Iteración,Tiempo Keygen (ms),Tiempo Encapsulación (ms),Tiempo Decapsulación (ms),Tiempo Total (ms)
772,0.042,0.056,0.067,0.165
773,0.043,0.057,0.068,0.168
774,0.042,0.057,0.068,0.167
775,0.042,0.057,0.067,0.166
776,0.042,0.057,0.068,0.167
777,0.042,0.057,0.068,0.167
778,0.042,0.057,0.068,0.167
779,0.041,0.078,0.070,0.189
780,0.044,0.056,0.067,0.167
781,0.042,0.056,0.067,0.165
782,0.042,0.057,0.068,0.167
783,0.042,0.057,0.068,0.167
784,0.042,0.057,0.068,0.167
785,0.042,0.058,0.068,0.168
786,0.042,0.058,0.068,0.168
787,0.042,0.057,0.068,0.167
788,0.042,0.057,0.069,0.168
789,0.042,0.056,0.067,0.165
790,0.042,0.057,0.068,0.167
791,0.042,0.057,0.068,0.167
792,0.042,0.056,0.067,0.165
793,0.041,0.068,0.076,0.185
794,0.046,0.057,0.068,0.171
795,0.042,0.057,0.068,0.167
796,0.042,0.056,0.067,0.165
797,0.042,0.057,0.068,0.167
798,0.042,0.057,0.068,0.167
799,0.042,0.057,0.068,0.167
800,0.042,0.057,0.068,0.167
801,0.042,0.056,0.067,0.165
802,0.042,0.068,0.068,0.178
803,0.043,0.056,0.076,0.175
804,0.044,0.057,0.069,0.170
805,0.042,0.056,0.068,0.166
806,0.042,0.057,0.068,0.167
807,0.043,0.057,0.067,0.167
808,0.042,0.057,0.067,0.166
809,0.043,0.057,0.068,0.168
810,0.061,0.063,0.070,0.194
811,0.044,0.058,0.068,0.170
812,0.043,0.057,0.068,0.168
813,0.043,0.057,0.069,0.169
814,0.042,0.057,0.067,0.166
815,0.041,0.057,0.068,0.166
816,0.042,0.058,0.068,0.168
817,0.042,0.056,0.068,0.166
818,0.043,0.057,0.067,0.167
819,0.042,0.057,0.091,0.190
820,0.043,0.057,0.068,0.168
821,0.043,0.057,0.068,0.168
822,0.042,0.058,0.070,0.170
823,0.043,0.057,0.068,0.168
824,0.043,0.057,0.068,0.168
825,0.042,0.057,0.068,0.167
826,0.042,0.057,0.067,0.166
827,0.042,0.057,0.068,0.167
828,0.042,0.057,0.068,0.167
829,0.042,0.056,0.068,0.166
830,0.042,0.058,0.068,0.168
831,0.042,0.056,0.068,0.166
832,0.042,0.057,0.072,0.171
833,0.044,0.058,0.069,0.171
834,0.042,0.056,0.068,0.166
835,0.043,0.057,0.068,0.168
836,0.043,0.057,0.068,0.168
837,0.041,0.056,0.068,0.165
838,0.043,0.057,0.069,0.169
839,0.042,0.057,0.069,0.168
840,0.042,0.057,0.068,0.167
841,0.042,0.056,0.067,0.165
842,0.042,0.057,0.068,0.167
843,0.083,0.060,0.069,0.212
844,0.042,0.057,0.068,0.167
845,0.042,0.057,0.068,0.167
846,0.042,0.056,0.068,0.166
847,0.042,0.057,0.070,0.169
848,0.043,0.057,0.068,0.168
849,0.043,0.057,0.068,0.168
850,0.042,0.057,0.069,0.168
851,0.043,0.057,0.069,0.169
852,0.044,0.059,0.069,0.172
853,0.043,0.059,0.070,0.172
854,0.043,0.057,0.068,0.168
855,0.042,0.058,0.070,0.170
856,0.042,0.057,0.068,0.167
857,0.042,0.057,0.068,0.167
858,0.042,0.057,0.068,0.167
859,0.050,0.066,0.070,0.186
860,0.044,0.057,0.068,0.169
861,0.042,0.056,0.068,0.166
862,0.042,0.057,0.068,0.167
863,0.042,0.057,0.068,0.167
864,0.043,0.057,0.068,0.168
865,0.042,0.057,0.084,0.183
866,0.042,0.057,0.068,0.167
867,0.042,0.057,0.068,0.167
868,0.042,0.057,0.068,0.167
869,0.043,0.059,0.068,0.170
870,0.042,0.057,0.073,0.172
871,0.049,0.060,0.070,0.179
872,0.043,0.057,0.068,0.168
873,0.042,0.061,0.069,0.172
874,0.045,0.058,0.068,0.171
875,0.043,0.057,0.068,0.168
876,0.042,0.057,0.068,0.167
877,0.042,0.057,0.068,0.167
878,0.042,0.057,0.068,0.167
879,0.046,0.059,0.071,0.176
880,0.044,0.057,0.069,0.170
881,0.044,0.058,0.069,0.171
882,0.043,0.057,0.068,0.168
883,0.042,0.057,0.068,0.167
884,0.043,0.057,0.068,0.168
885,0.043,0.057,0.069,0.169
886,0.043,0.079,0.071,0.193
887,0.044,0.057,0.069,0.170
888,0.044,0.058,0.072,0.174
889,0.043,0.057,0.068,0.168
890,0.043,0.058,0.068,0.169
891,0.043,0.063,0.071,0.177
892,0.043,0.057,0.068,0.168
893,0.042,0.057,0.068,0.167
894,0.042,0.056,0.067,0.165
895,0.042,0.057,0.068,0.167
896,0.042,0.057,0.068,0.167
897,0.043,0.056,0.068,0.167
898,0.042,0.056,0.076,0.174
899,0.043,0.057,0.069,0.169
900,0.042,0.056,0.068,0.166
901,0.043,0.092,0.072,0.207
902,0.045,0.058,0.068,0.171
903,0.043,0.057,0.068,0.168
904,0.042,0.057,0.068,0.167
905,0.042,0.057,0.068,0.167
906,0.042,0.057,0.068,0.167
907,0.042,0.056,0.069,0.167
908,0.042,0.057,0.068,0.167
909,0.042,0.057,0.068,0.167
910,0.042,0.057,0.068,0.167
911,0.042,0.058,0.068,0.168
912,0.043,0.057,0.069,0.169
913,0.042,0.057,0.068,0.167
914,0.044,0.057,0.068,0.169
915,0.042,0.057,0.068,0.167
916,0.042,0.057,0.068,0.167
917,0.043,0.057,0.068,0.168
918,0.041,0.056,0.067,0.164
919,0.043,0.059,0.068,0.170
920,0.043,0.057,0.069,0.169
921,0.042,0.057,0.068,0.167
922,0.042,0.056,0.068,0.166
923,0.042,0.057,0.067,0.166
924,0.042,0.073,0.069,0.184
925,0.044,0.057,0.068,0.169
926,0.042,0.057,0.068,0.167
927,0.042,0.057,0.068,0.167
928,0.042,0.057,0.068,0.167
929,0.043,0.058,0.068,0.169
930,0.044,0.056,0.068,0.168
931,0.042,0.057,0.068,0.167
932,0.042,0.056,0.068,0.166
933,0.042,0.057,0.068,0.167
934,0.042,0.057,0.068,0.167
935,0.042,0.057,0.068,0.167
936,0.042,0.057,0.068,0.167
937,0.042,0.057,0.068,0.167
938,0.042,0.057,0.068,0.167
939,0.042,0.057,0.068,0.167
940,0.043,0.057,0.068,0.168
941,0.042,0.057,0.068,0.167
942,0.042,0.056,0.067,0.165
943,0.042,0.071,0.077,0.190
944,0.045,0.057,0.068,0.170
945,0.043,0.057,0.069,0.169
946,0.043,0.057,0.068,0.168
947,0.043,0.057,0.081,0.181
948,0.043,0.057,0.071,0.171
949,0.042,0.071,0.073,0.186
950,0.045,0.057,0.068,0.170
951,0.043,0.057,0.068,0.168
952,0.042,0.057,0.068,0.167
953,0.043,0.058,0.068,0.169
954,0.042,0.057,0.068,0.167
955,0.042,0.057,0.069,0.168
956,0.043,0.056,0.068,0.167
957,0.042,0.057,0.068,0.167
958,0.042,0.056,0.067,0.165
959,0.043,0.057,0.069,0.169
960,0.042,0.057,0.068,0.167
961,0.042,0.056,0.067,0.165
962,0.042,0.057,0.068,0.167
963,0.042,0.057,0.068,0.167
964,0.042,0.057,0.068,0.167
965,0.043,0.057,0.068,0.168
966,0.042,0.057,0.068,0.167
967,0.042,0.056,0.068,0.166
968,0.052,0.058,0.070,0.180
969,0.064,0.058,0.068,0.190
970,0.042,0.057,0.069,0.168
971,0.042,0.058,0.068,0.168
972,0.042,0.058,0.068,0.168
973,0.043,0.058,0.068,0.169
974,0.042,0.069,0.069,0.180
975,0.043,0.057,0.068,0.168
976,0.042,0.057,0.068,0.167
977,0.042,0.057,0.080,0.179
978,0.046,0.060,0.069,0.175
979,0.044,0.057,0.068,0.169
980,0.043,0.057,0.068,0.168
981,0.042,0.057,0.074,0.173
982,0.044,0.057,0.069,0.170
983,0.042,0.059,0.070,0.171
984,0.042,0.057,0.069,0.168
985,0.042,0.056,0.068,0.166
986,0.043,0.057,0.100,0.200
987,0.044,0.058,0.069,0.171
988,0.043,0.058,0.069,0.170
989,0.042,0.056,0.069,0.167
990,0.043,0.058,0.068,0.169
991,0.042,0.057,0.068,0.167
992,0.042,0.057,0.068,0.167
993,0.043,0.066,0.070,0.179
994,0.042,0.057,0.068,0.167
995,0.049,0.058,0.070,0.177
996,0.042,0.057,0.068,0.167
997,0.042,0.057,0.067,0.166
998,0.042,0.056,0.067,0.165
999,0.041,0.057,0.069,0.167
1000,0.042,0.058,0.069,0.169
