Iteración,Tiempo Keygen (ms),Tiempo Encapsulación (ms),Tiempo Decapsulación (ms),Tiempo Total (ms)
772,0.021,0.027,0.026,0.074
773,0.020,0.027,0.025,0.072
774,0.020,0.027,0.025,0.072
775,0.021,0.027,0.025,0.073
776,0.022,0.029,0.026,0.077
777,0.020,0.027,0.025,0.072
778,0.021,0.027,0.025,0.073
779,0.021,0.027,0.026,0.074
780,0.020,0.027,0.025,0.072
781,0.020,0.027,0.025,0.072
782,0.021,0.027,0.025,0.073
783,0.021,0.027,0.025,0.073
784,0.021,0.027,0.025,0.073
785,0.021,0.027,0.026,0.074
786,0.021,0.027,0.026,0.074
787,0.020,0.027,0.025,0.072
788,0.020,0.027,0.025,0.072
789,0.020,0.027,0.025,0.072
790,0.021,0.027,0.025,0.073
791,0.021,0.027,0.025,0.073
792,0.020,0.027,0.025,0.072
793,0.021,0.027,0.026,0.074
794,0.021,0.027,0.025,0.073
795,0.020,0.027,0.025,0.072
796,0.020,0.027,0.025,0.072
797,0.020,0.027,0.025,0.072
798,0.021,0.027,0.025,0.073
799,0.021,0.027,0.025,0.073
800,0.021,0.027,0.026,0.074
801,0.020,0.027,0.025,0.072
802,0.020,0.027,0.025,0.072
803,0.021,0.027,0.025,0.073
804,0.021,0.027,0.026,0.074
805,0.021,0.027,0.026,0.074
806,0.021,0.027,0.025,0.073
807,0.020,0.027,0.025,0.072
808,0.020,0.027,0.025,0.072
809,0.020,0.027,0.025,0.072
810,0.020,0.027,0.025,0.072
811,0.024,0.027,0.025,0.076
812,0.020,0.027,0.025,0.072
813,0.022,0.028,0.026,0.076
814,0.021,0.027,0.025,0.073
815,0.021,0.027,0.026,0.074
816,0.021,0.027,0.025,0.073
817,0.021,0.027,0.025,0.073
818,0.021,0.027,0.025,0.073
819,0.021,0.027,0.026,0.074
820,0.020,0.027,0.025,0.072
821,0.020,0.027,0.025,0.072
822,0.020,0.027,0.025,0.072
823,0.021,0.027,0.025,0.073
824,0.021,0.027,0.025,0.073
825,0.021,0.027,0.026,0.074
826,0.020,0.027,0.025,0.072
827,0.020,0.027,0.025,0.072
828,0.020,0.027,0.025,0.072
829,0.020,0.026,0.025,0.071
830,0.021,0.027,0.025,0.073
831,0.021,0.027,0.025,0.073
832,0.020,0.027,0.025,0.072
833,0.021,0.027,0.025,0.073
834,0.021,0.027,0.025,0.073
835,0.021,0.027,0.026,0.074
836,0.021,0.027,0.025,0.073
837,0.020,0.027,0.025,0.072
838,0.020,0.027,0.025,0.072
839,0.020,0.027,0.025,0.072
840,0.021,0.027,0.025,0.073
841,0.021,0.027,0.026,0.074
842,0.021,0.027,0.026,0.074
843,0.021,0.027,0.025,0.073
844,0.020,0.027,0.025,0.072
845,0.021,0.027,0.025,0.073
846,0.021,0.027,0.025,0.073
847,0.021,0.027,0.025,0.073
848,0.021,0.027,0.025,0.073
849,0.021,0.027,0.025,0.073
850,0.020,0.027,0.025,0.072
851,0.020,0.027,0.025,0.072
852,0.021,0.027,0.025,0.073
853,0.021,0.027,0.025,0.073
854,0.021,0.027,0.025,0.073
855,0.021,0.027,0.026,0.074
856,0.021,0.027,0.026,0.074
857,0.021,0.027,0.026,0.074
858,0.020,0.027,0.025,0.072
859,0.020,0.027,0.025,0.072
860,0.021,0.027,0.025,0.073
861,0.021,0.027,0.026,0.074
862,0.021,0.027,0.026,0.074
863,0.020,0.027,0.026,0.073
864,0.021,0.030,0.026,0.077
865,0.021,0.027,0.026,0.074
866,0.021,0.027,0.026,0.074
867,0.021,0.027,0.026,0.074
868,0.020,0.027,0.025,0.072
869,0.020,0.027,0.025,0.072
870,0.020,0.027,0.025,0.072
871,0.020,0.027,0.025,0.072
872,0.020,0.027,0.025,0.072
873,0.021,0.027,0.025,0.073
874,0.021,0.027,0.026,0.074
875,0.021,0.027,0.025,0.073
876,0.020,0.027,0.025,0.072
877,0.021,0.027,0.025,0.073
878,0.022,0.028,0.027,0.077
879,0.020,0.027,0.026,0.073
880,0.021,0.027,0.025,0.073
881,0.020,0.027,0.025,0.072
882,0.021,0.027,0.025,0.073
883,0.022,0.028,0.026,0.076
884,0.021,0.027,0.026,0.074
885,0.020,0.027,0.025,0.072
886,0.020,0.027,0.025,0.072
887,0.023,0.030,0.025,0.078
888,0.021,0.027,0.025,0.073
889,0.021,0.028,0.025,0.074
890,0.021,0.027,0.025,0.073
891,0.021,0.027,0.025,0.073
892,0.021,0.027,0.026,0.074
893,0.021,0.027,0.026,0.074
894,0.020,0.027,0.025,0.072
895,0.020,0.026,0.025,0.071
896,0.021,0.027,0.025,0.073
897,0.021,0.027,0.025,0.073
898,0.021,0.027,0.026,0.074
899,0.020,0.027,0.025,0.072
900,0.020,0.027,0.025,0.072
901,0.021,0.027,0.025,0.073
902,0.021,0.027,0.025,0.073
903,0.021,0.027,0.025,0.073
904,0.021,0.027,0.025,0.073
905,0.020,0.027,0.025,0.072
906,0.021,0.027,0.025,0.073
907,0.021,0.027,0.026,0.074
908,0.021,0.027,0.026,0.074
909,0.021,0.027,0.026,0.074
910,0.020,0.027,0.025,0.072
911,0.020,0.027,0.025,0.072
912,0.020,0.027,0.025,0.072
913,0.020,0.027,0.025,0.072
914,0.020,0.027,0.025,0.072
915,0.021,0.034,0.026,0.081
916,0.021,0.027,0.026,0.074
917,0.021,0.027,0.025,0.073
918,0.020,0.027,0.025,0.072
919,0.020,0.027,0.025,0.072
920,0.021,0.027,0.025,0.073
921,0.020,0.027,0.025,0.072
922,0.020,0.027,0.025,0.072
923,0.021,0.027,0.026,0.074
924,0.021,0.027,0.026,0.074
925,0.021,0.027,0.026,0.074
926,0.020,0.027,0.025,0.072
927,0.020,0.027,0.025,0.072
928,0.020,0.027,0.025,0.072
929,0.020,0.027,0.025,0.072
930,0.020,0.027,0.025,0.072
931,0.020,0.027,0.025,0.072
932,0.021,0.027,0.025,0.073
933,0.021,0.027,0.026,0.074
934,0.021,0.027,0.025,0.073
935,0.020,0.027,0.025,0.072
936,0.020,0.026,0.025,0.071
937,0.021,0.027,0.026,0.074
938,0.020,0.027,0.025,0.072
939,0.020,0.026,0.025,0.071
940,0.021,0.027,0.025,0.073
941,0.021,0.027,0.026,0.074
942,0.021,0.027,0.025,0.073
943,0.020,0.027,0.026,0.073
944,0.022,0.028,0.027,0.077
945,0.021,0.027,0.025,0.073
946,0.020,0.027,0.025,0.072
947,0.020,0.027,0.025,0.072
948,0.021,0.027,0.025,0.073
949,0.021,0.027,0.026,0.074
950,0.020,0.027,0.025,0.072
951,0.020,0.027,0.026,0.073
952,0.021,0.027,0.025,0.073
953,0.020,0.027,0.025,0.072
954,0.021,0.027,0.025,0.073
955,0.021,0.027,0.025,0.073
956,0.021,0.027,0.026,0.074
957,0.021,0.027,0.025,0.073
958,0.020,0.027,0.025,0.072
959,0.020,0.027,0.025,0.072
960,0.021,0.028,0.026,0.075
961,0.020,0.027,0.025,0.072
962,0.020,0.027,0.025,0.072
963,0.021,0.027,0.026,0.074
964,0.021,0.027,0.025,0.073
965,0.020,0.027,0.025,0.072
966,0.020,0.027,0.025,0.072
967,0.021,0.027,0.025,0.073
968,0.021,0.027,0.028,0.076
969,0.021,0.027,0.026,0.074
970,0.021,0.027,0.025,0.073
971,0.020,0.027,0.025,0.072
972,0.020,0.026,0.025,0.071
973,0.021,0.027,0.025,0.073
974,0.021,0.027,0.026,0.074
975,0.021,0.027,0.025,0.073
976,0.021,0.027,0.025,0.073
977,0.020,0.027,0.025,0.072
978,0.020,0.027,0.025,0.072
979,0.020,0.027,0.025,0.072
980,0.021,0.027,0.025,0.073
981,0.021,0.027,0.025,0.073
982,0.021,0.027,0.025,0.073
983,0.020,0.027,0.025,0.072
984,0.020,0.027,0.025,0.072
985,0.020,0.027,0.025,0.072
986,0.021,0.027,0.025,0.073
987,0.021,0.027,0.026,0.074
988,0.021,0.031,0.030,0.082
989,0.021,0.027,0.025,0.073
990,0.021,0.027,0.026,0.074
991,0.021,0.027,0.025,0.073
992,0.020,0.027,0.025,0.072
993,0.020,0.027,0.025,0.072
994,0.020,0.027,0.025,0.072
995,0.020,0.027,0.025,0.072
996,0.020,0.027,0.025,0.072
997,0.020,0.026,0.025,0.071
998,0.021,0.027,0.025,0.073
999,0.021,0.027,0.025,0.073
1000,0.020,0.027,0.025,0.072
