Iteración,Kyber Version,Tiempo Generación Claves,Tiempo Encapsulación,Tiempo Decapsulación,Tiempo Total
515,kyber512,0.1148,0.1421,0.1953,0.4522
516,kyber512,0.1161,0.1430,0.1919,0.4510
517,kyber512,0.1154,0.1439,0.1931,0.4524
518,kyber512,0.1277,0.1447,0.1930,0.4654
519,kyber512,0.1154,0.1438,0.1914,0.4506
520,kyber512,0.1209,0.1451,0.1908,0.4568
521,kyber512,0.1145,0.1425,0.1903,0.4473
522,kyber512,0.1186,0.1542,0.1926,0.4654
523,kyber512,0.1150,0.1433,0.3746,0.6329
524,kyber512,0.1287,0.1451,0.1945,0.4683
525,kyber512,0.1163,0.1442,0.1933,0.4538
526,kyber512,0.1254,0.1480,0.1932,0.4666
527,kyber512,0.1158,0.1447,0.1937,0.4542
528,kyber512,0.1158,0.1501,0.1932,0.4591
529,kyber512,0.1168,0.1432,0.1961,0.4561
530,kyber512,0.1200,0.1573,0.1927,0.4700
531,kyber512,0.1162,0.1446,0.1936,0.4544
532,kyber512,0.1154,0.1461,0.1961,0.4576
533,kyber512,0.1168,0.1450,0.1948,0.4566
534,kyber512,0.1150,0.1431,0.2013,0.4594
535,kyber512,0.1167,0.1446,0.1931,0.4544
536,kyber512,0.1173,0.1449,0.1946,0.4568
537,kyber512,0.1215,0.1451,0.1942,0.4608
538,kyber512,0.1151,0.1443,0.1942,0.4536
539,kyber512,0.1264,0.1527,0.1939,0.4730
540,kyber512,0.1157,0.1443,0.1941,0.4541
541,kyber512,0.1177,0.1516,0.1966,0.4659
542,kyber512,0.1149,0.1464,0.1934,0.4547
543,kyber512,0.1160,0.1501,0.1987,0.4648
544,kyber512,0.1168,0.1450,0.1949,0.4567
545,kyber512,0.1156,0.1449,0.1981,0.4586
546,kyber512,0.1188,0.1448,0.1955,0.4591
547,kyber512,0.1177,0.1471,0.1986,0.4634
548,kyber512,0.1157,0.1443,0.1934,0.4534
549,kyber512,0.1175,0.1433,0.1937,0.4545
550,kyber512,0.1219,0.1440,0.1929,0.4588
551,kyber512,0.1162,0.1448,0.1928,0.4538
552,kyber512,0.1196,0.1458,0.1937,0.4591
553,kyber512,0.1153,0.1443,0.1939,0.4535
554,kyber512,0.1154,0.1470,0.1944,0.4568
555,kyber512,0.1151,0.1443,0.1931,0.4525
556,kyber512,0.1181,0.1487,0.1939,0.4607
557,kyber512,0.1157,0.1446,0.1929,0.4532
558,kyber512,0.1158,0.1448,0.1972,0.4578
559,kyber512,0.1179,0.1435,0.1935,0.4549
560,kyber512,0.1158,0.1440,0.1965,0.4563
561,kyber512,0.1193,0.1445,0.1929,0.4567
562,kyber512,0.1169,0.1465,0.1945,0.4579
563,kyber512,0.3039,0.1490,0.1957,0.6486
564,kyber512,0.1156,0.1450,0.2045,0.4651
565,kyber512,0.1155,0.1436,0.1926,0.4517
566,kyber512,0.1167,0.1443,0.1935,0.4545
567,kyber512,0.1202,0.1438,0.1940,0.4580
568,kyber512,0.1152,0.1431,0.1933,0.4516
569,kyber512,0.1210,0.1442,0.1927,0.4579
570,kyber512,0.1159,0.1441,0.1937,0.4537
571,kyber512,0.1168,0.1488,0.1980,0.4636
572,kyber512,0.1154,0.1453,0.1938,0.4545
573,kyber512,0.1155,0.1535,0.1953,0.4643
574,kyber512,0.1164,0.1449,0.1931,0.4544
575,kyber512,0.1158,0.1445,0.2002,0.4605
576,kyber512,0.1169,0.1441,0.1929,0.4539
577,kyber512,0.1160,0.1446,0.2021,0.4627
578,kyber512,0.1282,0.1590,0.2133,0.5005
579,kyber512,0.1287,0.1586,0.2145,0.5018
580,kyber512,0.1287,0.1599,0.2139,0.5025
581,kyber512,0.1294,0.1609,0.2166,0.5069
582,kyber512,0.1273,0.1597,0.2123,0.4993
583,kyber512,0.1272,0.1581,0.2159,0.5012
584,kyber512,0.1305,0.1592,0.2122,0.5019
585,kyber512,0.1272,0.1588,0.2151,0.5011
586,kyber512,0.1289,0.1601,0.2117,0.5007
587,kyber512,0.1157,0.1443,0.1956,0.4556
588,kyber512,0.1143,0.1415,0.1913,0.4471
589,kyber512,0.1157,0.1432,0.1910,0.4499
590,kyber512,0.1183,0.1466,0.1920,0.4569
591,kyber512,0.1145,0.1427,0.1897,0.4469
592,kyber512,0.1143,0.1468,0.1912,0.4523
593,kyber512,0.1150,0.1420,0.1910,0.4480
594,kyber512,0.1159,0.1472,0.1920,0.4551
595,kyber512,0.1143,0.1420,0.1912,0.4475
596,kyber512,0.1167,0.1426,0.1943,0.4536
597,kyber512,0.1167,0.1448,0.1925,0.4540
598,kyber512,0.1146,0.1419,0.1935,0.4500
599,kyber512,0.1195,0.1423,0.1908,0.4526
600,kyber512,0.1162,0.1431,0.1921,0.4514
601,kyber512,0.1157,0.1465,0.1917,0.4539
602,kyber512,0.1147,0.1455,0.3490,0.6092
603,kyber512,0.1179,0.1433,0.1929,0.4541
604,kyber512,0.1139,0.1420,0.1913,0.4472
605,kyber512,0.1181,0.1470,0.1911,0.4562
606,kyber512,0.1160,0.1433,0.1908,0.4501
607,kyber512,0.1190,0.1435,0.1934,0.4559
608,kyber512,0.1149,0.1426,0.1921,0.4496
609,kyber512,0.1172,0.1474,0.1924,0.4570
610,kyber512,0.1149,0.1434,0.1904,0.4487
611,kyber512,0.1149,0.1432,0.2012,0.4593
612,kyber512,0.1167,0.1471,0.1938,0.4576
613,kyber512,0.1153,0.1439,0.1979,0.4571
614,kyber512,0.1163,0.1444,0.1945,0.4552
615,kyber512,0.1153,0.1442,0.1962,0.4557
616,kyber512,0.1166,0.1476,0.1932,0.4574
617,kyber512,0.1151,0.1442,0.1921,0.4514
618,kyber512,0.1234,0.1437,0.1931,0.4602
619,kyber512,0.1163,0.1433,0.1926,0.4522
620,kyber512,0.1158,0.1482,0.1949,0.4589
621,kyber512,0.1148,0.1434,0.1928,0.4510
622,kyber512,0.1169,0.1496,0.1975,0.4640
623,kyber512,0.1146,0.1434,0.1928,0.4508
624,kyber512,0.1174,0.1453,0.1987,0.4614
625,kyber512,0.1191,0.1442,0.1929,0.4562
626,kyber512,0.1160,0.1441,0.1981,0.4582
627,kyber512,0.1156,0.1436,0.1926,0.4518
628,kyber512,0.1157,0.1439,0.1935,0.4531
629,kyber512,0.1199,0.1467,0.1926,0.4592
630,kyber512,0.1152,0.1433,0.1929,0.4514
631,kyber512,0.1194,0.1451,0.1969,0.4614
632,kyber512,0.1160,0.1455,0.1926,0.4541
633,kyber512,0.1169,0.1481,0.1953,0.4603
634,kyber512,0.1155,0.1435,0.1936,0.4526
635,kyber512,0.1150,0.1437,0.2434,0.5021
636,kyber512,0.1325,0.1473,0.2039,0.4837
637,kyber512,0.1164,0.1443,0.2039,0.4646
638,kyber512,0.1237,0.1569,0.1952,0.4758
639,kyber512,0.1174,0.1439,0.2052,0.4665
640,kyber512,0.1165,0.1456,0.1940,0.4561
641,kyber512,0.1180,0.1453,0.1999,0.4632
642,kyber512,0.1153,0.3250,0.1945,0.6348
643,kyber512,0.1191,0.1469,0.2011,0.4671
644,kyber512,0.1157,0.1443,0.1935,0.4535
645,kyber512,0.1155,0.1435,0.1980,0.4570
646,kyber512,0.1188,0.1459,0.1930,0.4577
647,kyber512,0.1178,0.1455,0.2056,0.4689
648,kyber512,0.1174,0.1479,0.1928,0.4581
649,kyber512,0.1182,0.1455,0.1957,0.4594
650,kyber512,0.1221,0.1447,0.1945,0.4613
651,kyber512,0.1165,0.1457,0.1937,0.4559
652,kyber512,0.1150,0.1487,0.1977,0.4614
653,kyber512,0.1154,0.1437,0.1928,0.4519
654,kyber512,0.1156,0.1471,0.1927,0.4554
655,kyber512,0.1193,0.1439,0.1938,0.4570
656,kyber512,0.1166,0.1433,0.1999,0.4598
657,kyber512,0.1157,0.1438,0.1942,0.4537
658,kyber512,0.1166,0.1446,0.1973,0.4585
659,kyber512,0.1176,0.1477,0.1928,0.4581
660,kyber512,0.1151,0.1457,0.1968,0.4576
661,kyber512,0.1152,0.1440,0.1936,0.4528
662,kyber512,0.1152,0.1453,0.1939,0.4544
663,kyber512,0.1183,0.1449,0.1927,0.4559
664,kyber512,0.1158,0.1448,0.1947,0.4553
665,kyber512,0.1153,0.1468,0.1933,0.4554
666,kyber512,0.1170,0.1441,0.1932,0.4543
667,kyber512,0.1155,0.1474,0.1932,0.4561
668,kyber512,0.1154,0.1438,0.1921,0.4513
669,kyber512,0.1173,0.1439,0.1965,0.4577
670,kyber512,0.1160,0.1464,0.1931,0.4555
671,kyber512,0.1152,0.1447,0.1963,0.4562
672,kyber512,0.1163,0.1499,0.1934,0.4596
673,kyber512,0.1152,0.1443,0.1922,0.4517
674,kyber512,0.1198,0.1451,0.1941,0.4590
675,kyber512,0.1157,0.1431,0.1928,0.4516
676,kyber512,0.1198,0.1436,0.1963,0.4597
677,kyber512,0.1151,0.1441,0.1936,0.4528
678,kyber512,0.1165,0.1485,0.1943,0.4593
679,kyber512,0.1170,0.1437,0.1931,0.4538
680,kyber512,0.1147,0.1429,0.1981,0.4557
681,kyber512,0.1195,0.1450,0.1932,0.4577
682,kyber512,0.2598,0.1516,0.1932,0.6046
683,kyber512,0.1167,0.1450,0.1944,0.4561
684,kyber512,0.1152,0.1433,0.1972,0.4557
685,kyber512,0.1152,0.1437,0.1929,0.4518
686,kyber512,0.1168,0.1439,0.1961,0.4568
687,kyber512,0.1154,0.1477,0.1927,0.4558
688,kyber512,0.1150,0.1439,0.1927,0.4516
689,kyber512,0.1196,0.1466,0.1933,0.4595
690,kyber512,0.1149,0.1443,0.1927,0.4519
691,kyber512,0.1185,0.1441,0.1927,0.4553
692,kyber512,0.1154,0.1457,0.1924,0.4535
693,kyber512,0.1152,0.1473,0.1929,0.4554
694,kyber512,0.1153,0.1434,0.1924,0.4511
695,kyber512,0.1157,0.1437,0.1956,0.4550
696,kyber512,0.1190,0.1430,0.1922,0.4542
697,kyber512,0.1151,0.1446,0.1955,0.4552
698,kyber512,0.1148,0.1433,0.1926,0.4507
699,kyber512,0.1172,0.1443,0.1974,0.4589
700,kyber512,0.1159,0.1436,0.1923,0.4518
701,kyber512,0.1166,0.1447,0.1938,0.4551
702,kyber512,0.1198,0.1454,0.1919,0.4571
703,kyber512,0.1159,0.1439,0.1923,0.4521
704,kyber512,0.1190,0.1431,0.1929,0.4550
705,kyber512,0.1152,0.1436,0.1920,0.4508
706,kyber512,0.1177,0.1481,0.1940,0.4598
707,kyber512,0.1183,0.1434,0.1921,0.4538
708,kyber512,0.1157,0.1435,0.1969,0.4561
709,kyber512,0.1167,0.1433,0.1930,0.4530
710,kyber512,0.1160,0.1443,0.1988,0.4591
711,kyber512,0.1152,0.1474,0.1931,0.4557
712,kyber512,0.1153,0.1459,0.1957,0.4569
713,kyber512,0.1146,0.1433,0.1923,0.4502
714,kyber512,0.1165,0.1442,0.1940,0.4547
715,kyber512,0.1186,0.1436,0.1922,0.4544
716,kyber512,0.1169,0.1440,0.1927,0.4536
717,kyber512,0.1152,0.1482,0.1928,0.4562
718,kyber512,0.1151,0.1432,0.1932,0.4515
719,kyber512,0.1166,0.1476,0.1933,0.4575
720,kyber512,0.1165,0.1450,0.1934,0.4549
721,kyber512,0.1157,0.1438,0.3178,0.5773
722,kyber512,0.1254,0.1449,0.1925,0.4628
723,kyber512,0.1167,0.1444,0.1975,0.4586
724,kyber512,0.1163,0.1454,0.1942,0.4559
725,kyber512,0.1159,0.1439,0.1977,0.4575
726,kyber512,0.1159,0.1434,0.1918,0.4511
727,kyber512,0.1161,0.1447,0.1978,0.4586
728,kyber512,0.1152,0.1437,0.1923,0.4512
729,kyber512,0.1159,0.1438,0.1926,0.4523
730,kyber512,0.1179,0.1429,0.1963,0.4571
731,kyber512,0.1161,0.1442,0.1927,0.4530
732,kyber512,0.1156,0.1482,0.1933,0.4571
733,kyber512,0.1157,0.1455,0.1937,0.4549
734,kyber512,0.1153,0.1469,0.1940,0.4562
735,kyber512,0.1190,0.1431,0.1926,0.4547
736,kyber512,0.1161,0.1435,0.1964,0.4560
737,kyber512,0.1154,0.1438,0.1927,0.4519
738,kyber512,0.1148,0.1433,0.1953,0.4534
739,kyber512,0.1165,0.1434,0.1945,0.4544
740,kyber512,0.1148,0.1429,0.1923,0.4500
741,kyber512,0.1206,0.1494,0.1948,0.4648
742,kyber512,0.1170,0.1457,0.1822,0.4449
743,kyber512,0.1088,0.1368,0.1793,0.4249
744,kyber512,0.1088,0.1323,0.1801,0.4212
745,kyber512,0.1096,0.1332,0.1847,0.4275
746,kyber512,0.1101,0.1348,0.1771,0.4220
747,kyber512,0.1080,0.1304,0.1779,0.4163
748,kyber512,0.1072,0.1200,0.1677,0.3949
749,kyber512,0.1082,0.1193,0.1629,0.3904
750,kyber512,0.1008,0.1252,0.1680,0.3940
751,kyber512,0.1022,0.1201,0.1617,0.3840
752,kyber512,0.1008,0.1207,0.1634,0.3849
753,kyber512,0.1065,0.1203,0.1667,0.3935
754,kyber512,0.1046,0.1211,0.1637,0.3894
755,kyber512,0.1004,0.1186,0.1578,0.3768
756,kyber512,0.0937,0.1150,0.1536,0.3623
757,kyber512,0.0931,0.1119,0.1538,0.3588
758,kyber512,0.0931,0.1159,0.1534,0.3624
759,kyber512,0.0941,0.1110,0.1535,0.3586
760,kyber512,0.0856,0.1025,0.1457,0.3338
761,kyber512,0.0768,0.2992,0.1401,0.5161
762,kyber512,0.0786,0.0984,0.1256,0.3026
763,kyber512,0.0508,0.0836,0.1118,0.2462
764,kyber512,0.0595,0.0840,0.1119,0.2554
765,kyber512,0.0521,0.0871,0.1117,0.2509
766,kyber512,0.0528,0.0840,0.1121,0.2489
767,kyber512,0.0509,0.0832,0.1188,0.2529
768,kyber512,0.0515,0.0859,0.1142,0.2516
769,kyber512,0.0551,0.0888,0.1257,0.2696
770,kyber512,0.0504,0.0841,0.1114,0.2459
771,kyber512,0.0506,0.0836,0.1178,0.2520
772,kyber512,0.0505,0.0859,0.1156,0.2520
773,kyber512,0.0513,0.0854,0.1139,0.2506
774,kyber512,0.0505,0.0837,0.1125,0.2467
775,kyber512,0.0504,0.0842,0.1267,0.2613
776,kyber512,0.0521,0.0845,0.1140,0.2506
777,kyber512,0.0501,0.0842,0.1124,0.2467
778,kyber512,0.0509,0.0839,0.1130,0.2478
779,kyber512,0.0556,0.0839,0.1196,0.2591
780,kyber512,0.0514,0.0849,0.1174,0.2537
781,kyber512,0.0504,0.0849,0.1150,0.2503
782,kyber512,0.0501,0.0854,0.1120,0.2475
783,kyber512,0.0492,0.0837,0.0934,0.2263
784,kyber512,0.0495,0.0590,0.0805,0.1890
785,kyber512,0.0505,0.0617,0.0799,0.1921
786,kyber512,0.0521,0.0609,0.0813,0.1943
787,kyber512,0.0497,0.0599,0.0801,0.1897
788,kyber512,0.0490,0.0596,0.0855,0.1941
789,kyber512,0.0523,0.0587,0.0806,0.1916
790,kyber512,0.0489,0.0591,0.0790,0.1870
791,kyber512,0.0489,0.0593,0.0800,0.1882
792,kyber512,0.0491,0.0603,0.0792,0.1886
793,kyber512,0.0500,0.0600,0.0891,0.1991
794,kyber512,0.0546,0.0597,0.0828,0.1971
795,kyber512,0.0499,0.0594,0.0789,0.1882
796,kyber512,0.0529,0.0580,0.0796,0.1905
797,kyber512,0.0468,0.0578,0.0788,0.1834
798,kyber512,0.0467,0.0581,0.0752,0.1800
799,kyber512,0.0554,0.0551,0.0754,0.1859
800,kyber512,0.0465,0.0556,0.2978,0.3999
801,kyber512,0.0498,0.0563,0.0756,0.1817
802,kyber512,0.0478,0.0576,0.0760,0.1814
803,kyber512,0.0568,0.0567,0.0757,0.1892
804,kyber512,0.0466,0.0555,0.0758,0.1779
805,kyber512,0.0467,0.0549,0.0748,0.1764
806,kyber512,0.0470,0.0559,0.0744,0.1773
807,kyber512,0.0476,0.0564,0.0764,0.1804
808,kyber512,0.0468,0.0554,0.0795,0.1817
809,kyber512,0.0472,0.0557,0.0747,0.1776
810,kyber512,0.0493,0.0568,0.0756,0.1817
811,kyber512,0.0485,0.0572,0.0752,0.1809
812,kyber512,0.0463,0.0559,0.0752,0.1774
813,kyber512,0.0470,0.0555,0.0871,0.1896
814,kyber512,0.0483,0.0565,0.0759,0.1807
815,kyber512,0.0479,0.0560,0.0760,0.1799
816,kyber512,0.0472,0.0555,0.0741,0.1768
817,kyber512,0.0480,0.0561,0.0753,0.1794
818,kyber512,0.0537,0.0615,0.0754,0.1906
819,kyber512,0.0552,0.0558,0.0761,0.1871
820,kyber512,0.0475,0.0549,0.0758,0.1782
821,kyber512,0.0482,0.0570,0.0752,0.1804
822,kyber512,0.0468,0.0560,0.0758,0.1786
823,kyber512,0.0471,0.0560,0.0742,0.1773
824,kyber512,0.0467,0.0552,0.0797,0.1816
825,kyber512,0.0468,0.0550,0.0760,0.1778
826,kyber512,0.0472,0.0588,0.0748,0.1808
827,kyber512,0.0471,0.0556,0.0783,0.1810
828,kyber512,0.0469,0.0557,0.0745,0.1771
829,kyber512,0.0472,0.0559,0.0753,0.1784
830,kyber512,0.0518,0.0560,0.0761,0.1839
831,kyber512,0.0475,0.0568,0.0750,0.1793
832,kyber512,0.0467,0.0569,0.0751,0.1787
833,kyber512,0.0483,0.0569,0.0762,0.1814
834,kyber512,0.0470,0.0563,0.0758,0.1791
835,kyber512,0.0479,0.0552,0.0860,0.1891
836,kyber512,0.0472,0.0564,0.0754,0.1790
837,kyber512,0.0490,0.0583,0.0778,0.1851
838,kyber512,0.0475,0.0554,0.0747,0.1776
839,kyber512,0.0470,0.0558,0.0748,0.1776
840,kyber512,0.0496,0.2546,0.0776,0.3818
841,kyber512,0.0502,0.0638,0.0850,0.1990
842,kyber512,0.0533,0.0646,0.0836,0.2015
843,kyber512,0.0536,0.0636,0.0841,0.2013
844,kyber512,0.0538,0.0641,0.0870,0.2049
845,kyber512,0.0491,0.0575,0.0780,0.1846
846,kyber512,0.0476,0.0551,0.0757,0.1784
847,kyber512,0.0469,0.0564,0.0746,0.1779
848,kyber512,0.0466,0.0558,0.0753,0.1777
849,kyber512,0.0473,0.0555,0.0746,0.1774
850,kyber512,0.0475,0.0601,0.0766,0.1842
851,kyber512,0.0467,0.0551,0.0755,0.1773
852,kyber512,0.0487,0.0583,0.0742,0.1812
853,kyber512,0.0475,0.0559,0.0757,0.1791
854,kyber512,0.0475,0.0557,0.0755,0.1787
855,kyber512,0.0467,0.0555,0.0840,0.1862
856,kyber512,0.0489,0.0551,0.0749,0.1789
857,kyber512,0.0464,0.0552,0.0743,0.1759
858,kyber512,0.0467,0.0556,0.0752,0.1775
859,kyber512,0.0478,0.0560,0.0757,0.1795
860,kyber512,0.0475,0.0552,0.0753,0.1780
861,kyber512,0.0479,0.0637,0.0756,0.1872
862,kyber512,0.0464,0.0562,0.0758,0.1784
863,kyber512,0.0472,0.0594,0.0753,0.1819
864,kyber512,0.0469,0.0554,0.0742,0.1765
865,kyber512,0.0472,0.0560,0.0746,0.1778
866,kyber512,0.0484,0.0561,0.0802,0.1847
867,kyber512,0.0470,0.0561,0.0745,0.1776
868,kyber512,0.0467,0.0566,0.0797,0.1830
869,kyber512,0.0478,0.0556,0.0750,0.1784
870,kyber512,0.0467,0.0555,0.0757,0.1779
871,kyber512,0.0472,0.0551,0.0754,0.1777
872,kyber512,0.0468,0.0592,0.0746,0.1806
873,kyber512,0.0463,0.0558,0.0750,0.1771
874,kyber512,0.0470,0.0552,0.0744,0.1766
875,kyber512,0.0470,0.0553,0.0752,0.1775
876,kyber512,0.0472,0.0555,0.0742,0.1769
877,kyber512,0.0470,0.0555,0.0797,0.1822
878,kyber512,0.0489,0.0560,0.0751,0.1800
879,kyber512,0.0474,0.0553,0.0738,0.1765
880,kyber512,0.1598,0.0558,0.0745,0.2901
881,kyber512,0.0468,0.0554,0.0748,0.1770
882,kyber512,0.0462,0.0555,0.0830,0.1847
883,kyber512,0.0467,0.0551,0.0743,0.1761
884,kyber512,0.0470,0.0559,0.0782,0.1811
885,kyber512,0.0474,0.0548,0.0754,0.1776
886,kyber512,0.0472,0.0561,0.0743,0.1776
887,kyber512,0.0469,0.0565,0.0755,0.1789
888,kyber512,0.0465,0.0604,0.0749,0.1818
889,kyber512,0.0470,0.0561,0.0744,0.1775
890,kyber512,0.0477,0.0559,0.0758,0.1794
891,kyber512,0.0464,0.0556,0.0749,0.1769
892,kyber512,0.0463,0.0565,0.0749,0.1777
893,kyber512,0.0473,0.0554,0.0774,0.1801
894,kyber512,0.0463,0.0552,0.0740,0.1755
895,kyber512,0.0467,0.0550,0.0766,0.1783
896,kyber512,0.0498,0.0559,0.0745,0.1802
897,kyber512,0.0461,0.0555,0.0745,0.1761
898,kyber512,0.0464,0.0551,0.0740,0.1755
899,kyber512,0.0470,0.0633,0.0749,0.1852
900,kyber512,0.0467,0.0550,0.0743,0.1760
901,kyber512,0.0473,0.0582,0.0743,0.1798
902,kyber512,0.0487,0.0578,0.0767,0.1832
903,kyber512,0.0467,0.0551,0.0744,0.1762
904,kyber512,0.0466,0.0553,0.0806,0.1825
905,kyber512,0.0467,0.0549,0.0742,0.1758
906,kyber512,0.0473,0.0550,0.0745,0.1768
907,kyber512,0.0472,0.0552,0.0745,0.1769
908,kyber512,0.0471,0.0554,0.0742,0.1767
909,kyber512,0.0473,0.0555,0.0749,0.1777
910,kyber512,0.0464,0.0584,0.0746,0.1794
911,kyber512,0.0470,0.0551,0.0739,0.1760
912,kyber512,0.0473,0.0594,0.0746,0.1813
913,kyber512,0.0469,0.0553,0.0743,0.1765
914,kyber512,0.0465,0.0554,0.0752,0.1771
915,kyber512,0.0474,0.0552,0.0788,0.1814
916,kyber512,0.0474,0.0553,0.0746,0.1773
917,kyber512,0.0467,0.0553,0.0748,0.1768
918,kyber512,0.0479,0.0561,0.0756,0.1796
919,kyber512,0.0469,0.0553,0.1915,0.2937
920,kyber512,0.0474,0.0553,0.0802,0.1829
921,kyber512,0.0468,0.0552,0.0746,0.1766
922,kyber512,0.0469,0.0558,0.0740,0.1767
923,kyber512,0.0471,0.0548,0.0745,0.1764
924,kyber512,0.0461,0.0552,0.0750,0.1763
925,kyber512,0.0463,0.0553,0.0758,0.1774
926,kyber512,0.0472,0.0591,0.0748,0.1811
927,kyber512,0.0472,0.0555,0.0754,0.1781
928,kyber512,0.0486,0.0567,0.0756,0.1809
929,kyber512,0.0477,0.0551,0.0743,0.1771
930,kyber512,0.0478,0.0562,0.0761,0.1801
931,kyber512,0.0466,0.0553,0.0779,0.1798
932,kyber512,0.0464,0.0557,0.0758,0.1779
933,kyber512,0.0472,0.0546,0.0746,0.1764
934,kyber512,0.0465,0.0555,0.0741,0.1761
935,kyber512,0.0480,0.0558,0.0752,0.1790
936,kyber512,0.0472,0.0552,0.0740,0.1764
937,kyber512,0.0479,0.0637,0.0758,0.1874
938,kyber512,0.0468,0.0550,0.0750,0.1768
939,kyber512,0.0468,0.0588,0.0743,0.1799
940,kyber512,0.0488,0.0576,0.0767,0.1831
941,kyber512,0.0483,0.0564,0.0752,0.1799
942,kyber512,0.0468,0.0563,0.0787,0.1818
943,kyber512,0.0465,0.0548,0.0748,0.1761
944,kyber512,0.0464,0.0557,0.0779,0.1800
945,kyber512,0.0462,0.0551,0.0760,0.1773
946,kyber512,0.0488,0.0573,0.0765,0.1826
947,kyber512,0.0467,0.0552,0.0742,0.1761
948,kyber512,0.0468,0.0582,0.0740,0.1790
949,kyber512,0.0469,0.0558,0.0743,0.1770
950,kyber512,0.0478,0.0566,0.0755,0.1799
951,kyber512,0.0464,0.0550,0.0736,0.1750
952,kyber512,0.0465,0.0559,0.0748,0.1772
953,kyber512,0.0478,0.0558,0.0792,0.1828
954,kyber512,0.0466,0.0552,0.0744,0.1762
955,kyber512,0.0463,0.0548,0.0752,0.1763
956,kyber512,0.0464,0.0548,0.0735,0.1747
957,kyber512,0.0472,0.0564,0.0756,0.1792
958,kyber512,0.0467,0.0552,0.0740,0.1759
959,kyber512,0.1460,0.0582,0.0767,0.2809
960,kyber512,0.0475,0.0559,0.0753,0.1787
961,kyber512,0.0463,0.0549,0.0743,0.1755
962,kyber512,0.0470,0.0555,0.0742,0.1767
963,kyber512,0.0467,0.0557,0.0744,0.1768
964,kyber512,0.0464,0.0595,0.0742,0.1801
965,kyber512,0.0462,0.0560,0.0742,0.1764
966,kyber512,0.0473,0.0559,0.0781,0.1813
967,kyber512,0.0464,0.0550,0.0737,0.1751
968,kyber512,0.0461,0.0555,0.0741,0.1757
969,kyber512,0.0467,0.0548,0.0739,0.1754
970,kyber512,0.0497,0.0555,0.0748,0.1800
971,kyber512,0.0460,0.0554,0.0745,0.1759
972,kyber512,0.0471,0.0593,0.0743,0.1807
973,kyber512,0.0466,0.0547,0.0742,0.1755
974,kyber512,0.0474,0.0556,0.0753,0.1783
975,kyber512,0.0464,0.0550,0.0777,0.1791
976,kyber512,0.0467,0.0549,0.0746,0.1762
977,kyber512,0.0466,0.0555,0.0770,0.1791
978,kyber512,0.0463,0.0548,0.0740,0.1751
979,kyber512,0.0468,0.0548,0.0737,0.1753
980,kyber512,0.0470,0.0563,0.0762,0.1795
981,kyber512,0.0495,0.0550,0.0747,0.1792
982,kyber512,0.0474,0.0563,0.0750,0.1787
983,kyber512,0.0502,0.0559,0.0751,0.1812
984,kyber512,0.0465,0.0548,0.0745,0.1758
985,kyber512,0.0466,0.0559,0.0742,0.1767
986,kyber512,0.0493,0.0577,0.0803,0.1873
987,kyber512,0.0468,0.0553,0.0748,0.1769
988,kyber512,0.0464,0.0550,0.0789,0.1803
989,kyber512,0.0478,0.0550,0.0744,0.1772
990,kyber512,0.0465,0.0553,0.0743,0.1761
991,kyber512,0.0471,0.0559,0.0747,0.1777
992,kyber512,0.0500,0.0556,0.0737,0.1793
993,kyber512,0.0475,0.0561,0.0755,0.1791
994,kyber512,0.0469,0.0545,0.0740,0.1754
995,kyber512,0.0459,0.0555,0.0733,0.1747
996,kyber512,0.0467,0.0553,0.0739,0.1759
997,kyber512,0.0463,0.0552,0.0774,0.1789
998,kyber512,0.0482,0.0558,0.1760,0.2800
999,kyber512,0.0481,0.0584,0.0752,0.1817
1000,kyber512,0.0468,0.0550,0.0743,0.1761
