Iteración,Kyber Version,Tiempo Generación Claves,Tiempo Encapsulación,Tiempo Decapsulación,Tiempo Total
515,kyber768,0.0691,0.0779,0.0901,0.2371
516,kyber768,0.0648,0.0784,0.0896,0.2328
517,kyber768,0.0648,0.0773,0.0891,0.2312
518,kyber768,0.0653,0.0886,0.0891,0.2430
519,kyber768,0.0639,0.0769,0.0887,0.2295
520,kyber768,0.0643,0.0771,0.0887,0.2301
521,kyber768,0.0653,0.0777,0.0896,0.2326
522,kyber768,0.0658,0.0890,0.0900,0.2448
523,kyber768,0.0644,0.0783,0.0925,0.2352
524,kyber768,0.0641,0.0770,0.0882,0.2293
525,kyber768,0.0647,0.0782,0.0900,0.2329
526,kyber768,0.0644,0.0768,0.0991,0.2403
527,kyber768,0.2047,0.0805,0.0909,0.3761
528,kyber768,0.0645,0.0773,0.0881,0.2299
529,kyber768,0.0656,0.0796,0.0896,0.2348
530,kyber768,0.0666,0.0794,0.0924,0.2384
531,kyber768,0.0643,0.0774,0.0896,0.2313
532,kyber768,0.0643,0.0764,0.0877,0.2284
533,kyber768,0.0643,0.0779,0.0882,0.2304
534,kyber768,0.0638,0.0855,0.0881,0.2374
535,kyber768,0.0639,0.0808,0.0879,0.2326
536,kyber768,0.0657,0.0782,0.0896,0.2335
537,kyber768,0.0653,0.0777,0.0897,0.2327
538,kyber768,0.0637,0.0766,0.0963,0.2366
539,kyber768,0.0643,0.0777,0.0893,0.2313
540,kyber768,0.0650,0.0769,0.0882,0.2301
541,kyber768,0.0643,0.0775,0.0886,0.2304
542,kyber768,0.0634,0.0771,0.0963,0.2368
543,kyber768,0.0648,0.0790,0.0893,0.2331
544,kyber768,0.0639,0.0768,0.0888,0.2295
545,kyber768,0.0667,0.0791,0.0911,0.2369
546,kyber768,0.0643,0.0769,0.0879,0.2291
547,kyber768,0.0743,0.0772,0.0891,0.2406
548,kyber768,0.0683,0.0782,0.0897,0.2362
549,kyber768,0.0639,0.0771,0.0886,0.2296
550,kyber768,0.0655,0.0777,0.0891,0.2323
551,kyber768,0.0724,0.0900,0.1010,0.2634
552,kyber768,0.0676,0.0769,0.0886,0.2331
553,kyber768,0.0639,0.0777,0.2220,0.3636
554,kyber768,0.0652,0.0772,0.1011,0.2435
555,kyber768,0.0660,0.0790,0.0905,0.2355
556,kyber768,0.0663,0.0787,0.0897,0.2347
557,kyber768,0.0641,0.0769,0.0891,0.2301
558,kyber768,0.0652,0.0780,0.0986,0.2418
559,kyber768,0.0643,0.0770,0.0915,0.2328
560,kyber768,0.0648,0.0761,0.0889,0.2298
561,kyber768,0.0652,0.0784,0.0899,0.2335
562,kyber768,0.0643,0.0768,0.0886,0.2297
563,kyber768,0.0745,0.0790,0.0905,0.2440
564,kyber768,0.0643,0.0769,0.0879,0.2291
565,kyber768,0.0646,0.0781,0.0887,0.2314
566,kyber768,0.0640,0.0766,0.0901,0.2307
567,kyber768,0.0650,0.0863,0.0896,0.2409
568,kyber768,0.0652,0.0791,0.0891,0.2334
569,kyber768,0.0649,0.0768,0.0882,0.2299
570,kyber768,0.0643,0.0763,0.0887,0.2293
571,kyber768,0.0648,0.0875,0.0899,0.2422
572,kyber768,0.0648,0.0780,0.0899,0.2327
573,kyber768,0.0643,0.0778,0.0891,0.2312
574,kyber768,0.0649,0.0775,0.0899,0.2323
575,kyber768,0.0643,0.0771,0.1028,0.2442
576,kyber768,0.0656,0.0775,0.0896,0.2327
577,kyber768,0.0641,0.0768,0.0886,0.2295
578,kyber768,0.0670,0.0803,0.0915,0.2388
579,kyber768,0.0647,0.0771,0.0972,0.2390
580,kyber768,0.0643,0.0772,0.2197,0.3612
581,kyber768,0.0681,0.0796,0.0912,0.2389
582,kyber768,0.0640,0.0761,0.0886,0.2287
583,kyber768,0.0645,0.0868,0.0887,0.2400
584,kyber768,0.0646,0.0799,0.0891,0.2336
585,kyber768,0.0658,0.0785,0.0901,0.2344
586,kyber768,0.0634,0.0758,0.0892,0.2284
587,kyber768,0.0657,0.0781,0.0896,0.2334
588,kyber768,0.0634,0.0766,0.0884,0.2284
589,kyber768,0.0648,0.0778,0.0903,0.2329
590,kyber768,0.0643,0.0757,0.0886,0.2286
591,kyber768,0.0637,0.0772,0.0970,0.2379
592,kyber768,0.0632,0.0767,0.0888,0.2287
593,kyber768,0.0649,0.0780,0.0900,0.2329
594,kyber768,0.0637,0.0768,0.0882,0.2287
595,kyber768,0.0648,0.0777,0.0896,0.2321
596,kyber768,0.0729,0.0779,0.0896,0.2404
597,kyber768,0.0643,0.0763,0.0891,0.2297
598,kyber768,0.0643,0.0778,0.0907,0.2328
599,kyber768,0.0663,0.0795,0.0908,0.2366
600,kyber768,0.0723,0.0769,0.0886,0.2378
601,kyber768,0.0649,0.0775,0.0923,0.2347
602,kyber768,0.0700,0.0787,0.0903,0.2390
603,kyber768,0.0653,0.0790,0.0900,0.2343
604,kyber768,0.0736,0.0782,0.0907,0.2425
605,kyber768,0.0678,0.0772,0.0891,0.2341
606,kyber768,0.0643,0.0773,0.0887,0.2303
607,kyber768,0.0643,0.2071,0.1016,0.3730
608,kyber768,0.0663,0.0775,0.0895,0.2333
609,kyber768,0.0637,0.0767,0.0895,0.2299
610,kyber768,0.0646,0.0764,0.0882,0.2292
611,kyber768,0.0641,0.0763,0.0891,0.2295
612,kyber768,0.0729,0.0771,0.0891,0.2391
613,kyber768,0.0672,0.0767,0.0886,0.2325
614,kyber768,0.0648,0.0768,0.0886,0.2302
615,kyber768,0.0653,0.0768,0.0890,0.2311
616,kyber768,0.0728,0.0778,0.0896,0.2402
617,kyber768,0.0648,0.0810,0.0889,0.2347
618,kyber768,0.0648,0.0777,0.0902,0.2327
619,kyber768,0.0652,0.0773,0.0892,0.2317
620,kyber768,0.0651,0.0862,0.0891,0.2404
621,kyber768,0.0639,0.0768,0.0887,0.2294
622,kyber768,0.0646,0.0778,0.0896,0.2320
623,kyber768,0.0648,0.0784,0.0896,0.2328
624,kyber768,0.0648,0.0859,0.0891,0.2398
625,kyber768,0.0639,0.0878,0.1058,0.2575
626,kyber768,0.0648,0.0777,0.0886,0.2311
627,kyber768,0.0657,0.0784,0.0898,0.2339
628,kyber768,0.0643,0.0773,0.0981,0.2397
629,kyber768,0.0648,0.0777,0.0905,0.2330
630,kyber768,0.0648,0.0780,0.0890,0.2318
631,kyber768,0.0637,0.0771,0.0886,0.2294
632,kyber768,0.0650,0.0778,0.0986,0.2414
633,kyber768,0.0643,0.0775,0.0896,0.2314
634,kyber768,0.0637,0.2157,0.0884,0.3678
635,kyber768,0.0652,0.0768,0.0886,0.2306
636,kyber768,0.0648,0.0858,0.0891,0.2397
637,kyber768,0.0657,0.0806,0.0910,0.2373
638,kyber768,0.0643,0.0767,0.0886,0.2296
639,kyber768,0.0636,0.0780,0.0886,0.2302
640,kyber768,0.0656,0.0780,0.0986,0.2422
641,kyber768,0.0662,0.0787,0.0900,0.2349
642,kyber768,0.0639,0.0768,0.0896,0.2303
643,kyber768,0.0634,0.0775,0.0894,0.2303
644,kyber768,0.0639,0.0769,0.0973,0.2381
645,kyber768,0.0648,0.0777,0.0928,0.2353
646,kyber768,0.0639,0.0773,0.0899,0.2311
647,kyber768,0.0661,0.0785,0.0905,0.2351
648,kyber768,0.0636,0.0764,0.0972,0.2372
649,kyber768,0.0640,0.0771,0.0882,0.2293
650,kyber768,0.0685,0.0773,0.0896,0.2354
651,kyber768,0.0648,0.0782,0.0896,0.2326
652,kyber768,0.0633,0.0765,0.0886,0.2284
653,kyber768,0.0721,0.0773,0.0886,0.2380
654,kyber768,0.0652,0.0773,0.0903,0.2328
655,kyber768,0.0639,0.0762,0.0884,0.2285
656,kyber768,0.0634,0.0766,0.0893,0.2293
657,kyber768,0.0667,0.0882,0.0909,0.2458
658,kyber768,0.0657,0.0825,0.0905,0.2387
659,kyber768,0.0641,0.0772,0.0896,0.2309
660,kyber768,0.0646,0.0771,0.0896,0.2313
661,kyber768,0.2005,0.0935,0.1088,0.4028
662,kyber768,0.0705,0.0764,0.0884,0.2353
663,kyber768,0.0648,0.0784,0.0893,0.2325
664,kyber768,0.0653,0.0777,0.0889,0.2319
665,kyber768,0.0656,0.0781,0.0899,0.2336
666,kyber768,0.0641,0.0768,0.0887,0.2296
667,kyber768,0.0646,0.0772,0.0891,0.2309
668,kyber768,0.0643,0.0769,0.0891,0.2303
669,kyber768,0.0759,0.0801,0.0916,0.2476
670,kyber768,0.0657,0.0817,0.0905,0.2379
671,kyber768,0.0643,0.0784,0.0896,0.2323
672,kyber768,0.0634,0.0768,0.0892,0.2294
673,kyber768,0.0639,0.0866,0.0882,0.2387
674,kyber768,0.0648,0.0807,0.0887,0.2342
675,kyber768,0.0648,0.0781,0.0896,0.2325
676,kyber768,0.0652,0.0783,0.0901,0.2336
677,kyber768,0.0654,0.0862,0.0896,0.2412
678,kyber768,0.0644,0.0777,0.0892,0.2313
679,kyber768,0.0796,0.0882,0.0886,0.2564
680,kyber768,0.0643,0.0766,0.0887,0.2296
681,kyber768,0.0639,0.0869,0.0891,0.2399
682,kyber768,0.0662,0.0794,0.0905,0.2361
683,kyber768,0.0682,0.0772,0.0891,0.2345
684,kyber768,0.0633,0.0768,0.0889,0.2290
685,kyber768,0.0648,0.0777,0.0993,0.2418
686,kyber768,0.0639,0.0777,0.0896,0.2312
687,kyber768,0.0634,0.0773,0.0885,0.2292
688,kyber768,0.2153,0.0775,0.0910,0.3838
689,kyber768,0.0639,0.0875,0.0889,0.2403
690,kyber768,0.0668,0.0812,0.0922,0.2402
691,kyber768,0.0639,0.0764,0.0886,0.2289
692,kyber768,0.0653,0.0780,0.0900,0.2333
693,kyber768,0.0638,0.0863,0.0894,0.2395
694,kyber768,0.0641,0.0771,0.0892,0.2304
695,kyber768,0.0650,0.0771,0.0891,0.2312
696,kyber768,0.0648,0.0777,0.0897,0.2322
697,kyber768,0.0652,0.0774,0.0977,0.2403
698,kyber768,0.0639,0.0764,0.0896,0.2299
699,kyber768,0.0639,0.0772,0.0891,0.2302
700,kyber768,0.0648,0.0766,0.0893,0.2307
701,kyber768,0.0667,0.0789,0.1069,0.2525
702,kyber768,0.0690,0.0771,0.0894,0.2355
703,kyber768,0.0657,0.0787,0.0916,0.2360
704,kyber768,0.0666,0.0777,0.0902,0.2345
705,kyber768,0.0653,0.0777,0.1004,0.2434
706,kyber768,0.0643,0.0793,0.0908,0.2344
707,kyber768,0.0685,0.0771,0.0891,0.2347
708,kyber768,0.0636,0.0773,0.0896,0.2305
709,kyber768,0.0634,0.0768,0.0986,0.2388
710,kyber768,0.0643,0.0772,0.0896,0.2311
711,kyber768,0.0659,0.0792,0.0915,0.2366
712,kyber768,0.0648,0.0783,0.0905,0.2336
713,kyber768,0.0663,0.0791,0.0896,0.2350
714,kyber768,0.0743,0.0796,0.2338,0.3877
715,kyber768,0.0678,0.0796,0.0907,0.2381
716,kyber768,0.0641,0.0770,0.0887,0.2298
717,kyber768,0.0671,0.0908,0.0901,0.2480
718,kyber768,0.0652,0.0815,0.0906,0.2373
719,kyber768,0.0653,0.0838,0.0997,0.2488
720,kyber768,0.0653,0.0777,0.0891,0.2321
721,kyber768,0.0662,0.0785,0.0994,0.2441
722,kyber768,0.0639,0.0771,0.0895,0.2305
723,kyber768,0.0643,0.0778,0.0882,0.2303
724,kyber768,0.0653,0.0780,0.0899,0.2332
725,kyber768,0.0662,0.0782,0.0985,0.2429
726,kyber768,0.0648,0.0777,0.0885,0.2310
727,kyber768,0.0694,0.0781,0.0896,0.2371
728,kyber768,0.0641,0.0776,0.0891,0.2308
729,kyber768,0.0671,0.0798,0.1000,0.2469
730,kyber768,0.0652,0.0775,0.0886,0.2313
731,kyber768,0.0648,0.0774,0.0886,0.2308
732,kyber768,0.0638,0.0775,0.0898,0.2311
733,kyber768,0.0643,0.0782,0.0888,0.2313
734,kyber768,0.0757,0.0778,0.0891,0.2426
735,kyber768,0.0643,0.0814,0.0882,0.2339
736,kyber768,0.0662,0.0791,0.0912,0.2365
737,kyber768,0.0650,0.0781,0.0892,0.2323
738,kyber768,0.0655,0.0787,0.0897,0.2339
739,kyber768,0.0649,0.0794,0.0905,0.2348
740,kyber768,0.0657,0.0782,0.0902,0.2341
741,kyber768,0.0643,0.0767,0.2956,0.4366
742,kyber768,0.0673,0.0803,0.0922,0.2398
743,kyber768,0.0648,0.0778,0.0893,0.2319
744,kyber768,0.0658,0.0785,0.0903,0.2346
745,kyber768,0.0657,0.0792,0.1007,0.2456
746,kyber768,0.0657,0.0825,0.0912,0.2394
747,kyber768,0.0660,0.0790,0.0896,0.2346
748,kyber768,0.0643,0.0773,0.0900,0.2316
749,kyber768,0.0641,0.0769,0.1014,0.2424
750,kyber768,0.0652,0.0785,0.0901,0.2338
751,kyber768,0.0662,0.0794,0.0900,0.2356
752,kyber768,0.0658,0.0789,0.0900,0.2347
753,kyber768,0.0647,0.0781,0.0976,0.2404
754,kyber768,0.0652,0.0779,0.0894,0.2325
755,kyber768,0.0672,0.0831,0.0907,0.2410
756,kyber768,0.0648,0.0776,0.0900,0.2324
757,kyber768,0.0652,0.0778,0.0889,0.2319
758,kyber768,0.0741,0.0777,0.0890,0.2408
759,kyber768,0.0641,0.0821,0.0893,0.2355
760,kyber768,0.0668,0.0790,0.0910,0.2368
761,kyber768,0.0646,0.0778,0.0887,0.2311
762,kyber768,0.0737,0.0779,0.0896,0.2412
763,kyber768,0.0669,0.0801,0.0914,0.2384
764,kyber768,0.0652,0.0784,0.0900,0.2336
765,kyber768,0.0648,0.0775,0.0896,0.2319
766,kyber768,0.0657,0.0907,0.0907,0.2471
767,kyber768,0.0662,0.0781,0.0926,0.2369
768,kyber768,0.0648,0.0777,0.2815,0.4240
769,kyber768,0.0671,0.0786,0.1025,0.2482
770,kyber768,0.0683,0.0799,0.0929,0.2411
771,kyber768,0.0665,0.0775,0.0896,0.2336
772,kyber768,0.0648,0.0773,0.0900,0.2321
773,kyber768,0.0658,0.0785,0.1005,0.2448
774,kyber768,0.0658,0.0790,0.0894,0.2342
775,kyber768,0.0690,0.0775,0.0898,0.2363
776,kyber768,0.0639,0.0774,0.0901,0.2314
777,kyber768,0.0654,0.0775,0.1000,0.2429
778,kyber768,0.0643,0.0778,0.0942,0.2363
779,kyber768,0.0637,0.0771,0.0900,0.2308
780,kyber768,0.0650,0.0778,0.0896,0.2324
781,kyber768,0.0658,0.0785,0.0910,0.2353
782,kyber768,0.0757,0.0796,0.0915,0.2468
783,kyber768,0.0634,0.0774,0.0891,0.2299
784,kyber768,0.0659,0.0792,0.0909,0.2360
785,kyber768,0.0634,0.0768,0.0896,0.2298
786,kyber768,0.0745,0.0789,0.0906,0.2440
787,kyber768,0.0643,0.0773,0.0900,0.2316
788,kyber768,0.0649,0.0775,0.0893,0.2317
789,kyber768,0.0633,0.0771,0.0893,0.2297
790,kyber768,0.0652,0.0863,0.0892,0.2407
791,kyber768,0.0637,0.0771,0.0930,0.2338
792,kyber768,0.0643,0.0777,0.0902,0.2322
793,kyber768,0.0641,0.0779,0.0901,0.2321
794,kyber768,0.0657,0.0885,0.0900,0.2442
795,kyber768,0.0643,0.2484,0.0907,0.4034
796,kyber768,0.0657,0.0776,0.0888,0.2321
797,kyber768,0.0662,0.0783,0.0908,0.2353
798,kyber768,0.0756,0.0772,0.0900,0.2428
799,kyber768,0.0680,0.0838,0.0919,0.2437
800,kyber768,0.0645,0.0777,0.0886,0.2308
801,kyber768,0.0655,0.0773,0.1222,0.2650
802,kyber768,0.0747,0.0810,0.0949,0.2506
803,kyber768,0.0655,0.0772,0.0900,0.2327
804,kyber768,0.0646,0.0777,0.0896,0.2319
805,kyber768,0.0651,0.0784,0.1020,0.2455
806,kyber768,0.0656,0.0789,0.0911,0.2356
807,kyber768,0.0653,0.0770,0.0897,0.2320
808,kyber768,0.0643,0.0780,0.0908,0.2331
809,kyber768,0.0653,0.0775,0.0913,0.2341
810,kyber768,0.0738,0.0777,0.0893,0.2408
811,kyber768,0.0657,0.0819,0.0903,0.2379
812,kyber768,0.0658,0.0791,0.0896,0.2345
813,kyber768,0.0642,0.0781,0.0895,0.2318
814,kyber768,0.0736,0.0771,0.0892,0.2399
815,kyber768,0.0636,0.0771,0.0934,0.2341
816,kyber768,0.0646,0.0773,0.0887,0.2306
817,kyber768,0.0643,0.0767,0.0896,0.2306
818,kyber768,0.0657,0.0875,0.0900,0.2432
819,kyber768,0.0652,0.0783,0.0901,0.2336
820,kyber768,0.0653,0.0777,0.0891,0.2321
821,kyber768,0.0667,0.0796,0.0910,0.2373
822,kyber768,0.0653,0.2461,0.0905,0.4019
823,kyber768,0.0659,0.0801,0.0891,0.2351
824,kyber768,0.0658,0.0788,0.0900,0.2346
825,kyber768,0.0648,0.0779,0.0896,0.2323
826,kyber768,0.0743,0.0777,0.0892,0.2412
827,kyber768,0.0658,0.0814,0.0909,0.2381
828,kyber768,0.0648,0.0776,0.0886,0.2310
829,kyber768,0.0648,0.0768,0.0886,0.2302
830,kyber768,0.0739,0.0786,0.0898,0.2423
831,kyber768,0.0633,0.0764,0.0889,0.2286
832,kyber768,0.0636,0.0772,0.0888,0.2296
833,kyber768,0.0638,0.0766,0.0896,0.2300
834,kyber768,0.0656,0.0856,0.0886,0.2398
835,kyber768,0.0648,0.0777,0.0900,0.2325
836,kyber768,0.0678,0.0777,0.0891,0.2346
837,kyber768,0.0648,0.0766,0.0882,0.2296
838,kyber768,0.0634,0.0854,0.0893,0.2381
839,kyber768,0.0639,0.0775,0.0893,0.2307
840,kyber768,0.0648,0.0778,0.0886,0.2312
841,kyber768,0.0634,0.0767,0.0884,0.2285
842,kyber768,0.0637,0.0775,0.0977,0.2389
843,kyber768,0.0629,0.0768,0.0887,0.2284
844,kyber768,0.0660,0.0783,0.0887,0.2330
845,kyber768,0.0657,0.0780,0.0886,0.2323
846,kyber768,0.0648,0.0784,0.0977,0.2409
847,kyber768,0.0639,0.0762,0.0884,0.2285
848,kyber768,0.0648,0.0817,0.0889,0.2354
849,kyber768,0.1700,0.0785,0.0900,0.3385
850,kyber768,0.0667,0.0785,0.0987,0.2439
851,kyber768,0.0634,0.0772,0.0886,0.2292
852,kyber768,0.0639,0.0771,0.0879,0.2289
853,kyber768,0.0643,0.0773,0.0891,0.2307
854,kyber768,0.0648,0.0770,0.0957,0.2375
855,kyber768,0.0634,0.0773,0.0879,0.2286
856,kyber768,0.0655,0.0785,0.0897,0.2337
857,kyber768,0.0641,0.0771,0.0882,0.2294
858,kyber768,0.0648,0.0787,0.0888,0.2323
859,kyber768,0.0723,0.0771,0.0891,0.2385
860,kyber768,0.0643,0.0778,0.0901,0.2322
861,kyber768,0.0639,0.0763,0.0882,0.2284
862,kyber768,0.0638,0.0766,0.0879,0.2283
863,kyber768,0.0634,0.0862,0.0891,0.2387
864,kyber768,0.0643,0.0782,0.0891,0.2316
865,kyber768,0.0648,0.0778,0.0894,0.2320
866,kyber768,0.0641,0.0771,0.0882,0.2294
867,kyber768,0.0674,0.0886,0.0916,0.2476
868,kyber768,0.0638,0.0766,0.0882,0.2286
869,kyber768,0.0642,0.0775,0.0886,0.2303
870,kyber768,0.0653,0.0777,0.0891,0.2321
871,kyber768,0.0634,0.0773,0.0973,0.2380
872,kyber768,0.0643,0.0761,0.0877,0.2281
873,kyber768,0.0634,0.0767,0.0887,0.2288
874,kyber768,0.0657,0.0787,0.0907,0.2351
875,kyber768,0.0639,0.0781,0.0974,0.2394
876,kyber768,0.1817,0.0891,0.0911,0.3619
877,kyber768,0.0767,0.0907,0.1083,0.2757
878,kyber768,0.0780,0.0933,0.1086,0.2799
879,kyber768,0.0805,0.0764,0.0881,0.2450
880,kyber768,0.0643,0.0776,0.0915,0.2334
881,kyber768,0.0634,0.0884,0.1089,0.2607
882,kyber768,0.0662,0.0775,0.0884,0.2321
883,kyber768,0.0747,0.0780,0.0889,0.2416
884,kyber768,0.0643,0.0768,0.0884,0.2295
885,kyber768,0.0639,0.0771,0.0886,0.2296
886,kyber768,0.0657,0.0781,0.0899,0.2337
887,kyber768,0.0641,0.0853,0.0891,0.2385
888,kyber768,0.0641,0.0777,0.0886,0.2304
889,kyber768,0.0676,0.0767,0.0887,0.2330
890,kyber768,0.0643,0.0768,0.0882,0.2293
891,kyber768,0.0633,0.0851,0.0882,0.2366
892,kyber768,0.0634,0.0767,0.0882,0.2283
893,kyber768,0.0695,0.0797,0.0904,0.2396
894,kyber768,0.0639,0.0775,0.0879,0.2293
895,kyber768,0.0638,0.0772,0.0973,0.2383
896,kyber768,0.0644,0.0771,0.0885,0.2300
897,kyber768,0.0643,0.0766,0.0886,0.2295
898,kyber768,0.0646,0.0773,0.0882,0.2301
899,kyber768,0.0641,0.0766,0.0886,0.2293
900,kyber768,0.0742,0.0780,0.0886,0.2408
901,kyber768,0.0645,0.0775,0.0877,0.2297
902,kyber768,0.0643,0.0767,0.2403,0.3813
903,kyber768,0.0677,0.0900,0.0912,0.2489
904,kyber768,0.0662,0.0782,0.0900,0.2344
905,kyber768,0.0684,0.0776,0.0896,0.2356
906,kyber768,0.0646,0.0773,0.0886,0.2305
907,kyber768,0.0655,0.0860,0.0886,0.2401
908,kyber768,0.0675,0.0795,0.0902,0.2372
909,kyber768,0.0639,0.0773,0.0892,0.2304
910,kyber768,0.0643,0.0776,0.0882,0.2301
911,kyber768,0.0643,0.0771,0.0970,0.2384
912,kyber768,0.0648,0.0773,0.0886,0.2307
913,kyber768,0.0643,0.0775,0.0884,0.2302
914,kyber768,0.0648,0.0776,0.0885,0.2309
915,kyber768,0.0657,0.0792,0.0986,0.2435
916,kyber768,0.0641,0.0771,0.0886,0.2298
917,kyber768,0.0677,0.0805,0.0915,0.2397
918,kyber768,0.0641,0.0767,0.0886,0.2294
919,kyber768,0.0658,0.0790,0.0906,0.2354
920,kyber768,0.0737,0.0789,0.0896,0.2422
921,kyber768,0.0643,0.0773,0.0928,0.2344
922,kyber768,0.0643,0.0775,0.0884,0.2302
923,kyber768,0.0639,0.0778,0.0895,0.2312
924,kyber768,0.0743,0.0928,0.1055,0.2726
925,kyber768,0.0759,0.0781,0.0892,0.2432
926,kyber768,0.0662,0.0773,0.0930,0.2365
927,kyber768,0.0648,0.0767,0.0890,0.2305
928,kyber768,0.0763,0.0790,0.0915,0.2468
929,kyber768,0.0641,0.0772,0.2327,0.3740
930,kyber768,0.0657,0.0775,0.0889,0.2321
931,kyber768,0.0657,0.0782,0.0995,0.2434
932,kyber768,0.0653,0.0782,0.0896,0.2331
933,kyber768,0.0648,0.0785,0.0899,0.2332
934,kyber768,0.0647,0.0771,0.0885,0.2303
935,kyber768,0.0655,0.0777,0.0981,0.2413
936,kyber768,0.0643,0.0773,0.0885,0.2301
937,kyber768,0.0661,0.0874,0.1074,0.2609
938,kyber768,0.0720,0.0776,0.0886,0.2382
939,kyber768,0.0655,0.0780,0.1000,0.2435
940,kyber768,0.0652,0.0777,0.0890,0.2319
941,kyber768,0.0653,0.0782,0.0901,0.2336
942,kyber768,0.0662,0.0791,0.0907,0.2360
943,kyber768,0.0663,0.0794,0.0909,0.2366
944,kyber768,0.0719,0.0773,0.0884,0.2376
945,kyber768,0.0643,0.0770,0.0936,0.2349
946,kyber768,0.0643,0.0773,0.0893,0.2309
947,kyber768,0.0646,0.0776,0.0888,0.2310
948,kyber768,0.0654,0.0858,0.0886,0.2398
949,kyber768,0.0656,0.0782,0.0905,0.2343
950,kyber768,0.0648,0.0774,0.0886,0.2308
951,kyber768,0.0639,0.0773,0.0886,0.2298
952,kyber768,0.0648,0.0849,0.0891,0.2388
953,kyber768,0.0658,0.0791,0.0901,0.2350
954,kyber768,0.0657,0.0778,0.0896,0.2331
955,kyber768,0.0648,0.0787,0.0898,0.2333
956,kyber768,0.0643,0.2323,0.0915,0.3881
957,kyber768,0.0686,0.0795,0.0916,0.2397
958,kyber768,0.0666,0.0796,0.0910,0.2372
959,kyber768,0.0648,0.0775,0.0886,0.2309
960,kyber768,0.0757,0.0775,0.0888,0.2420
961,kyber768,0.0663,0.0798,0.0919,0.2380
962,kyber768,0.0657,0.0783,0.0896,0.2336
963,kyber768,0.0648,0.0790,0.0904,0.2342
964,kyber768,0.0656,0.0863,0.0899,0.2418
965,kyber768,0.0636,0.0771,0.0896,0.2303
966,kyber768,0.0643,0.0801,0.0881,0.2325
967,kyber768,0.0661,0.0780,0.0891,0.2332
968,kyber768,0.0648,0.0855,0.0885,0.2388
969,kyber768,0.0644,0.0777,0.0905,0.2326
970,kyber768,0.0652,0.0771,0.0896,0.2319
971,kyber768,0.0643,0.0773,0.0888,0.2304
972,kyber768,0.0657,0.0790,0.0977,0.2424
973,kyber768,0.0639,0.0776,0.0898,0.2313
974,kyber768,0.0652,0.0781,0.0899,0.2332
975,kyber768,0.0666,0.0796,0.0907,0.2369
976,kyber768,0.0654,0.0785,0.0978,0.2417
977,kyber768,0.0658,0.0791,0.0891,0.2340
978,kyber768,0.0669,0.0835,0.0901,0.2405
979,kyber768,0.0657,0.0788,0.0901,0.2346
980,kyber768,0.0652,0.0784,0.0972,0.2408
981,kyber768,0.0639,0.0777,0.0973,0.2389
982,kyber768,0.0658,0.0787,0.0920,0.2365
983,kyber768,0.0648,0.2107,0.1090,0.3845
984,kyber768,0.0648,0.0863,0.0882,0.2393
985,kyber768,0.0645,0.0771,0.0896,0.2312
986,kyber768,0.0647,0.0771,0.0877,0.2295
987,kyber768,0.0643,0.0774,0.0896,0.2313
988,kyber768,0.0648,0.0771,0.0970,0.2389
989,kyber768,0.0643,0.0775,0.0884,0.2302
990,kyber768,0.0648,0.0807,0.0881,0.2336
991,kyber768,0.0687,0.0813,0.0924,0.2424
992,kyber768,0.0638,0.0773,0.0965,0.2376
993,kyber768,0.0642,0.0776,0.0891,0.2309
994,kyber768,0.0641,0.0773,0.0885,0.2299
995,kyber768,0.0648,0.0782,0.0897,0.2327
996,kyber768,0.0639,0.0775,0.0882,0.2296
997,kyber768,0.0644,0.0768,0.0882,0.2294
998,kyber768,0.0643,0.0767,0.0915,0.2325
999,kyber768,0.0652,0.0785,0.0898,0.2335
1000,kyber768,0.0639,0.0770,0.0882,0.2291
