Iteración,Kyber Version,Tiempo Generación Claves,Tiempo Encapsulación,Tiempo Decapsulación,Tiempo Total
515,kyber768,0.0747,0.0878,0.1078,0.2703
516,kyber768,0.0759,0.0838,0.1134,0.2731
517,kyber768,0.0752,0.0840,0.1076,0.2668
518,kyber768,0.0747,0.0841,0.1086,0.2674
519,kyber768,0.0758,0.0837,0.1080,0.2675
520,kyber768,0.0748,0.0881,0.1083,0.2712
521,kyber768,0.0750,0.0839,0.1081,0.2670
522,kyber768,0.0752,0.0849,0.1087,0.2688
523,kyber768,0.0753,0.0839,0.1116,0.2708
524,kyber768,0.0758,0.0848,0.1097,0.2703
525,kyber768,0.0749,0.0838,0.1078,0.2665
526,kyber768,0.0751,0.0875,0.1083,0.2709
527,kyber768,0.0759,0.0849,0.1127,0.2735
528,kyber768,0.0748,0.0835,0.1085,0.2668
529,kyber768,0.0766,0.0845,0.1089,0.2700
530,kyber768,0.0747,0.0843,0.1078,0.2668
531,kyber768,0.0750,0.0877,0.1074,0.2701
532,kyber768,0.0759,0.0849,0.1089,0.2697
533,kyber768,0.0750,0.0836,0.2203,0.3789
534,kyber768,0.0775,0.0896,0.1092,0.2763
535,kyber768,0.0745,0.0838,0.1081,0.2664
536,kyber768,0.0755,0.0836,0.1076,0.2667
537,kyber768,0.0759,0.0848,0.1090,0.2697
538,kyber768,0.0791,0.0834,0.1082,0.2707
539,kyber768,0.0752,0.0835,0.1072,0.2659
540,kyber768,0.0778,0.0859,0.1107,0.2744
541,kyber768,0.0751,0.0837,0.1120,0.2708
542,kyber768,0.0760,0.0849,0.1087,0.2696
543,kyber768,0.0746,0.0840,0.1080,0.2666
544,kyber768,0.0747,0.0866,0.1078,0.2691
545,kyber768,0.0755,0.0849,0.1123,0.2727
546,kyber768,0.0768,0.0848,0.1094,0.2710
547,kyber768,0.0741,0.0840,0.1077,0.2658
548,kyber768,0.0781,0.0862,0.1093,0.2736
549,kyber768,0.0823,0.0843,0.1081,0.2747
550,kyber768,0.0745,0.0831,0.1078,0.2654
551,kyber768,0.0748,0.0837,0.1080,0.2665
552,kyber768,0.0747,0.0838,0.1116,0.2701
553,kyber768,0.0756,0.0846,0.1086,0.2688
554,kyber768,0.0755,0.0839,0.1084,0.2678
555,kyber768,0.0763,0.0885,0.1096,0.2744
556,kyber768,0.0752,0.0834,0.1114,0.2700
557,kyber768,0.0755,0.0857,0.1091,0.2703
558,kyber768,0.0767,0.0853,0.1101,0.2721
559,kyber768,0.0756,0.0839,0.1104,0.2699
560,kyber768,0.0816,0.2477,0.1108,0.4401
561,kyber768,0.0763,0.0839,0.1088,0.2690
562,kyber768,0.0768,0.0865,0.1086,0.2719
563,kyber768,0.0849,0.0848,0.1096,0.2793
564,kyber768,0.0763,0.0851,0.1095,0.2709
565,kyber768,0.0753,0.0840,0.1102,0.2695
566,kyber768,0.0797,0.0863,0.1148,0.2808
567,kyber768,0.0752,0.0834,0.1083,0.2669
568,kyber768,0.0748,0.0843,0.1086,0.2677
569,kyber768,0.0771,0.0846,0.1096,0.2713
570,kyber768,0.0782,0.0901,0.1101,0.2784
571,kyber768,0.0764,0.0845,0.1100,0.2709
572,kyber768,0.0766,0.0857,0.1098,0.2721
573,kyber768,0.0826,0.0854,0.1097,0.2777
574,kyber768,0.0815,0.0850,0.1094,0.2759
575,kyber768,0.0756,0.0842,0.1087,0.2685
576,kyber768,0.0757,0.0846,0.1087,0.2690
577,kyber768,0.0753,0.0836,0.1148,0.2737
578,kyber768,0.0758,0.0852,0.1113,0.2723
579,kyber768,0.0756,0.0837,0.1156,0.2749
580,kyber768,0.0752,0.0843,0.1102,0.2697
581,kyber768,0.0761,0.0902,0.1114,0.2777
582,kyber768,0.0761,0.0863,0.1107,0.2731
583,kyber768,0.0764,0.0848,0.1107,0.2719
584,kyber768,0.0804,0.0861,0.1114,0.2779
585,kyber768,0.0808,0.0854,0.1117,0.2779
586,kyber768,0.0759,0.0847,0.1094,0.2700
587,kyber768,0.2641,0.0898,0.1208,0.4747
588,kyber768,0.0760,0.0846,0.8529,1.0135
589,kyber768,0.0803,0.0851,0.1087,0.2741
590,kyber768,0.0747,0.0838,0.1089,0.2674
591,kyber768,0.0783,0.0907,0.1110,0.2800
592,kyber768,0.0750,0.0902,0.1086,0.2738
593,kyber768,0.0752,0.0840,0.1079,0.2671
594,kyber768,0.0751,0.0837,0.1086,0.2674
595,kyber768,0.0806,0.0856,0.1094,0.2756
596,kyber768,0.0811,0.0841,0.1085,0.2737
597,kyber768,0.0767,0.0849,0.1086,0.2702
598,kyber768,0.0752,0.0837,0.1122,0.2711
599,kyber768,0.0768,0.0850,0.1161,0.2779
600,kyber768,0.0768,0.0850,0.1091,0.2709
601,kyber768,0.0809,0.0854,0.1092,0.2755
602,kyber768,0.0816,0.0873,0.1105,0.2794
603,kyber768,0.0839,0.0861,0.1087,0.2787
604,kyber768,0.0763,0.0874,0.1102,0.2739
605,kyber768,0.0755,0.0842,0.1087,0.2684
606,kyber768,0.0755,0.0842,0.1145,0.2742
607,kyber768,0.0763,0.0855,0.1100,0.2718
608,kyber768,0.0752,0.0846,0.1106,0.2704
609,kyber768,0.0762,0.0844,0.1104,0.2710
610,kyber768,0.0763,0.0907,0.1103,0.2773
611,kyber768,0.0752,0.0844,0.1083,0.2679
612,kyber768,0.0750,0.0852,0.1097,0.2699
613,kyber768,0.0762,0.0854,0.1091,0.2707
614,kyber768,0.3001,0.0890,0.1104,0.4995
615,kyber768,0.0757,0.0842,0.1089,0.2688
616,kyber768,0.0697,0.0841,0.1243,0.2781
617,kyber768,0.0779,0.0861,0.1110,0.2750
618,kyber768,0.0688,0.0833,0.1090,0.2611
619,kyber768,0.0692,0.0843,0.1128,0.2663
620,kyber768,0.0685,0.0833,0.1145,0.2663
621,kyber768,0.0698,0.0857,0.1095,0.2650
622,kyber768,0.0695,0.0847,0.1098,0.2640
623,kyber768,0.0693,0.0851,0.1101,0.2645
624,kyber768,0.0684,0.0882,0.1089,0.2655
625,kyber768,0.0683,0.0838,0.1089,0.2610
626,kyber768,0.0691,0.0834,0.1089,0.2614
627,kyber768,0.0751,0.0854,0.1098,0.2703
628,kyber768,0.0740,0.0836,0.1089,0.2665
629,kyber768,0.0695,0.0848,0.1098,0.2641
630,kyber768,0.0680,0.0833,0.1109,0.2622
631,kyber768,0.0698,0.0838,0.1183,0.2719
632,kyber768,0.0700,0.0844,0.1126,0.2670
633,kyber768,0.0676,0.0838,0.1088,0.2602
634,kyber768,0.0674,0.0830,0.1083,0.2587
635,kyber768,0.0680,0.0844,0.1138,0.2662
636,kyber768,0.0684,0.0828,0.1086,0.2598
637,kyber768,0.0693,0.0844,0.1100,0.2637
638,kyber768,0.0699,0.0860,0.1111,0.2670
639,kyber768,0.0685,0.0891,0.1092,0.2668
640,kyber768,0.0687,0.0841,0.3105,0.4633
641,kyber768,0.0697,0.0848,0.1103,0.2648
642,kyber768,0.0684,0.0934,0.1088,0.2706
643,kyber768,0.0689,0.0843,0.1096,0.2628
644,kyber768,0.0677,0.0831,0.1087,0.2595
645,kyber768,0.0679,0.0837,0.1092,0.2608
646,kyber768,0.0749,0.0841,0.1095,0.2685
647,kyber768,0.0678,0.0838,0.1090,0.2606
648,kyber768,0.0682,0.0831,0.1089,0.2602
649,kyber768,0.0709,0.0871,0.1147,0.2727
650,kyber768,0.0679,0.0830,0.1088,0.2597
651,kyber768,0.0681,0.0840,0.1090,0.2611
652,kyber768,0.0681,0.0848,0.1184,0.2713
653,kyber768,0.0704,0.0843,0.1149,0.2696
654,kyber768,0.0695,0.0837,0.1096,0.2628
655,kyber768,0.0644,0.0843,0.1092,0.2579
656,kyber768,0.0638,0.0837,0.1127,0.2602
657,kyber768,0.0652,0.0897,0.1088,0.2637
658,kyber768,0.0636,0.0833,0.1090,0.2559
659,kyber768,0.0635,0.0836,0.1096,0.2567
660,kyber768,0.0621,0.0843,0.1104,0.2568
661,kyber768,0.0637,0.0889,0.1092,0.2618
662,kyber768,0.0622,0.0773,0.1022,0.2417
663,kyber768,0.0619,0.0764,0.1027,0.2410
664,kyber768,0.0622,0.0755,0.1022,0.2399
665,kyber768,0.0621,0.0806,0.1021,0.2448
666,kyber768,0.0624,0.0759,0.1004,0.2387
667,kyber768,0.0636,0.0758,0.3017,0.4411
668,kyber768,0.0657,0.0762,0.1103,0.2522
669,kyber768,0.0628,0.0748,0.1001,0.2377
670,kyber768,0.0630,0.0747,0.1010,0.2387
671,kyber768,0.0617,0.0750,0.1035,0.2402
672,kyber768,0.0618,0.0741,0.1052,0.2411
673,kyber768,0.0624,0.0742,0.0998,0.2364
674,kyber768,0.0629,0.0746,0.1005,0.2380
675,kyber768,0.0631,0.0751,0.1000,0.2382
676,kyber768,0.0622,0.0737,0.1045,0.2404
677,kyber768,0.0618,0.0743,0.1011,0.2372
678,kyber768,0.0632,0.0751,0.1003,0.2386
679,kyber768,0.0631,0.0758,0.1007,0.2396
680,kyber768,0.0652,0.0742,0.0990,0.2384
681,kyber768,0.0682,0.0756,0.0998,0.2436
682,kyber768,0.0616,0.0741,0.0991,0.2348
683,kyber768,0.0620,0.0745,0.0995,0.2360
684,kyber768,0.0633,0.0749,0.1004,0.2386
685,kyber768,0.0704,0.0772,0.1019,0.2495
686,kyber768,0.0641,0.0737,0.0989,0.2367
687,kyber768,0.0618,0.0740,0.0995,0.2353
688,kyber768,0.0624,0.0738,0.0999,0.2361
689,kyber768,0.0638,0.0817,0.1014,0.2469
690,kyber768,0.0618,0.0740,0.1002,0.2360
691,kyber768,0.0620,0.0747,0.0999,0.2366
692,kyber768,0.0622,0.0745,0.0994,0.2361
693,kyber768,0.0618,0.0746,0.1035,0.2399
694,kyber768,0.0619,0.0737,0.1030,0.2386
695,kyber768,0.0642,0.0757,0.1008,0.2407
696,kyber768,0.0636,0.0747,0.1079,0.2462
697,kyber768,0.0737,0.0873,0.1135,0.2745
698,kyber768,0.0739,0.0866,0.1137,0.2742
699,kyber768,0.0739,0.0841,0.1007,0.2587
700,kyber768,0.0649,0.0749,0.1042,0.2440
701,kyber768,0.0623,0.0742,0.0998,0.2363
702,kyber768,0.0628,0.0754,0.1005,0.2387
703,kyber768,0.0619,0.0745,0.0992,0.2356
704,kyber768,0.0619,0.0744,0.1112,0.2475
705,kyber768,0.0620,0.0748,0.0995,0.2363
706,kyber768,0.0635,0.0747,0.1000,0.2382
707,kyber768,0.0636,0.0764,0.1010,0.2410
708,kyber768,0.0619,0.0737,0.1046,0.2402
709,kyber768,0.0629,0.0751,0.1000,0.2380
710,kyber768,0.0628,0.0747,0.1004,0.2379
711,kyber768,0.0638,0.0765,0.1012,0.2415
712,kyber768,0.0635,0.0762,0.1037,0.2434
713,kyber768,0.0629,0.0753,0.1008,0.2390
714,kyber768,0.0626,0.0748,0.1009,0.2383
715,kyber768,0.0616,0.0746,0.0997,0.2359
716,kyber768,0.0622,0.0773,0.1002,0.2397
717,kyber768,0.0673,0.0747,0.0997,0.2417
718,kyber768,0.0660,0.0777,0.1029,0.2466
719,kyber768,0.0636,0.0755,0.1006,0.2397
720,kyber768,0.0626,0.0745,0.0996,0.2367
721,kyber768,0.0619,0.2818,0.1023,0.4460
722,kyber768,0.0632,0.0750,0.1000,0.2382
723,kyber768,0.0625,0.0749,0.1030,0.2404
724,kyber768,0.0656,0.0747,0.1016,0.2419
725,kyber768,0.0639,0.0824,0.1027,0.2490
726,kyber768,0.0639,0.0784,0.1024,0.2447
727,kyber768,0.0646,0.0805,0.1132,0.2583
728,kyber768,0.0626,0.0780,0.1017,0.2423
729,kyber768,0.0635,0.0801,0.1024,0.2460
730,kyber768,0.0621,0.0778,0.1020,0.2419
731,kyber768,0.0658,0.0787,0.1066,0.2511
732,kyber768,0.0631,0.0794,0.1022,0.2447
733,kyber768,0.0622,0.0789,0.1017,0.2428
734,kyber768,0.0636,0.0796,0.1026,0.2458
735,kyber768,0.0665,0.0797,0.1078,0.2540
736,kyber768,0.0637,0.0785,0.1023,0.2445
737,kyber768,0.0615,0.0783,0.1023,0.2421
738,kyber768,0.0661,0.0807,0.1043,0.2511
739,kyber768,0.0637,0.0791,0.1067,0.2495
740,kyber768,0.0628,0.0783,0.1014,0.2425
741,kyber768,0.0624,0.0787,0.1010,0.2421
742,kyber768,0.0622,0.0783,0.1019,0.2424
743,kyber768,0.0622,0.0817,0.1086,0.2525
744,kyber768,0.0620,0.0778,0.1019,0.2417
745,kyber768,0.0623,0.0783,0.1015,0.2421
746,kyber768,0.0627,0.0780,0.1020,0.2427
747,kyber768,0.0626,0.0822,0.1096,0.2544
748,kyber768,0.2463,0.0794,0.1023,0.4280
749,kyber768,0.0629,0.0784,0.1024,0.2437
750,kyber768,0.0637,0.0793,0.1029,0.2459
751,kyber768,0.0627,0.0847,0.1026,0.2500
752,kyber768,0.0621,0.0780,0.1011,0.2412
753,kyber768,0.0632,0.0795,0.1020,0.2447
754,kyber768,0.0618,0.0780,0.1008,0.2406
755,kyber768,0.0620,0.0841,0.1017,0.2478
756,kyber768,0.0664,0.0819,0.1054,0.2537
757,kyber768,0.0622,0.0780,0.1004,0.2406
758,kyber768,0.0627,0.0778,0.1044,0.2449
759,kyber768,0.0617,0.0819,0.1018,0.2454
760,kyber768,0.0620,0.0779,0.1002,0.2401
761,kyber768,0.0640,0.0806,0.1023,0.2469
762,kyber768,0.0618,0.0780,0.1015,0.2413
763,kyber768,0.0617,0.0819,0.1013,0.2449
764,kyber768,0.0616,0.0780,0.1005,0.2401
765,kyber768,0.0612,0.0778,0.1007,0.2397
766,kyber768,0.0623,0.0777,0.1028,0.2428
767,kyber768,0.0664,0.0847,0.1039,0.2550
768,kyber768,0.0622,0.0787,0.1013,0.2422
769,kyber768,0.0614,0.0783,0.1007,0.2404
770,kyber768,0.0621,0.0779,0.1008,0.2408
771,kyber768,0.0619,0.0779,0.1056,0.2454
772,kyber768,0.0612,0.0779,0.1005,0.2396
773,kyber768,0.0624,0.0796,0.1018,0.2438
774,kyber768,0.0614,0.0771,0.1002,0.2387
775,kyber768,0.1892,0.0788,0.1012,0.3692
776,kyber768,0.0623,0.0770,0.1001,0.2394
777,kyber768,0.0625,0.0787,0.1019,0.2431
778,kyber768,0.0610,0.0888,0.1086,0.2584
779,kyber768,0.0701,0.0802,0.1029,0.2532
780,kyber768,0.0611,0.0778,0.1000,0.2389
781,kyber768,0.0615,0.0777,0.1004,0.2396
782,kyber768,0.0616,0.0781,0.1016,0.2413
783,kyber768,0.0608,0.0832,0.1001,0.2441
784,kyber768,0.0614,0.0774,0.1017,0.2405
785,kyber768,0.0610,0.0781,0.1000,0.2391
786,kyber768,0.0625,0.0774,0.1047,0.2446
787,kyber768,0.0621,0.0823,0.1007,0.2451
788,kyber768,0.0642,0.0791,0.1031,0.2464
789,kyber768,0.0622,0.0777,0.1012,0.2411
790,kyber768,0.0624,0.0782,0.1021,0.2427
791,kyber768,0.0651,0.0812,0.1002,0.2465
792,kyber768,0.0623,0.0790,0.1029,0.2442
793,kyber768,0.0625,0.0784,0.1013,0.2422
794,kyber768,0.0608,0.0770,0.1003,0.2381
795,kyber768,0.0616,0.0779,0.1038,0.2433
796,kyber768,0.0626,0.0784,0.1009,0.2419
797,kyber768,0.0617,0.0787,0.1005,0.2409
798,kyber768,0.0640,0.0794,0.1025,0.2459
799,kyber768,0.0635,0.0793,0.1064,0.2492
800,kyber768,0.0627,0.0792,0.1020,0.2439
801,kyber768,0.0629,0.0797,0.2534,0.3960
802,kyber768,0.0812,0.0893,0.1175,0.2880
803,kyber768,0.0619,0.0783,0.1018,0.2420
804,kyber768,0.0621,0.0776,0.1019,0.2416
805,kyber768,0.0616,0.0781,0.1014,0.2411
806,kyber768,0.0636,0.0789,0.1066,0.2491
807,kyber768,0.0617,0.0781,0.1015,0.2413
808,kyber768,0.0627,0.0792,0.1028,0.2447
809,kyber768,0.0618,0.0783,0.1019,0.2420
810,kyber768,0.0625,0.0791,0.1058,0.2474
811,kyber768,0.0613,0.0786,0.1014,0.2413
812,kyber768,0.0619,0.0775,0.1013,0.2407
813,kyber768,0.0634,0.0793,0.1019,0.2446
814,kyber768,0.0618,0.0777,0.1010,0.2405
815,kyber768,0.0650,0.0778,0.1016,0.2444
816,kyber768,0.0631,0.0788,0.1026,0.2445
817,kyber768,0.0617,0.0784,0.1008,0.2409
818,kyber768,0.0612,0.0775,0.1061,0.2448
819,kyber768,0.0659,0.0784,0.1023,0.2466
820,kyber768,0.0613,0.0781,0.1016,0.2410
821,kyber768,0.0621,0.0780,0.1013,0.2414
822,kyber768,0.0617,0.0777,0.1052,0.2446
823,kyber768,0.0643,0.0785,0.1010,0.2438
824,kyber768,0.0617,0.0778,0.1016,0.2411
825,kyber768,0.0620,0.0782,0.1014,0.2416
826,kyber768,0.0629,0.0787,0.1022,0.2438
827,kyber768,0.0615,0.0815,0.1010,0.2440
828,kyber768,0.0627,0.0787,0.2404,0.3818
829,kyber768,0.0656,0.0803,0.1042,0.2501
830,kyber768,0.0612,0.0809,0.1053,0.2474
831,kyber768,0.0617,0.0780,0.1014,0.2411
832,kyber768,0.0644,0.0804,0.1023,0.2471
833,kyber768,0.0617,0.0781,0.1016,0.2414
834,kyber768,0.0627,0.0790,0.1040,0.2457
835,kyber768,0.0631,0.0797,0.1020,0.2448
836,kyber768,0.0630,0.0789,0.1012,0.2431
837,kyber768,0.0629,0.0800,0.1018,0.2447
838,kyber768,0.0617,0.0773,0.1030,0.2420
839,kyber768,0.0626,0.0787,0.1021,0.2434
840,kyber768,0.0626,0.0796,0.1012,0.2434
841,kyber768,0.0623,0.0789,0.1013,0.2425
842,kyber768,0.0643,0.0835,0.1047,0.2525
843,kyber768,0.0658,0.0777,0.1004,0.2439
844,kyber768,0.0631,0.0789,0.1010,0.2430
845,kyber768,0.0620,0.0780,0.1005,0.2405
846,kyber768,0.0633,0.0795,0.1004,0.2432
847,kyber768,0.0647,0.0781,0.1001,0.2429
848,kyber768,0.0615,0.0783,0.1002,0.2400
849,kyber768,0.0612,0.0778,0.1002,0.2392
850,kyber768,0.0616,0.0779,0.1030,0.2425
851,kyber768,0.0666,0.0791,0.1018,0.2475
852,kyber768,0.0634,0.0803,0.1014,0.2451
853,kyber768,0.0609,0.0774,0.1007,0.2390
854,kyber768,0.0617,0.0774,0.0992,0.2383
855,kyber768,0.0619,0.0823,0.1969,0.3411
856,kyber768,0.0649,0.0795,0.1016,0.2460
857,kyber768,0.0621,0.0790,0.1022,0.2433
858,kyber768,0.0625,0.0784,0.1011,0.2420
859,kyber768,0.0667,0.0780,0.1011,0.2458
860,kyber768,0.0615,0.0772,0.1003,0.2390
861,kyber768,0.0628,0.0789,0.1013,0.2430
862,kyber768,0.0618,0.0779,0.1047,0.2444
863,kyber768,0.0779,0.0797,0.1018,0.2594
864,kyber768,0.0661,0.0857,0.1024,0.2542
865,kyber768,0.0616,0.0785,0.1004,0.2405
866,kyber768,0.0627,0.0783,0.1057,0.2467
867,kyber768,0.0676,0.0782,0.1007,0.2465
868,kyber768,0.0621,0.0776,0.1014,0.2411
869,kyber768,0.0616,0.0782,0.1022,0.2420
870,kyber768,0.0610,0.0769,0.1018,0.2397
871,kyber768,0.0690,0.0812,0.1037,0.2539
872,kyber768,0.0634,0.0797,0.1034,0.2465
873,kyber768,0.0618,0.0787,0.1016,0.2421
874,kyber768,0.0624,0.0784,0.1031,0.2439
875,kyber768,0.0672,0.0785,0.1029,0.2486
876,kyber768,0.0630,0.0785,0.1016,0.2431
877,kyber768,0.0624,0.0787,0.1019,0.2430
878,kyber768,0.0612,0.0779,0.1013,0.2404
879,kyber768,0.0613,0.0817,0.1007,0.2437
880,kyber768,0.0615,0.0774,0.1071,0.2460
881,kyber768,0.0627,0.0858,0.1020,0.2505
882,kyber768,0.0615,0.2162,0.1084,0.3861
883,kyber768,0.0640,0.0792,0.1018,0.2450
884,kyber768,0.0617,0.0778,0.1005,0.2400
885,kyber768,0.0613,0.0789,0.1024,0.2426
886,kyber768,0.0625,0.0798,0.1071,0.2494
887,kyber768,0.0621,0.0795,0.1025,0.2441
888,kyber768,0.0631,0.0788,0.1017,0.2436
889,kyber768,0.0633,0.0794,0.1028,0.2455
890,kyber768,0.0615,0.0775,0.1051,0.2441
891,kyber768,0.0618,0.0784,0.1008,0.2410
892,kyber768,0.0613,0.0778,0.1016,0.2407
893,kyber768,0.0610,0.0786,0.1010,0.2406
894,kyber768,0.0616,0.0774,0.1002,0.2392
895,kyber768,0.0653,0.0781,0.1008,0.2442
896,kyber768,0.0631,0.0788,0.1027,0.2446
897,kyber768,0.0629,0.0791,0.1019,0.2439
898,kyber768,0.0612,0.0773,0.1047,0.2432
899,kyber768,0.0651,0.0777,0.1015,0.2443
900,kyber768,0.0634,0.0786,0.1021,0.2441
901,kyber768,0.0626,0.0790,0.1025,0.2441
902,kyber768,0.0631,0.0795,0.1032,0.2458
903,kyber768,0.0617,0.0784,0.1014,0.2415
904,kyber768,0.0617,0.0777,0.1009,0.2403
905,kyber768,0.0615,0.0788,0.1003,0.2406
906,kyber768,0.0619,0.0774,0.1013,0.2406
907,kyber768,0.0658,0.0789,0.1025,0.2472
908,kyber768,0.0632,0.0784,0.1016,0.2432
909,kyber768,0.0620,0.2042,0.1019,0.3681
910,kyber768,0.0621,0.0809,0.1049,0.2479
911,kyber768,0.0610,0.0775,0.1014,0.2399
912,kyber768,0.0617,0.0777,0.1008,0.2402
913,kyber768,0.0624,0.0789,0.1021,0.2434
914,kyber768,0.0617,0.0773,0.1056,0.2446
915,kyber768,0.0639,0.0800,0.1035,0.2474
916,kyber768,0.0632,0.0784,0.1021,0.2437
917,kyber768,0.0615,0.0775,0.1013,0.2403
918,kyber768,0.0615,0.0779,0.1043,0.2437
919,kyber768,0.0620,0.0781,0.1008,0.2409
920,kyber768,0.0612,0.0778,0.1015,0.2405
921,kyber768,0.0612,0.0776,0.1008,0.2396
922,kyber768,0.0616,0.0784,0.1043,0.2443
923,kyber768,0.0622,0.0781,0.1014,0.2417
924,kyber768,0.0616,0.0779,0.1015,0.2410
925,kyber768,0.0615,0.0777,0.1006,0.2398
926,kyber768,0.0618,0.0773,0.1009,0.2400
927,kyber768,0.0651,0.0779,0.1007,0.2437
928,kyber768,0.0620,0.0785,0.1013,0.2418
929,kyber768,0.0624,0.0786,0.1011,0.2421
930,kyber768,0.0622,0.0783,0.1046,0.2451
931,kyber768,0.0642,0.0778,0.1006,0.2426
932,kyber768,0.0624,0.0787,0.1011,0.2422
933,kyber768,0.0628,0.0783,0.1012,0.2423
934,kyber768,0.0611,0.0772,0.1000,0.2383
935,kyber768,0.0612,0.0807,0.1003,0.2422
936,kyber768,0.1663,0.0795,0.1026,0.3484
937,kyber768,0.0634,0.0796,0.1023,0.2453
938,kyber768,0.0618,0.0772,0.1101,0.2491
939,kyber768,0.0635,0.0800,0.1032,0.2467
940,kyber768,0.0626,0.0781,0.1017,0.2424
941,kyber768,0.0607,0.0775,0.1004,0.2386
942,kyber768,0.0613,0.0780,0.1046,0.2439
943,kyber768,0.0657,0.0772,0.1012,0.2441
944,kyber768,0.0617,0.0775,0.1013,0.2405
945,kyber768,0.0609,0.0774,0.1004,0.2387
946,kyber768,0.0635,0.0792,0.1025,0.2452
947,kyber768,0.0654,0.0775,0.1016,0.2445
948,kyber768,0.0611,0.0772,0.1015,0.2398
949,kyber768,0.0622,0.0774,0.1009,0.2405
950,kyber768,0.0623,0.0785,0.1042,0.2450
951,kyber768,0.0664,0.0779,0.1011,0.2454
952,kyber768,0.0628,0.0788,0.1017,0.2433
953,kyber768,0.0618,0.0778,0.1006,0.2402
954,kyber768,0.0614,0.0775,0.1012,0.2401
955,kyber768,0.0615,0.0920,0.1015,0.2550
956,kyber768,0.0631,0.0791,0.1019,0.2441
957,kyber768,0.0622,0.0778,0.1016,0.2416
958,kyber768,0.0630,0.0784,0.1030,0.2444
959,kyber768,0.0631,0.0826,0.1026,0.2483
960,kyber768,0.0610,0.0774,0.1006,0.2390
961,kyber768,0.0613,0.0783,0.1010,0.2406
962,kyber768,0.0617,0.0785,0.1006,0.2408
963,kyber768,0.1780,0.0791,0.1015,0.3586
964,kyber768,0.0633,0.0789,0.1011,0.2433
965,kyber768,0.0631,0.0792,0.1019,0.2442
966,kyber768,0.0615,0.0770,0.1001,0.2386
967,kyber768,0.0655,0.0785,0.1008,0.2448
968,kyber768,0.0614,0.0776,0.1007,0.2397
969,kyber768,0.0643,0.0794,0.1023,0.2460
970,kyber768,0.0626,0.0784,0.1040,0.2450
971,kyber768,0.0665,0.0779,0.1017,0.2461
972,kyber768,0.0609,0.0777,0.1006,0.2392
973,kyber768,0.0608,0.0778,0.1002,0.2388
974,kyber768,0.0620,0.0780,0.1012,0.2412
975,kyber768,0.0648,0.0810,0.1002,0.2460
976,kyber768,0.0620,0.0771,0.1010,0.2401
977,kyber768,0.0616,0.0776,0.1014,0.2406
978,kyber768,0.0618,0.0773,0.1007,0.2398
979,kyber768,0.0616,0.0808,0.1009,0.2433
980,kyber768,0.0622,0.0780,0.1019,0.2421
981,kyber768,0.0625,0.0786,0.1007,0.2418
982,kyber768,0.0620,0.0789,0.1019,0.2428
983,kyber768,0.0612,0.0848,0.0997,0.2457
984,kyber768,0.0633,0.0795,0.1019,0.2447
985,kyber768,0.0626,0.0793,0.1015,0.2434
986,kyber768,0.0611,0.0767,0.1001,0.2379
987,kyber768,0.0614,0.0781,0.1031,0.2426
988,kyber768,0.0609,0.0776,0.1007,0.2392
989,kyber768,0.0620,0.0777,0.2218,0.3615
990,kyber768,0.0644,0.0785,0.1029,0.2458
991,kyber768,0.0699,0.0777,0.1022,0.2498
992,kyber768,0.0632,0.0790,0.1010,0.2432
993,kyber768,0.0611,0.0779,0.1005,0.2395
994,kyber768,0.0622,0.0786,0.1020,0.2428
995,kyber768,0.0663,0.0834,0.1012,0.2509
996,kyber768,0.0621,0.0774,0.1008,0.2403
997,kyber768,0.0613,0.0782,0.1006,0.2401
998,kyber768,0.0617,0.0775,0.1006,0.2398
999,kyber768,0.0619,0.0825,0.1005,0.2449
1000,kyber768,0.0631,0.0783,0.1018,0.2432
