Iteración,Falcon Version,Tamaño Mensaje,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
409,falcon-1024,pequeño,21.4496,2.8497,0.1148,24.4141
410,falcon-1024,pequeño,23.8423,2.1004,0.1167,26.0594
411,falcon-1024,pequeño,22.0664,1.8168,0.1108,23.9940
412,falcon-1024,pequeño,21.2219,1.8024,0.1086,23.1328
413,falcon-1024,pequeño,22.0027,1.8031,0.1080,23.9138
414,falcon-1024,pequeño,39.7030,2.8096,0.1164,42.6290
415,falcon-1024,pequeño,26.0282,1.7939,0.1086,27.9308
416,falcon-1024,pequeño,26.1743,1.8202,0.1090,28.1035
417,falcon-1024,pequeño,34.5943,1.8026,0.1140,36.5110
418,falcon-1024,pequeño,26.2859,1.8163,0.1089,28.2111
419,falcon-1024,pequeño,24.2722,2.9272,0.1163,27.3156
420,falcon-1024,pequeño,43.4126,1.8146,0.1109,45.3381
421,falcon-1024,pequeño,21.1369,1.8167,0.1071,23.0606
422,falcon-1024,pequeño,21.0187,1.7969,0.1079,22.9235
423,falcon-1024,pequeño,21.5473,1.8083,0.1066,23.4623
424,falcon-1024,pequeño,19.7851,2.8603,0.1193,22.7647
425,falcon-1024,pequeño,20.8696,1.8471,0.1137,22.8304
426,falcon-1024,pequeño,21.2095,1.8003,0.1074,23.1172
427,falcon-1024,pequeño,20.2839,1.8126,0.1075,22.2039
428,falcon-1024,pequeño,27.8394,1.8281,0.1085,29.7760
429,falcon-1024,pequeño,29.4958,1.8357,0.1098,31.4413
430,falcon-1024,pequeño,28.1644,1.8225,0.1105,30.0974
431,falcon-1024,pequeño,21.2775,1.7945,0.1073,23.1793
432,falcon-1024,pequeño,32.1454,1.8210,0.1170,34.0833
433,falcon-1024,pequeño,20.1537,1.8069,0.1120,22.0727
434,falcon-1024,pequeño,22.3182,1.7963,0.1080,24.2225
435,falcon-1024,pequeño,19.3774,1.8018,0.1105,21.2898
436,falcon-1024,pequeño,38.1479,1.8294,0.1109,40.0883
437,falcon-1024,pequeño,21.1477,1.8006,0.1111,23.0595
438,falcon-1024,pequeño,23.7185,1.8005,0.1083,25.6273
439,falcon-1024,pequeño,28.3018,1.8490,0.1124,30.2631
440,falcon-1024,pequeño,22.3849,2.9944,0.1178,25.4972
441,falcon-1024,pequeño,21.1705,1.8202,0.1114,23.1021
442,falcon-1024,pequeño,28.0114,1.7933,0.1079,29.9127
443,falcon-1024,pequeño,28.2778,1.8417,0.1121,30.2317
444,falcon-1024,pequeño,24.9585,1.8286,0.1105,26.8976
445,falcon-1024,pequeño,20.3759,1.8178,0.1096,22.3034
446,falcon-1024,pequeño,38.5568,1.8719,0.1100,40.5387
447,falcon-1024,pequeño,20.8104,1.8153,0.1107,22.7364
448,falcon-1024,pequeño,27.1369,1.8001,0.1149,29.0519
449,falcon-1024,pequeño,22.5707,1.8158,0.1080,24.4945
450,falcon-1024,pequeño,33.4253,1.8284,0.1140,35.3678
451,falcon-1024,pequeño,26.6019,1.8485,0.1116,28.5620
452,falcon-1024,pequeño,33.2462,1.8261,0.1112,35.1834
453,falcon-1024,pequeño,31.7919,2.3663,0.1161,34.2743
454,falcon-1024,pequeño,20.6298,1.8690,0.1104,22.6092
455,falcon-1024,pequeño,20.1256,1.8091,0.1066,22.0413
456,falcon-1024,pequeño,20.8133,1.8126,1.0337,23.6596
457,falcon-1024,pequeño,36.9944,1.8279,0.1102,38.9324
458,falcon-1024,pequeño,26.5861,1.8180,0.1097,28.5138
459,falcon-1024,pequeño,21.0434,1.8140,0.1106,22.9681
460,falcon-1024,pequeño,19.6679,1.8306,0.1080,21.6065
461,falcon-1024,pequeño,25.3431,1.8175,0.1075,27.2680
462,falcon-1024,pequeño,26.4158,1.8143,0.1149,28.3450
463,falcon-1024,pequeño,23.1296,1.7898,0.1130,25.0323
464,falcon-1024,pequeño,21.3422,1.7992,0.1076,23.2490
465,falcon-1024,pequeño,21.0100,1.8180,0.1122,22.9403
466,falcon-1024,pequeño,24.6794,1.8209,0.1087,26.6090
467,falcon-1024,pequeño,20.1563,1.8341,0.1128,22.1033
468,falcon-1024,pequeño,20.2533,1.8235,0.1095,22.1862
469,falcon-1024,pequeño,22.3982,1.8396,0.1096,24.3474
470,falcon-1024,pequeño,19.8707,1.8135,0.1130,21.7973
471,falcon-1024,pequeño,25.1611,1.8157,0.1083,27.0851
472,falcon-1024,pequeño,21.3406,1.7976,0.1088,23.2470
473,falcon-1024,pequeño,22.9801,1.8094,0.1074,24.8969
474,falcon-1024,pequeño,20.7381,1.8539,0.1109,22.7029
475,falcon-1024,pequeño,24.6508,1.8454,0.1097,26.6058
476,falcon-1024,pequeño,19.8205,1.8005,0.1091,21.7301
477,falcon-1024,pequeño,28.1681,1.8032,0.1080,30.0792
478,falcon-1024,pequeño,42.5902,1.8325,0.1110,44.5336
479,falcon-1024,pequeño,21.9117,1.8095,0.1082,23.8293
480,falcon-1024,pequeño,28.8957,1.8158,0.1146,30.8261
481,falcon-1024,pequeño,28.7889,1.8155,0.1107,30.7151
482,falcon-1024,pequeño,25.8927,1.8326,0.1109,27.8362
483,falcon-1024,pequeño,29.7984,1.8316,0.1108,31.7409
484,falcon-1024,pequeño,47.4813,1.9359,0.1124,49.5296
485,falcon-1024,pequeño,20.7985,1.8093,0.1079,22.7157
486,falcon-1024,pequeño,29.6668,1.8097,0.1087,31.5852
487,falcon-1024,pequeño,21.3099,1.8603,0.1123,23.2825
488,falcon-1024,pequeño,29.8172,1.8763,0.1126,31.8062
489,falcon-1024,pequeño,20.6049,1.9329,0.1381,22.6759
490,falcon-1024,pequeño,23.0486,1.8892,0.1174,25.0551
491,falcon-1024,pequeño,23.8354,1.8693,0.1164,25.8212
492,falcon-1024,pequeño,38.8571,1.9353,0.1189,40.9113
493,falcon-1024,pequeño,24.5522,1.8495,0.1111,26.5128
494,falcon-1024,pequeño,26.7556,1.8194,0.1096,28.6845
495,falcon-1024,pequeño,31.5235,1.8062,0.1107,33.4404
496,falcon-1024,pequeño,30.5401,1.8053,0.1178,32.4632
497,falcon-1024,pequeño,37.2443,1.8288,0.1100,39.1831
498,falcon-1024,pequeño,27.5745,1.8270,0.1093,29.5108
499,falcon-1024,pequeño,20.2113,1.8161,0.1094,22.1368
500,falcon-1024,pequeño,22.9110,1.7951,0.1085,24.8146
501,falcon-1024,pequeño,37.1082,1.8287,0.1094,39.0463
502,falcon-1024,pequeño,22.2717,1.8013,0.1126,24.1855
503,falcon-1024,pequeño,32.9123,2.6745,0.1140,35.7009
504,falcon-1024,pequeño,45.7047,1.8260,0.1097,47.6404
505,falcon-1024,pequeño,19.3291,1.8310,0.1085,21.2686
506,falcon-1024,pequeño,23.6730,1.8166,0.1111,25.6007
507,falcon-1024,pequeño,24.4675,1.8373,0.1107,26.4155
508,falcon-1024,pequeño,32.6959,1.8418,0.1113,34.6489
509,falcon-1024,pequeño,30.5746,1.8010,0.1084,32.4840
510,falcon-1024,pequeño,22.2760,1.8398,0.1224,24.2382
511,falcon-1024,pequeño,22.0567,1.8302,0.1118,23.9987
512,falcon-1024,pequeño,23.5254,1.8027,0.1077,25.4358
513,falcon-1024,pequeño,19.3685,1.8000,0.1066,21.2750
514,falcon-1024,pequeño,21.8433,1.8172,0.1108,23.7713
515,falcon-1024,pequeño,20.9315,1.8233,0.1138,22.8685
516,falcon-1024,pequeño,19.9042,1.8085,0.1079,21.8206
517,falcon-1024,pequeño,39.6267,1.8107,0.1076,41.5450
518,falcon-1024,pequeño,44.1854,1.8528,0.1175,46.1557
519,falcon-1024,pequeño,20.8997,1.8311,0.1098,22.8406
520,falcon-1024,pequeño,23.6479,1.7860,0.1073,25.5412
521,falcon-1024,pequeño,20.5124,1.8096,0.1078,22.4298
522,falcon-1024,pequeño,21.5048,1.8240,0.1118,23.4407
523,falcon-1024,pequeño,34.5683,1.8555,0.1098,36.5336
524,falcon-1024,pequeño,46.1467,1.8167,0.1181,48.0815
525,falcon-1024,pequeño,21.7805,1.8171,0.1111,23.7087
526,falcon-1024,pequeño,21.1424,1.8014,0.1084,23.0522
527,falcon-1024,pequeño,52.6487,1.8525,0.1124,54.6137
528,falcon-1024,pequeño,20.4281,1.7931,0.1076,22.3288
529,falcon-1024,pequeño,26.6014,1.7995,0.1079,28.5088
530,falcon-1024,pequeño,23.1055,1.8004,0.1077,25.0136
531,falcon-1024,pequeño,19.8440,1.8155,0.1240,21.7835
532,falcon-1024,pequeño,24.8207,1.8278,0.1098,26.7583
533,falcon-1024,pequeño,38.8271,1.8250,0.1099,40.7619
534,falcon-1024,pequeño,19.6382,1.8137,0.1080,21.5599
535,falcon-1024,pequeño,22.2306,1.8303,0.1117,24.1726
536,falcon-1024,pequeño,19.8242,1.7943,0.1118,21.7303
537,falcon-1024,pequeño,23.5915,1.8232,0.1074,25.5221
538,falcon-1024,pequeño,55.3322,1.8081,0.1098,57.2502
539,falcon-1024,pequeño,20.2312,1.7963,0.1124,22.1399
540,falcon-1024,pequeño,29.5665,1.8205,0.1069,31.4939
541,falcon-1024,pequeño,68.7849,1.8554,0.1140,70.7543
542,falcon-1024,pequeño,25.0800,1.8107,0.1082,26.9989
543,falcon-1024,pequeño,22.8185,1.8062,0.1122,24.7369
544,falcon-1024,pequeño,20.8894,1.8295,0.1104,22.8292
545,falcon-1024,pequeño,24.1527,1.7927,0.1087,26.0541
546,falcon-1024,pequeño,20.8270,2.7733,0.1155,23.7159
547,falcon-1024,pequeño,28.7209,1.8150,0.1089,30.6448
548,falcon-1024,pequeño,21.0486,1.8189,0.1128,22.9802
549,falcon-1024,pequeño,32.5256,1.8060,0.1091,34.4407
550,falcon-1024,pequeño,31.8636,1.8540,0.1080,33.8256
551,falcon-1024,pequeño,54.8248,1.8325,0.1116,56.7690
552,falcon-1024,pequeño,24.7766,1.8324,0.1080,26.7170
553,falcon-1024,pequeño,19.3553,1.8140,0.1078,21.2772
554,falcon-1024,pequeño,38.5744,1.8343,0.1110,40.5197
555,falcon-1024,pequeño,29.1445,1.8336,0.1163,31.0943
556,falcon-1024,pequeño,32.7134,1.8180,0.1134,34.6449
557,falcon-1024,pequeño,47.9047,1.8245,0.1103,49.8395
558,falcon-1024,pequeño,40.5296,1.8039,0.1153,42.4488
559,falcon-1024,pequeño,21.3908,1.8387,0.1115,23.3411
560,falcon-1024,pequeño,26.7083,1.8174,0.1199,28.6455
561,falcon-1024,pequeño,24.2839,1.8246,0.1103,26.2188
562,falcon-1024,pequeño,55.4247,1.8582,0.1118,57.3948
563,falcon-1024,pequeño,19.8424,1.8018,0.1085,21.7527
564,falcon-1024,pequeño,19.3611,1.8108,0.1083,21.2801
565,falcon-1024,pequeño,43.4587,1.8291,0.1121,45.4000
566,falcon-1024,pequeño,28.1447,1.8236,0.1100,30.0784
567,falcon-1024,pequeño,21.0383,1.8339,0.1114,22.9835
568,falcon-1024,pequeño,20.2097,1.8240,0.1073,22.1410
569,falcon-1024,pequeño,27.4507,1.8368,0.1079,29.3954
570,falcon-1024,pequeño,23.1529,1.8129,0.1081,25.0739
571,falcon-1024,pequeño,22.9188,1.7973,0.1080,24.8241
572,falcon-1024,pequeño,22.7567,1.8073,0.1073,24.6714
573,falcon-1024,pequeño,20.8721,2.6348,0.1217,23.6286
574,falcon-1024,pequeño,25.2867,1.8142,0.1116,27.2126
575,falcon-1024,pequeño,21.6021,1.8120,0.1082,23.5223
576,falcon-1024,pequeño,20.1712,1.8062,0.1075,22.0849
577,falcon-1024,pequeño,21.0542,1.8753,0.1079,23.0375
578,falcon-1024,pequeño,23.2503,1.7879,0.1132,25.1514
579,falcon-1024,pequeño,21.4139,1.7974,0.1082,23.3194
580,falcon-1024,pequeño,24.1675,1.8242,0.1087,26.1004
581,falcon-1024,pequeño,19.3751,1.8093,0.1104,21.2948
582,falcon-1024,pequeño,29.8360,1.8190,0.1107,31.7657
583,falcon-1024,pequeño,32.3237,1.8158,0.1081,34.2476
584,falcon-1024,pequeño,31.4622,1.8270,0.1090,33.3982
585,falcon-1024,pequeño,22.3133,2.5834,0.1162,25.0129
586,falcon-1024,pequeño,21.5176,1.8176,0.1086,23.4438
587,falcon-1024,pequeño,25.4669,1.7966,0.1129,27.3763
588,falcon-1024,pequeño,19.4562,1.7973,0.1088,21.3623
589,falcon-1024,pequeño,24.1411,1.8363,0.1107,26.0880
590,falcon-1024,pequeño,24.7239,1.8288,0.1100,26.6627
591,falcon-1024,pequeño,22.2220,1.8189,0.1075,24.1484
592,falcon-1024,pequeño,23.0159,1.8205,0.1086,24.9450
593,falcon-1024,pequeño,31.4847,1.7956,0.1120,33.3923
594,falcon-1024,pequeño,27.3369,1.8073,0.1133,29.2575
595,falcon-1024,pequeño,26.2131,1.8239,0.1080,28.1450
596,falcon-1024,pequeño,34.9831,1.8124,0.1171,36.9126
597,falcon-1024,pequeño,29.5831,1.8240,0.1089,31.5159
598,falcon-1024,pequeño,19.3783,1.8024,0.1122,21.2928
599,falcon-1024,pequeño,20.4764,1.8062,0.1085,22.3912
600,falcon-1024,pequeño,22.5581,1.8808,0.1121,24.5510
601,falcon-1024,pequeño,22.6963,1.8086,0.1088,24.6137
602,falcon-1024,pequeño,34.4338,1.8420,0.1101,36.3860
603,falcon-1024,pequeño,21.5797,1.8252,0.1103,23.5152
604,falcon-1024,pequeño,27.7657,1.8183,0.1095,29.6935
605,falcon-1024,pequeño,20.5633,1.8129,0.1076,22.4838
606,falcon-1024,pequeño,26.6719,1.8292,0.1092,28.6104
607,falcon-1024,pequeño,22.7044,1.8284,0.1083,24.6410
608,falcon-1024,pequeño,23.4787,1.8112,0.1096,25.3995
609,falcon-1024,pequeño,30.5910,1.8226,0.1094,32.5229
610,falcon-1024,pequeño,21.9354,1.8220,0.1074,23.8649
611,falcon-1024,pequeño,25.1821,1.8186,0.1088,27.1094
612,falcon-1024,pequeño,20.8717,2.7935,0.1139,23.7790
613,falcon-1024,pequeño,38.9223,1.8242,0.1095,40.8560
614,falcon-1024,pequeño,23.0590,1.8330,0.1099,25.0019
615,falcon-1024,pequeño,31.7020,1.8158,0.1086,33.6264
616,falcon-1024,pequeño,24.7250,1.8122,0.1083,26.6454
617,falcon-1024,pequeño,27.4516,1.8211,0.1100,29.3827
618,falcon-1024,pequeño,23.0258,1.8130,0.1072,24.9460
619,falcon-1024,pequeño,20.8443,1.8071,0.1088,22.7602
620,falcon-1024,pequeño,26.5431,1.7983,0.1092,28.4506
621,falcon-1024,pequeño,20.8781,1.8031,0.1076,22.7887
622,falcon-1024,pequeño,22.0785,2.6015,0.1164,24.7964
623,falcon-1024,pequeño,19.9806,1.8249,0.1091,21.9146
624,falcon-1024,pequeño,49.5069,1.8155,0.1114,51.4337
625,falcon-1024,pequeño,35.2772,1.8357,0.1117,37.2246
626,falcon-1024,pequeño,19.9696,1.8196,0.1079,21.8971
627,falcon-1024,pequeño,44.7355,1.8213,0.1098,46.6667
628,falcon-1024,pequeño,26.1473,1.7980,0.1088,28.0541
629,falcon-1024,pequeño,37.5456,1.8323,0.1091,39.4870
630,falcon-1024,pequeño,19.3973,1.8124,0.1139,21.3237
631,falcon-1024,pequeño,31.8847,1.8387,0.1101,33.8335
632,falcon-1024,pequeño,26.2238,1.8113,0.1124,28.1474
633,falcon-1024,pequeño,22.3944,1.8035,0.1076,24.3054
634,falcon-1024,pequeño,26.1589,1.8125,0.1120,28.0834
635,falcon-1024,pequeño,20.4155,1.8063,0.1073,22.3291
636,falcon-1024,pequeño,27.5709,1.7971,0.1084,29.4764
637,falcon-1024,pequeño,22.7884,1.8027,0.1101,24.7012
638,falcon-1024,pequeño,20.5431,1.8020,0.1093,22.4544
639,falcon-1024,pequeño,23.4354,1.8105,0.1079,25.3538
640,falcon-1024,pequeño,22.3478,1.8050,0.1151,24.2678
641,falcon-1024,pequeño,22.3258,1.8136,0.1078,24.2472
642,falcon-1024,pequeño,21.0361,1.8127,0.1079,22.9566
643,falcon-1024,pequeño,46.0966,1.8390,0.1097,48.0453
644,falcon-1024,pequeño,28.3987,1.8140,0.1093,30.3220
645,falcon-1024,pequeño,22.4676,1.8162,0.1135,24.3973
646,falcon-1024,pequeño,37.1310,1.8340,0.1105,39.0755
647,falcon-1024,pequeño,34.3475,1.8173,0.1093,36.2741
648,falcon-1024,pequeño,22.5864,1.9795,0.1090,24.6749
649,falcon-1024,pequeño,19.4004,1.8094,0.1112,21.3210
650,falcon-1024,pequeño,21.7797,1.8153,0.1091,23.7042
651,falcon-1024,pequeño,25.3403,1.8148,0.1130,27.2680
652,falcon-1024,pequeño,30.4337,1.8233,0.1129,32.3698
653,falcon-1024,pequeño,34.4792,1.8124,0.1097,36.4013
654,falcon-1024,pequeño,30.1417,1.8289,0.1100,32.0806
655,falcon-1024,pequeño,22.9011,1.7895,0.1082,24.7988
656,falcon-1024,pequeño,24.7574,1.8892,0.1134,26.7600
657,falcon-1024,pequeño,24.0725,1.8095,0.1106,25.9925
658,falcon-1024,pequeño,21.5797,1.8589,0.1154,23.5540
659,falcon-1024,pequeño,24.8409,1.9909,0.1168,26.9486
660,falcon-1024,pequeño,27.2056,1.8517,0.1151,29.1725
661,falcon-1024,pequeño,22.1093,1.8595,0.1160,24.0847
662,falcon-1024,pequeño,20.6425,1.8805,0.1116,22.6346
663,falcon-1024,pequeño,19.4816,2.5920,0.1186,22.1922
664,falcon-1024,pequeño,29.2375,1.8475,0.1114,31.1964
665,falcon-1024,pequeño,24.7808,1.8071,0.1092,26.6971
666,falcon-1024,pequeño,20.1413,1.8229,0.1132,22.0773
667,falcon-1024,pequeño,23.0443,1.9036,0.1163,25.0643
668,falcon-1024,pequeño,34.0642,1.8145,0.1125,35.9913
669,falcon-1024,pequeño,20.7568,1.8359,0.1140,22.7067
670,falcon-1024,pequeño,22.5504,1.8085,0.1176,24.4764
671,falcon-1024,pequeño,23.9897,1.8050,0.1305,25.9251
672,falcon-1024,pequeño,28.8013,1.8303,0.1075,30.7391
673,falcon-1024,pequeño,25.7434,1.8079,0.1083,27.6596
674,falcon-1024,pequeño,42.4437,1.8525,0.1122,44.4084
675,falcon-1024,pequeño,22.2688,1.7844,0.1212,24.1744
676,falcon-1024,pequeño,20.7012,1.8327,0.1068,22.6407
677,falcon-1024,pequeño,20.1169,1.8022,0.1075,22.0266
678,falcon-1024,pequeño,22.8432,1.7945,0.1071,24.7449
679,falcon-1024,pequeño,22.7347,1.8042,0.1080,24.6468
680,falcon-1024,pequeño,27.7364,1.8098,0.1113,29.6575
681,falcon-1024,pequeño,38.6605,1.8225,0.1101,40.5931
682,falcon-1024,pequeño,23.6422,1.8786,0.1142,25.6349
683,falcon-1024,pequeño,20.8498,1.8139,0.1087,22.7724
684,falcon-1024,pequeño,20.2266,1.8074,0.1077,22.1417
685,falcon-1024,pequeño,21.4702,1.8253,0.1076,23.4031
686,falcon-1024,pequeño,24.2760,1.8303,0.1108,26.2172
687,falcon-1024,pequeño,29.1866,1.7994,0.1081,31.0940
688,falcon-1024,pequeño,59.0089,1.8474,0.1165,60.9728
689,falcon-1024,pequeño,19.9850,1.8387,0.1093,21.9331
690,falcon-1024,pequeño,30.9188,1.8349,0.1106,32.8643
691,falcon-1024,pequeño,21.9665,1.8203,0.1076,23.8944
692,falcon-1024,pequeño,38.2458,1.8411,0.1114,40.1983
693,falcon-1024,pequeño,20.6879,1.8113,0.1096,22.6088
694,falcon-1024,pequeño,22.9897,1.8092,0.1078,24.9066
695,falcon-1024,pequeño,20.1797,1.8241,0.1093,22.1131
696,falcon-1024,pequeño,22.2392,1.8361,0.1125,24.1877
697,falcon-1024,pequeño,33.4304,1.8083,0.1123,35.3509
698,falcon-1024,pequeño,21.9332,1.8194,0.1078,23.8604
699,falcon-1024,pequeño,22.5892,1.8201,0.1086,24.5179
700,falcon-1024,pequeño,22.2803,1.8262,0.1085,24.2150
701,falcon-1024,pequeño,43.2700,1.8236,0.1096,45.2032
702,falcon-1024,pequeño,20.6584,1.8295,0.1111,22.5989
703,falcon-1024,pequeño,19.4435,1.8199,0.1099,21.3733
704,falcon-1024,pequeño,21.8023,1.8117,0.1079,23.7219
705,falcon-1024,pequeño,21.1394,1.8183,0.1082,23.0658
706,falcon-1024,pequeño,20.1206,2.8161,0.1144,23.0511
707,falcon-1024,pequeño,19.3800,1.8311,0.1091,21.3201
708,falcon-1024,pequeño,23.4143,1.7873,0.1080,25.3096
709,falcon-1024,pequeño,19.3559,1.8039,0.1076,21.2674
710,falcon-1024,pequeño,37.4199,1.8236,0.1103,39.3539
711,falcon-1024,pequeño,31.5255,1.8288,0.1107,33.4650
712,falcon-1024,pequeño,20.8319,1.7926,0.1113,22.7359
713,falcon-1024,pequeño,23.6989,1.8020,0.1078,25.6086
714,falcon-1024,pequeño,21.2521,1.8161,0.1076,23.1758
715,falcon-1024,pequeño,20.2646,1.7936,0.1128,22.1709
716,falcon-1024,pequeño,20.1043,1.8068,0.1133,22.0244
717,falcon-1024,pequeño,36.1779,1.8221,0.1117,38.1117
718,falcon-1024,pequeño,20.1983,1.8239,0.1088,22.1310
719,falcon-1024,pequeño,33.1074,1.8164,0.1090,35.0328
720,falcon-1024,pequeño,30.4529,1.8270,0.1084,32.3883
721,falcon-1024,pequeño,58.7782,1.8317,0.1107,60.7205
722,falcon-1024,pequeño,20.2482,1.8188,0.1080,22.1750
723,falcon-1024,pequeño,25.8332,1.8252,0.1075,27.7659
724,falcon-1024,pequeño,40.2571,2.7004,0.1148,43.0723
725,falcon-1024,pequeño,24.6079,1.8434,0.1087,26.5600
726,falcon-1024,pequeño,41.6344,1.8157,0.1108,43.5608
727,falcon-1024,pequeño,21.3021,1.8181,0.1097,23.2299
728,falcon-1024,pequeño,34.5761,1.8638,0.1106,36.5506
729,falcon-1024,pequeño,24.9986,1.8292,0.1100,26.9378
730,falcon-1024,pequeño,23.3581,1.8233,0.1100,25.2914
731,falcon-1024,pequeño,24.2001,1.8226,0.1138,26.1365
732,falcon-1024,pequeño,19.4130,1.7997,0.1081,21.3208
733,falcon-1024,pequeño,19.4341,1.8131,0.1079,21.3551
734,falcon-1024,pequeño,22.6160,1.7987,0.1069,24.5216
735,falcon-1024,pequeño,23.0743,1.8153,0.1073,24.9969
736,falcon-1024,pequeño,22.4266,1.8043,0.1098,24.3407
737,falcon-1024,pequeño,20.2485,1.7890,0.1072,22.1446
738,falcon-1024,pequeño,25.8187,1.8253,0.1093,27.7533
739,falcon-1024,pequeño,20.5611,1.8539,0.1075,22.5225
740,falcon-1024,pequeño,23.4948,1.8216,0.1080,25.4244
741,falcon-1024,pequeño,22.7529,1.8243,0.1138,24.6910
742,falcon-1024,pequeño,20.9605,2.6333,0.1130,23.7068
743,falcon-1024,pequeño,21.0031,1.8638,0.1070,22.9740
744,falcon-1024,pequeño,47.4505,1.8370,0.1084,49.3959
745,falcon-1024,pequeño,33.1599,1.8383,0.1114,35.1096
746,falcon-1024,pequeño,33.0064,1.8549,0.1102,34.9715
747,falcon-1024,pequeño,45.4630,1.7961,0.1091,47.3682
748,falcon-1024,pequeño,21.0564,1.8124,0.1071,22.9759
749,falcon-1024,pequeño,19.3705,1.8216,0.1078,21.2999
750,falcon-1024,pequeño,22.2096,1.8011,0.1125,24.1232
751,falcon-1024,pequeño,23.3873,2.5916,0.1578,26.1367
752,falcon-1024,pequeño,36.5870,1.8166,0.1391,38.5427
753,falcon-1024,pequeño,30.0229,1.8652,0.1124,32.0006
754,falcon-1024,pequeño,38.8218,1.8055,0.1095,40.7368
755,falcon-1024,pequeño,23.5071,1.8061,0.1127,25.4259
756,falcon-1024,pequeño,36.2639,1.8530,0.1099,38.2268
757,falcon-1024,pequeño,21.0878,1.7966,0.1095,22.9939
758,falcon-1024,pequeño,24.9833,1.8050,0.1098,26.8981
759,falcon-1024,pequeño,22.9345,1.7868,0.1137,24.8351
760,falcon-1024,pequeño,33.7193,1.8123,0.1096,35.6412
761,falcon-1024,pequeño,24.5805,1.8114,0.1091,26.5010
762,falcon-1024,pequeño,26.0844,1.8038,0.1070,27.9952
763,falcon-1024,pequeño,32.9260,1.8206,0.1165,34.8631
764,falcon-1024,pequeño,20.9625,1.8121,0.1087,22.8834
765,falcon-1024,pequeño,30.6679,1.8320,0.1169,32.6169
766,falcon-1024,pequeño,22.9326,1.8286,0.1117,24.8729
767,falcon-1024,pequeño,20.1345,1.7991,0.1088,22.0425
768,falcon-1024,pequeño,34.0432,1.8011,0.1107,35.9550
769,falcon-1024,pequeño,27.5675,1.8383,0.1140,29.5198
770,falcon-1024,pequeño,26.0883,1.8320,0.1136,28.0339
771,falcon-1024,pequeño,32.5288,1.8255,0.1101,34.4643
772,falcon-1024,pequeño,20.9176,1.8011,0.1096,22.8283
773,falcon-1024,pequeño,23.0804,1.8105,0.1091,25.0001
774,falcon-1024,pequeño,24.9939,1.8124,0.1097,26.9160
775,falcon-1024,pequeño,29.0419,1.8166,0.1094,30.9678
776,falcon-1024,pequeño,39.5985,1.8496,0.1111,41.5592
777,falcon-1024,pequeño,23.4458,1.8074,0.1082,25.3613
778,falcon-1024,pequeño,20.8600,1.7779,0.1081,22.7460
779,falcon-1024,pequeño,26.6170,1.8121,0.1126,28.5417
780,falcon-1024,pequeño,25.3643,1.8367,0.1089,27.3098
781,falcon-1024,pequeño,24.7189,3.2887,0.1124,28.1200
782,falcon-1024,pequeño,32.8951,1.8103,0.1090,34.8145
783,falcon-1024,pequeño,19.4193,1.7930,0.1123,21.3245
784,falcon-1024,pequeño,21.2127,1.8517,0.1106,23.1750
785,falcon-1024,pequeño,23.4974,1.8044,0.1122,25.4140
786,falcon-1024,pequeño,19.4174,1.8218,0.1148,21.3541
787,falcon-1024,pequeño,31.0131,1.8202,0.1143,32.9476
788,falcon-1024,pequeño,21.5220,1.8078,0.1084,23.4381
789,falcon-1024,pequeño,20.1102,1.7956,0.1078,22.0136
790,falcon-1024,pequeño,19.8176,1.8142,0.1080,21.7398
791,falcon-1024,pequeño,19.8698,1.8118,0.1151,21.7967
792,falcon-1024,pequeño,19.3835,1.8229,0.1084,21.3147
793,falcon-1024,pequeño,25.9433,2.7780,0.1145,28.8359
794,falcon-1024,pequeño,87.8634,1.8398,0.1182,89.8214
795,falcon-1024,pequeño,28.2344,1.8384,0.1098,30.1826
796,falcon-1024,pequeño,20.8110,2.7733,0.1121,23.6965
797,falcon-1024,pequeño,26.4697,1.8536,0.1165,28.4397
798,falcon-1024,pequeño,21.3551,1.8336,0.1096,23.2983
799,falcon-1024,pequeño,27.6058,1.8285,0.1095,29.5438
800,falcon-1024,pequeño,21.6048,1.8421,0.1142,23.5612
801,falcon-1024,pequeño,37.3404,2.7723,0.1244,40.2371
802,falcon-1024,pequeño,36.9274,1.8357,0.1094,38.8725
803,falcon-1024,pequeño,20.3946,1.7873,0.1071,22.2890
804,falcon-1024,pequeño,19.3723,1.8301,0.1158,21.3183
805,falcon-1024,pequeño,32.6266,1.8166,0.1130,34.5562
806,falcon-1024,pequeño,30.0148,1.8281,0.1138,31.9567
807,falcon-1024,pequeño,32.4211,1.8033,0.1092,34.3336
808,falcon-1024,pequeño,19.6735,1.7987,0.1078,21.5800
809,falcon-1024,pequeño,23.6986,1.8165,0.1076,25.6227
810,falcon-1024,pequeño,24.2937,1.8101,0.1074,26.2112
811,falcon-1024,pequeño,23.2509,1.8227,0.1140,25.1876
812,falcon-1024,pequeño,35.8325,1.8139,0.1091,37.7556
813,falcon-1024,pequeño,37.7449,1.8039,0.1094,39.6582
814,falcon-1024,pequeño,19.8462,1.8090,0.1070,21.7623
815,falcon-1024,pequeño,22.5741,1.8106,0.1122,24.4969
816,falcon-1024,pequeño,32.6100,2.9089,0.1181,35.6370
817,falcon-1024,pequeño,19.3746,1.8161,0.1079,21.2986
