Version,Iteration,KeyGenTime,EncapTime,DecapTime,EncryptTime,DecryptTime,TotalTime
ML-KEM-1024,332,0.1163,0.1037,0.1220,0.0147,0.0119,0.3686
ML-KEM-1024,333,0.1078,0.1036,0.1152,0.0191,0.0071,0.3528
ML-KEM-1024,334,0.1330,0.1222,0.1245,0.0212,0.0091,0.4100
ML-KEM-1024,335,0.1226,0.1209,0.1212,0.0200,0.0072,0.3918
ML-KEM-1024,336,0.1187,0.1319,0.1238,0.0214,0.0086,0.4045
ML-KEM-1024,337,0.1308,0.1424,0.1595,0.0712,0.0213,0.5251
ML-KEM-1024,338,0.2190,0.1465,0.1465,0.0620,0.0152,0.5892
ML-KEM-1024,339,0.2088,0.1426,0.1317,0.0363,0.0104,0.5298
ML-KEM-1024,340,0.1702,0.1101,0.1216,0.0324,0.0101,0.4445
ML-KEM-1024,341,0.1712,0.1226,0.1322,0.0247,0.0091,0.4598
ML-KEM-1024,342,0.1308,0.1063,0.1270,0.0145,0.0063,0.3848
ML-KEM-1024,343,0.1432,0.1122,0.1279,0.0133,0.0071,0.4037
ML-KEM-1024,344,0.1187,0.1115,0.1187,0.0270,0.0087,0.3845
ML-KEM-1024,345,0.1968,0.1296,0.1475,0.0450,0.0133,0.5323
ML-KEM-1024,346,0.1804,0.1207,0.1270,0.0548,0.0161,0.4990
ML-KEM-1024,347,0.1682,0.1148,0.1215,0.0228,0.0086,0.4359
ML-KEM-1024,348,0.1548,0.1350,0.1656,0.0362,0.0103,0.5018
ML-KEM-1024,349,0.1663,0.1123,0.1217,0.0337,0.0112,0.4452
ML-KEM-1024,350,0.1810,0.1083,0.1219,0.0319,0.0097,0.4527
ML-KEM-1024,351,0.1613,0.1118,0.1251,0.0348,0.0105,0.4434
ML-KEM-1024,352,0.1595,0.1092,0.1233,0.0305,0.0105,0.4330
ML-KEM-1024,353,0.1444,0.1282,0.1670,0.0339,0.0300,0.5036
ML-KEM-1024,354,0.1935,0.1488,0.1672,0.0416,0.0134,0.5645
ML-KEM-1024,355,0.2100,0.1122,0.1273,0.0325,0.0189,0.5009
ML-KEM-1024,356,0.1569,0.1120,0.1271,0.0358,0.0098,0.4416
ML-KEM-1024,357,0.1620,0.1143,0.1279,0.0286,0.0094,0.4421
ML-KEM-1024,358,0.1387,0.1069,0.1206,0.0329,0.0101,0.4092
ML-KEM-1024,359,0.1502,0.1108,0.1225,0.0249,0.0089,0.4174
ML-KEM-1024,360,0.1340,0.1308,0.1698,0.0361,0.0118,0.4825
ML-KEM-1024,361,0.1648,0.1114,0.1409,0.0365,0.0123,0.4659
ML-KEM-1024,362,0.1642,0.1382,0.1409,0.0277,0.0089,0.4799
ML-KEM-1024,363,0.1646,0.1177,0.1221,0.0329,0.0100,0.4473
ML-KEM-1024,364,0.1705,0.1068,0.1242,0.0348,0.0110,0.4472
ML-KEM-1024,365,0.1533,0.1127,0.1191,0.0195,0.0077,0.4122
ML-KEM-1024,366,0.1356,0.1041,0.1173,0.0178,0.0071,0.3818
ML-KEM-1024,367,0.1155,0.1121,0.1337,0.0291,0.0126,0.4031
ML-KEM-1024,368,0.1734,0.1400,0.1599,0.0295,0.0094,0.5123
ML-KEM-1024,369,0.1423,0.1167,0.1186,0.0253,0.0090,0.4119
ML-KEM-1024,370,0.1498,0.1131,0.1194,0.0203,0.0090,0.4116
ML-KEM-1024,371,0.1120,0.1022,0.1178,0.0163,0.0070,0.3552
ML-KEM-1024,372,0.1119,0.1277,0.1171,0.0199,0.0068,0.3834
ML-KEM-1024,373,0.1351,0.1043,0.1162,0.0214,0.0086,0.3857
ML-KEM-1024,374,0.1169,0.1271,0.1182,0.0191,0.0076,0.3889
ML-KEM-1024,375,0.1202,0.1030,0.1285,0.0177,0.0071,0.3765
ML-KEM-1024,376,0.1069,0.1025,0.1425,0.0195,0.0082,0.3795
ML-KEM-1024,377,0.1124,0.1138,0.1359,0.0258,0.0098,0.3977
ML-KEM-1024,378,0.1436,0.1098,0.1579,0.0256,0.0092,0.4460
ML-KEM-1024,379,0.1231,0.1064,0.1291,0.0254,0.0105,0.3946
ML-KEM-1024,380,0.1317,0.1241,0.1449,0.0320,0.0106,0.4432
ML-KEM-1024,381,0.1396,0.1055,0.1192,0.0243,0.0082,0.3968
ML-KEM-1024,382,0.1147,0.1146,0.1656,0.0301,0.0095,0.4345
ML-KEM-1024,383,0.1371,0.1053,0.1207,0.0210,0.0081,0.3923
ML-KEM-1024,384,0.1200,0.1063,0.1380,0.0467,0.0076,0.4187
ML-KEM-1024,385,0.1181,0.1121,0.1197,0.0180,0.0071,0.3750
ML-KEM-1024,386,0.1100,0.1032,0.1174,0.0759,0.0109,0.4173
ML-KEM-1024,387,0.1321,0.1063,0.1221,0.0189,0.0077,0.3872
ML-KEM-1024,388,0.1119,0.1129,0.1171,0.0161,0.0068,0.3647
ML-KEM-1024,389,0.1294,0.1025,0.1158,0.0135,0.0066,0.3679
ML-KEM-1024,390,0.1125,0.1115,0.1175,0.0210,0.0086,0.3710
ML-KEM-1024,391,0.1179,0.1220,0.1188,0.0230,0.0075,0.3893
ML-KEM-1024,392,0.1228,0.1022,0.1221,0.0198,0.0071,0.3740
ML-KEM-1024,393,0.1136,0.1022,0.1417,0.0189,0.0073,0.3837
ML-KEM-1024,394,0.1105,0.1048,0.1435,0.0233,0.0105,0.3927
ML-KEM-1024,395,0.1493,0.1069,0.1383,0.0258,0.0100,0.4303
ML-KEM-1024,396,0.1485,0.1100,0.1206,0.0249,0.0086,0.4125
ML-KEM-1024,397,0.1213,0.1053,0.1461,0.0262,0.0095,0.4085
ML-KEM-1024,398,0.1270,0.1060,0.1245,0.0231,0.0096,0.3902
ML-KEM-1024,399,0.1189,0.1055,0.1450,0.0251,0.0091,0.4037
ML-KEM-1024,400,0.1216,0.1050,0.1202,0.0207,0.0103,0.3779
ML-KEM-1024,401,0.1461,0.1146,0.1489,0.0305,0.0100,0.4501
ML-KEM-1024,402,0.1526,0.1173,0.1435,0.0367,0.0140,0.4642
ML-KEM-1024,403,0.1843,0.1669,0.1303,0.0362,0.0114,0.5291
ML-KEM-1024,404,0.1623,0.1148,0.1248,0.0296,0.0110,0.4424
ML-KEM-1024,405,0.1521,0.1075,0.1222,0.0305,0.0099,0.4222
ML-KEM-1024,406,0.1351,0.1069,0.1199,0.0301,0.0101,0.4021
ML-KEM-1024,407,0.1623,0.1074,0.1421,0.0267,0.0095,0.4481
ML-KEM-1024,408,0.1332,0.1129,0.1182,0.0272,0.0095,0.4010
ML-KEM-1024,409,0.1308,0.1055,0.1187,0.0224,0.0096,0.3870
ML-KEM-1024,410,0.1142,0.1025,0.1216,0.0166,0.0073,0.3621
ML-KEM-1024,411,0.1359,0.1141,0.1368,0.0238,0.0101,0.4208
ML-KEM-1024,412,0.1488,0.1080,0.1259,0.0262,0.0104,0.4193
ML-KEM-1024,413,0.1483,0.1129,0.1201,0.0228,0.0096,0.4138
ML-KEM-1024,414,0.1420,0.1067,0.1337,0.0268,0.0149,0.4240
ML-KEM-1024,415,0.1596,0.1079,0.1221,0.0271,0.0101,0.4268
ML-KEM-1024,416,0.1542,0.1123,0.1280,0.0277,0.0106,0.4328
ML-KEM-1024,417,0.1512,0.1141,0.1250,0.0268,0.0096,0.4265
ML-KEM-1024,418,0.1247,0.1020,0.1178,0.0196,0.0086,0.3728
ML-KEM-1024,419,0.1339,0.1029,0.1228,0.0205,0.0072,0.3872
ML-KEM-1024,420,0.1180,0.1090,0.1222,0.0184,0.0077,0.3752
ML-KEM-1024,421,0.1407,0.1034,0.1183,0.0221,0.0094,0.3939
ML-KEM-1024,422,0.1440,0.1061,0.1220,0.0248,0.0095,0.4064
ML-KEM-1024,423,0.1538,0.1127,0.1194,0.0300,0.0101,0.4260
ML-KEM-1024,424,0.1802,0.1062,0.1380,0.0239,0.0086,0.4569
ML-KEM-1024,425,0.1387,0.1117,0.1253,0.0263,0.0085,0.4104
ML-KEM-1024,426,0.1220,0.1120,0.1190,0.0248,0.0109,0.3888
ML-KEM-1024,427,0.1723,0.1129,0.1282,0.0353,0.0110,0.4597
ML-KEM-1024,428,0.1449,0.1053,0.1176,0.0457,0.0110,0.4245
ML-KEM-1024,429,0.1675,0.1070,0.1194,0.0210,0.0091,0.4240
ML-KEM-1024,430,0.1312,0.1034,0.1337,0.0401,0.0100,0.4184
ML-KEM-1024,431,0.1136,0.1026,0.1178,0.0160,0.0075,0.3576
ML-KEM-1024,432,0.1063,0.1033,0.1190,0.0130,0.0075,0.3492
ML-KEM-1024,433,0.1238,0.1097,0.1159,0.0153,0.0066,0.3714
ML-KEM-1024,434,0.1164,0.1053,0.1178,0.0228,0.0073,0.3695
ML-KEM-1024,435,0.1162,0.1213,0.1222,0.0189,0.0078,0.3863
ML-KEM-1024,436,0.1135,0.1089,0.1162,0.0139,0.0061,0.3586
ML-KEM-1024,437,0.1046,0.1018,0.1154,0.0137,0.0067,0.3422
ML-KEM-1024,438,0.1087,0.1035,0.1203,0.0177,0.0081,0.3584
ML-KEM-1024,439,0.1114,0.1020,0.1197,0.0144,0.0066,0.3540
ML-KEM-1024,440,0.1033,0.1049,0.1169,0.0139,0.0066,0.3457
ML-KEM-1024,441,0.1071,0.1014,0.1202,0.0129,0.0063,0.3479
ML-KEM-1024,442,0.1149,0.1021,0.1393,0.0186,0.0080,0.3830
ML-KEM-1024,443,0.1157,0.1034,0.1166,0.0156,0.0072,0.3585
ML-KEM-1024,444,0.1121,0.1028,0.1158,0.0156,0.0076,0.3540
ML-KEM-1024,445,0.1498,0.1190,0.1257,0.0224,0.0091,0.4260
ML-KEM-1024,446,0.1308,0.1150,0.1310,0.0263,0.0094,0.4124
ML-KEM-1024,447,0.1556,0.1312,0.1351,0.0242,0.0092,0.4553
ML-KEM-1024,448,0.1303,0.1073,0.1173,0.0228,0.0097,0.3873
ML-KEM-1024,449,0.1375,0.1215,0.1254,0.0239,0.0091,0.4175
ML-KEM-1024,450,0.1365,0.1056,0.1185,0.0210,0.0086,0.3902
ML-KEM-1024,451,0.1477,0.1152,0.1219,0.0281,0.0105,0.4233
ML-KEM-1024,452,0.1166,0.1030,0.1440,0.0218,0.0087,0.3941
ML-KEM-1024,453,0.1204,0.1053,0.1365,0.0205,0.0081,0.3909
ML-KEM-1024,454,0.1150,0.1022,0.1173,0.0182,0.0076,0.3603
ML-KEM-1024,455,0.1354,0.1127,0.1187,0.0237,0.0096,0.4001
ML-KEM-1024,456,0.1180,0.1027,0.1187,0.0191,0.0080,0.3666
ML-KEM-1024,457,0.1344,0.1122,0.1199,0.0174,0.0076,0.3915
ML-KEM-1024,458,0.1173,0.1022,0.1187,0.0186,0.0077,0.3644
ML-KEM-1024,459,0.1100,0.1303,0.1209,0.0182,0.0076,0.3870
ML-KEM-1024,460,0.1250,0.1032,0.1169,0.0206,0.0080,0.3736
ML-KEM-1024,461,0.1187,0.1214,0.1269,0.0196,0.0081,0.3948
ML-KEM-1024,462,0.1143,0.1030,0.1324,0.0286,0.0098,0.3882
ML-KEM-1024,463,0.1808,0.1852,0.1790,0.0339,0.0134,0.5924
ML-KEM-1024,464,0.1772,0.1389,0.1545,0.0277,0.0103,0.5086
ML-KEM-1024,465,0.1908,0.1539,0.1623,0.0309,0.0114,0.5494
ML-KEM-1024,466,0.1748,0.1727,0.1655,0.0315,0.0110,0.5553
ML-KEM-1024,467,0.1966,0.1479,0.1636,0.0338,0.0314,0.5734
ML-KEM-1024,468,0.1805,0.1383,0.1588,0.0253,0.0109,0.5138
ML-KEM-1024,469,0.1661,0.1627,0.1684,0.0338,0.0111,0.5421
ML-KEM-1024,470,0.2048,0.1499,0.1755,0.0312,0.0322,0.5936
ML-KEM-1024,471,0.2081,0.1562,0.1723,0.0411,0.0139,0.5916
ML-KEM-1024,472,0.1985,0.1361,0.1604,0.0281,0.0104,0.5336
ML-KEM-1024,473,0.1812,0.1370,0.1882,0.0342,0.0128,0.5533
ML-KEM-1024,474,0.1780,0.1454,0.1640,0.0310,0.0120,0.5305
ML-KEM-1024,475,0.2207,0.1500,0.1670,0.0395,0.0129,0.5901
ML-KEM-1024,476,0.2103,0.1642,0.1895,0.0381,0.0116,0.6137
ML-KEM-1024,477,0.1971,0.1207,0.1287,0.0300,0.0091,0.4855
ML-KEM-1024,478,0.1414,0.1072,0.1208,0.0191,0.0080,0.3966
ML-KEM-1024,479,0.1182,0.1021,0.1195,0.0145,0.0057,0.3600
ML-KEM-1024,480,0.1230,0.1032,0.1196,0.0135,0.0066,0.3660
ML-KEM-1024,481,0.1115,0.1076,0.1199,0.0122,0.0063,0.3575
ML-KEM-1024,482,0.1078,0.1138,0.1392,0.0139,0.0070,0.3817
ML-KEM-1024,483,0.1068,0.1011,0.1143,0.0128,0.0062,0.3411
ML-KEM-1024,484,0.1074,0.1016,0.1148,0.0131,0.0062,0.3431
ML-KEM-1024,485,0.1302,0.1125,0.1206,0.0218,0.0082,0.3932
ML-KEM-1024,486,0.1189,0.1034,0.1185,0.0152,0.0072,0.3633
ML-KEM-1024,487,0.1182,0.1231,0.1179,0.0159,0.0067,0.3818
ML-KEM-1024,488,0.1250,0.1027,0.1196,0.0140,0.0071,0.3684
ML-KEM-1024,489,0.1032,0.1016,0.1343,0.0172,0.0066,0.3629
ML-KEM-1024,490,0.1143,0.1025,0.1161,0.0147,0.0061,0.3536
ML-KEM-1024,491,0.1057,0.1027,0.1379,0.0165,0.0068,0.3696
ML-KEM-1024,492,0.1155,0.1025,0.1375,0.0196,0.0086,0.3836
ML-KEM-1024,493,0.1384,0.1117,0.1307,0.0434,0.0106,0.4348
ML-KEM-1024,494,0.1268,0.1074,0.1192,0.0244,0.0095,0.3873
ML-KEM-1024,495,0.1236,0.1054,0.1206,0.0274,0.0086,0.3855
ML-KEM-1024,496,0.1367,0.1446,0.1685,0.0310,0.0119,0.4927
ML-KEM-1024,497,0.1941,0.1795,0.1354,0.0338,0.0105,0.5534
ML-KEM-1024,498,0.1701,0.1161,0.1239,0.0303,0.0100,0.4504
ML-KEM-1024,499,0.1453,0.1099,0.1363,0.0304,0.0092,0.4312
ML-KEM-1024,500,0.1368,0.1061,0.1250,0.0317,0.0115,0.4110
ML-KEM-1024,501,0.1581,0.1090,0.1278,0.0298,0.0096,0.4344
ML-KEM-1024,502,0.1469,0.1135,0.1223,0.0272,0.0095,0.4194
ML-KEM-1024,503,0.1356,0.1053,0.1240,0.0234,0.0085,0.3969
ML-KEM-1024,504,0.1169,0.1049,0.1178,0.0209,0.0082,0.3687
ML-KEM-1024,505,0.1360,0.1097,0.1231,0.0206,0.0080,0.3974
ML-KEM-1024,506,0.1208,0.1032,0.1215,0.0167,0.0061,0.3684
ML-KEM-1024,507,0.1081,0.1247,0.1179,0.0212,0.0081,0.3801
ML-KEM-1024,508,0.1364,0.1206,0.1231,0.0349,0.0101,0.4250
ML-KEM-1024,509,0.1829,0.1140,0.1228,0.0341,0.0119,0.4657
ML-KEM-1024,510,0.1459,0.1202,0.1403,0.0329,0.0105,0.4498
ML-KEM-1024,511,0.1656,0.1089,0.1215,0.0276,0.0087,0.4323
ML-KEM-1024,512,0.1286,0.1058,0.1210,0.0251,0.0096,0.3901
ML-KEM-1024,513,0.1259,0.1126,0.1365,0.0206,0.0104,0.4060
ML-KEM-1024,514,0.1126,0.1029,0.1179,0.0157,0.0073,0.3564
ML-KEM-1024,515,0.1262,0.1069,0.1210,0.0148,0.0066,0.3756
ML-KEM-1024,516,0.1113,0.1013,0.1254,0.0155,0.0071,0.3606
ML-KEM-1024,517,0.1097,0.1217,0.1278,0.0168,0.0071,0.3830
ML-KEM-1024,518,0.1154,0.1032,0.1173,0.0193,0.0080,0.3631
ML-KEM-1024,519,0.1146,0.1018,0.1382,0.0177,0.0075,0.3799
ML-KEM-1024,520,0.1217,0.1125,0.1192,0.0254,0.0085,0.3873
ML-KEM-1024,521,0.1221,0.1127,0.1187,0.0467,0.0080,0.4081
ML-KEM-1024,522,0.1149,0.1046,0.1360,0.0182,0.0090,0.3827
ML-KEM-1024,523,0.1132,0.1026,0.1207,0.0150,0.0066,0.3581
ML-KEM-1024,524,0.1502,0.1111,0.1230,0.0230,0.0080,0.4153
ML-KEM-1024,525,0.1463,0.1108,0.1320,0.0273,0.0103,0.4268
ML-KEM-1024,526,0.1645,0.1528,0.1685,0.0413,0.0125,0.5396
ML-KEM-1024,527,0.2162,0.1791,0.1738,0.0397,0.0128,0.6215
ML-KEM-1024,528,0.1943,0.1517,0.1604,0.0578,0.0142,0.5784
ML-KEM-1024,529,0.1949,0.1629,0.1737,0.0395,0.0125,0.5836
ML-KEM-1024,530,0.2141,0.1548,0.1718,0.0359,0.0123,0.5889
ML-KEM-1024,531,0.2070,0.1552,0.2012,0.0411,0.0122,0.6167
ML-KEM-1024,532,0.2296,0.1453,0.1581,0.0363,0.0172,0.5864
ML-KEM-1024,533,0.2055,0.1509,0.1720,0.0371,0.0120,0.5775
ML-KEM-1024,534,0.2156,0.1444,0.1630,0.0300,0.0111,0.5641
ML-KEM-1024,535,0.1979,0.1732,0.1669,0.0314,0.0110,0.5804
ML-KEM-1024,536,0.1912,0.1416,0.1625,0.0322,0.0110,0.5385
ML-KEM-1024,537,0.1947,0.1539,0.1745,0.0358,0.0122,0.5711
ML-KEM-1024,538,0.2072,0.1627,0.1774,0.0463,0.0142,0.6078
ML-KEM-1024,539,0.1992,0.1557,0.1737,0.0372,0.0147,0.5806
ML-KEM-1024,540,0.1997,0.1386,0.1559,0.0310,0.0109,0.5361
ML-KEM-1024,541,0.2023,0.1474,0.1660,0.0300,0.0115,0.5572
ML-KEM-1024,542,0.1767,0.1456,0.1865,0.0293,0.0119,0.5500
ML-KEM-1024,543,0.1810,0.1463,0.1664,0.0349,0.0118,0.5404
ML-KEM-1024,544,0.2238,0.1636,0.1699,0.0338,0.0116,0.6026
ML-KEM-1024,545,0.1902,0.1619,0.2084,0.0374,0.0135,0.6114
ML-KEM-1024,546,0.2002,0.1536,0.2041,0.0334,0.0121,0.6033
ML-KEM-1024,547,0.1870,0.1409,0.1632,0.0342,0.0113,0.5365
ML-KEM-1024,548,0.2290,0.1501,0.1695,0.0348,0.0111,0.5945
ML-KEM-1024,549,0.1964,0.1535,0.1322,0.0367,0.0109,0.5298
ML-KEM-1024,550,0.1704,0.1138,0.1252,0.0262,0.0104,0.4461
ML-KEM-1024,551,0.1607,0.1093,0.1221,0.0258,0.0096,0.4275
ML-KEM-1024,552,0.1317,0.1111,0.1189,0.0253,0.0090,0.3960
ML-KEM-1024,553,0.1354,0.1053,0.1234,0.0223,0.0101,0.3964
ML-KEM-1024,554,0.1182,0.1046,0.1178,0.0201,0.0080,0.3686
ML-KEM-1024,555,0.1150,0.1195,0.1226,0.0177,0.0086,0.3834
ML-KEM-1024,556,0.1203,0.1025,0.1176,0.0177,0.0076,0.3656
ML-KEM-1024,557,0.1261,0.1018,0.1335,0.0173,0.0089,0.3876
ML-KEM-1024,558,0.1122,0.1036,0.1212,0.0240,0.0094,0.3703
ML-KEM-1024,559,0.1180,0.1039,0.1185,0.0205,0.0090,0.3698
ML-KEM-1024,560,0.1613,0.1134,0.1270,0.0315,0.0110,0.4442
ML-KEM-1024,561,0.1347,0.1158,0.1261,0.0258,0.0096,0.4120
ML-KEM-1024,562,0.1271,0.1111,0.1289,0.0247,0.0096,0.4014
ML-KEM-1024,563,0.1336,0.1055,0.1354,0.0285,0.0104,0.4134
ML-KEM-1024,564,0.1349,0.1071,0.1192,0.0247,0.0094,0.3953
ML-KEM-1024,565,0.1302,0.1041,0.1187,0.0228,0.0092,0.3851
ML-KEM-1024,566,0.1240,0.1034,0.1190,0.0186,0.0094,0.3744
ML-KEM-1024,567,0.1188,0.1168,0.1170,0.0152,0.0072,0.3749
ML-KEM-1024,568,0.1090,0.1207,0.1169,0.0184,0.0078,0.3728
ML-KEM-1024,569,0.1122,0.1029,0.1318,0.0182,0.0075,0.3725
ML-KEM-1024,570,0.1088,0.1027,0.1156,0.0148,0.0071,0.3490
ML-KEM-1024,571,0.1105,0.1041,0.1183,0.0201,0.0084,0.3614
ML-KEM-1024,572,0.1308,0.1059,0.1212,0.0177,0.0076,0.3832
ML-KEM-1024,573,0.1144,0.1044,0.1183,0.0165,0.0077,0.3613
ML-KEM-1024,574,0.1083,0.1182,0.1178,0.0202,0.0085,0.3730
ML-KEM-1024,575,0.1238,0.1069,0.1200,0.0233,0.0096,0.3836
ML-KEM-1024,576,0.1218,0.1044,0.1409,0.0272,0.0096,0.4039
ML-KEM-1024,577,0.1369,0.1130,0.1204,0.0263,0.0096,0.4062
ML-KEM-1024,578,0.1199,0.1035,0.1372,0.0214,0.0080,0.3901
ML-KEM-1024,579,0.1159,0.1050,0.1182,0.0210,0.0086,0.3688
ML-KEM-1024,580,0.1296,0.1032,0.1173,0.0412,0.0104,0.4016
ML-KEM-1024,581,0.1250,0.1050,0.1240,0.0189,0.0082,0.3811
ML-KEM-1024,582,0.1182,0.1048,0.1173,0.0166,0.0073,0.3642
ML-KEM-1024,583,0.1192,0.1048,0.1203,0.0291,0.0096,0.3830
ML-KEM-1024,584,0.1617,0.1191,0.1293,0.0383,0.0358,0.4841
ML-KEM-1024,585,0.1486,0.1096,0.1268,0.0265,0.0099,0.4215
ML-KEM-1024,586,0.1145,0.1043,0.1273,0.0358,0.0092,0.3911
ML-KEM-1024,587,0.1180,0.1032,0.1201,0.0215,0.0096,0.3723
ML-KEM-1024,588,0.1221,0.1054,0.1206,0.0243,0.0101,0.3824
ML-KEM-1024,589,0.1523,0.1094,0.1182,0.0254,0.0101,0.4153
ML-KEM-1024,590,0.1347,0.1067,0.1277,0.0305,0.0110,0.4106
ML-KEM-1024,591,0.1365,0.1226,0.1189,0.0267,0.0095,0.4142
ML-KEM-1024,592,0.1170,0.1043,0.1220,0.0168,0.0293,0.3895
ML-KEM-1024,593,0.1127,0.1102,0.1174,0.0161,0.0073,0.3638
ML-KEM-1024,594,0.1099,0.1114,0.1166,0.0180,0.0077,0.3636
ML-KEM-1024,595,0.1315,0.1121,0.1282,0.0205,0.0080,0.4002
ML-KEM-1024,596,0.1168,0.1027,0.1217,0.0182,0.0080,0.3673
ML-KEM-1024,597,0.1173,0.1211,0.1247,0.0172,0.0080,0.3883
ML-KEM-1024,598,0.1201,0.1046,0.1182,0.0235,0.0086,0.3750
ML-KEM-1024,599,0.1252,0.1263,0.1245,0.0240,0.0087,0.4087
ML-KEM-1024,600,0.1274,0.1049,0.1198,0.0254,0.0090,0.3865
ML-KEM-1024,601,0.1221,0.1051,0.1421,0.0230,0.0095,0.4018
ML-KEM-1024,602,0.1164,0.1034,0.1166,0.0166,0.0082,0.3612
ML-KEM-1024,603,0.1331,0.1032,0.1345,0.0191,0.0091,0.3990
ML-KEM-1024,604,0.1189,0.1037,0.1169,0.0146,0.0073,0.3614
ML-KEM-1024,605,0.1085,0.1065,0.1388,0.0224,0.0091,0.3853
ML-KEM-1024,606,0.1392,0.1069,0.1233,0.0257,0.0104,0.4055
ML-KEM-1024,607,0.1170,0.1039,0.1303,0.0242,0.0121,0.3875
ML-KEM-1024,608,0.1236,0.1106,0.1244,0.0239,0.0089,0.3913
ML-KEM-1024,609,0.1155,0.1115,0.1193,0.0230,0.0094,0.3788
ML-KEM-1024,610,0.1411,0.1094,0.1220,0.0286,0.0106,0.4117
ML-KEM-1024,611,0.1403,0.1078,0.1212,0.0249,0.0089,0.4032
ML-KEM-1024,612,0.1240,0.1130,0.1226,0.0234,0.0082,0.3912
ML-KEM-1024,613,0.1225,0.1025,0.1241,0.0201,0.0090,0.3782
ML-KEM-1024,614,0.1404,0.1196,0.1289,0.0237,0.0097,0.4223
ML-KEM-1024,615,0.1398,0.1129,0.1270,0.0207,0.0085,0.4088
ML-KEM-1024,616,0.1339,0.1099,0.1231,0.0228,0.0090,0.3987
ML-KEM-1024,617,0.1350,0.1147,0.1192,0.0281,0.0107,0.4077
ML-KEM-1024,618,0.1966,0.1164,0.1215,0.0332,0.0113,0.4790
ML-KEM-1024,619,0.1706,0.1450,0.1801,0.0414,0.0168,0.5539
ML-KEM-1024,620,0.1915,0.1157,0.1293,0.0350,0.0115,0.4829
ML-KEM-1024,621,0.1646,0.1311,0.1528,0.0391,0.0162,0.5038
ML-KEM-1024,622,0.1785,0.1127,0.1213,0.0305,0.0115,0.4546
ML-KEM-1024,623,0.1808,0.1097,0.1250,0.0381,0.0125,0.4662
ML-KEM-1024,624,0.1613,0.1109,0.1677,0.0346,0.0135,0.4879
ML-KEM-1024,625,0.1980,0.1410,0.1463,0.0401,0.0133,0.5387
ML-KEM-1024,626,0.2414,0.1384,0.1274,0.0338,0.0104,0.5514
ML-KEM-1024,627,0.1613,0.1090,0.1417,0.0349,0.0109,0.4578
ML-KEM-1024,628,0.1608,0.1095,0.1210,0.0372,0.0115,0.4400
ML-KEM-1024,629,0.1560,0.1352,0.1236,0.0286,0.0092,0.4526
ML-KEM-1024,630,0.1405,0.1085,0.1196,0.0291,0.0092,0.4069
ML-KEM-1024,631,0.1297,0.1221,0.1302,0.0239,0.0096,0.4154
ML-KEM-1024,632,0.1260,0.1077,0.1269,0.0254,0.0085,0.3945
ML-KEM-1024,633,0.1250,0.1201,0.1196,0.0210,0.0076,0.3933
ML-KEM-1024,634,0.1164,0.1041,0.1259,0.0219,0.0085,0.3768
ML-KEM-1024,635,0.1521,0.1146,0.1531,0.0277,0.0094,0.4569
ML-KEM-1024,636,0.1622,0.1087,0.1273,0.0285,0.0110,0.4378
ML-KEM-1024,637,0.1675,0.1484,0.1213,0.0329,0.0110,0.4811
ML-KEM-1024,638,0.1698,0.1155,0.1236,0.0305,0.0110,0.4504
ML-KEM-1024,639,0.1751,0.1108,0.1244,0.0286,0.0109,0.4498
ML-KEM-1024,640,0.1755,0.1113,0.1403,0.0329,0.0110,0.4710
ML-KEM-1024,641,0.1606,0.1193,0.1294,0.0276,0.0100,0.4469
ML-KEM-1024,642,0.1556,0.1278,0.1227,0.0386,0.0114,0.4561
ML-KEM-1024,643,0.1779,0.1147,0.1261,0.0295,0.0096,0.4579
ML-KEM-1024,644,0.1910,0.1141,0.1240,0.0319,0.0101,0.4711
ML-KEM-1024,645,0.2001,0.1361,0.1402,0.0551,0.0115,0.5430
ML-KEM-1024,646,0.1892,0.1182,0.1283,0.0339,0.0099,0.4796
ML-KEM-1024,647,0.1805,0.1151,0.1253,0.0301,0.0105,0.4615
ML-KEM-1024,648,0.1568,0.1133,0.1400,0.0315,0.0107,0.4523
ML-KEM-1024,649,0.1830,0.1091,0.1211,0.0315,0.0118,0.4565
ML-KEM-1024,650,0.1739,0.1291,0.1257,0.0303,0.0105,0.4695
ML-KEM-1024,651,0.1695,0.1138,0.1229,0.0329,0.0106,0.4498
ML-KEM-1024,652,0.1986,0.1096,0.1347,0.0253,0.0095,0.4776
ML-KEM-1024,653,0.1457,0.1128,0.1178,0.0177,0.0082,0.4022
ML-KEM-1024,654,0.1518,0.1132,0.1264,0.0147,0.0076,0.4136
ML-KEM-1024,655,0.1363,0.1042,0.1184,0.0198,0.0073,0.3860
ML-KEM-1024,656,0.1389,0.1220,0.1178,0.0159,0.0066,0.4012
ML-KEM-1024,657,0.1412,0.1117,0.1187,0.0182,0.0075,0.3972
ML-KEM-1024,658,0.1449,0.1193,0.1231,0.0210,0.0081,0.4164
ML-KEM-1024,659,0.1514,0.1058,0.1196,0.0242,0.0081,0.4091
ML-KEM-1024,660,0.1470,0.1348,0.1250,0.0207,0.0081,0.4357
ML-KEM-1024,661,0.1505,0.1123,0.1197,0.0222,0.0080,0.4128
ML-KEM-1024,662,0.1507,0.1305,0.1192,0.0228,0.0087,0.4319
ML-KEM-1024,663,0.1602,0.1450,0.1673,0.0289,0.0109,0.5123
