Iteration,Keygen Time (ms),Sign Time (ms),Verify Time (ms),Total Time (ms)
633,0.2020,0.8050,0.2040,1.2110
634,0.2020,0.3500,0.2050,0.7570
635,0.2020,0.4580,0.2050,0.8650
636,0.2020,0.7220,0.2050,1.1290
637,0.2000,1.5010,0.2040,1.9050
638,0.2010,0.3410,0.2050,0.7470
639,0.2010,0.8710,0.2040,1.2760
640,0.2010,0.6090,0.2050,1.0150
641,0.2020,1.8660,0.2040,2.2720
642,0.2010,0.4960,0.2050,0.9020
643,0.2050,0.4960,0.2050,0.9060
644,0.2010,0.7550,0.2050,1.1610
645,0.2020,1.3550,0.2050,1.7620
646,0.2020,0.4610,0.2060,0.8690
647,0.2010,0.3420,0.2050,0.7480
648,0.2020,1.6210,0.2050,2.0280
649,0.2040,0.7890,0.2040,1.1970
650,0.2000,2.3380,0.2050,2.7430
651,0.2030,0.7600,0.2050,1.1680
652,0.2010,1.0580,0.2050,1.4640
653,0.2010,0.6380,0.2040,1.0430
654,0.2010,0.4910,0.2040,0.8960
655,0.2010,2.0900,0.2050,2.4960
656,0.2030,1.1750,0.2050,1.5830
657,0.2020,2.1850,0.2110,2.5980
658,0.2020,0.9170,0.2060,1.3250
659,0.2130,0.3460,0.2060,0.7650
660,0.2010,0.7580,0.2050,1.1640
661,0.2010,2.8630,0.2050,3.2690
662,0.2020,0.3420,0.2050,0.7490
663,0.2010,0.6080,0.2040,1.0130
664,0.2050,0.6090,0.2050,1.0190
665,0.2020,2.4230,0.2050,2.8300
666,0.2010,0.6070,0.2050,1.0130
667,0.2010,1.8450,0.2060,2.2520
668,0.2130,1.0290,0.2050,1.4470
669,0.2010,0.6080,0.2040,1.0130
670,0.2020,0.4930,0.2050,0.9000
671,0.2070,0.3410,0.2040,0.7520
672,0.2010,0.4900,0.2050,0.8960
673,0.2010,0.3410,0.2040,0.7460
674,0.2010,0.7210,0.2070,1.1290
675,0.2010,0.4940,0.2050,0.9000
676,0.2010,0.9100,0.2050,1.3160
677,0.2020,0.6090,0.2040,1.0150
678,0.2020,0.7580,0.2050,1.1650
679,0.2030,1.1810,0.2060,1.5900
680,0.2020,0.8520,0.2080,1.2620
681,0.2020,0.4960,0.2050,0.9030
682,0.2020,0.4930,0.2050,0.9000
683,0.2030,0.9150,0.2060,1.3240
684,0.2020,1.1340,0.2040,1.5400
685,0.2000,0.3410,0.2050,0.7460
686,0.2010,1.2270,0.2050,1.6330
687,0.2020,0.4920,0.2050,0.8990
688,0.2030,1.2620,0.2040,1.6690
689,0.2020,1.0920,0.2050,1.4990
690,0.2000,0.4930,0.2060,0.8990
691,0.2030,0.6120,0.2050,1.0200
692,0.2050,0.7990,0.2070,1.2110
693,0.2020,0.4940,0.2050,0.9010
694,0.2020,0.3430,0.2050,0.7500
695,0.2020,0.4640,0.2050,0.8710
696,0.2020,0.4910,0.2040,0.8970
697,0.2020,1.1360,0.2050,1.5430
698,0.2010,0.4630,0.2060,0.8700
699,0.2020,2.5080,0.2050,2.9150
700,0.2020,0.9130,0.2050,1.3200
701,0.2020,0.7590,0.2050,1.1660
702,0.2020,1.2690,0.2060,1.6770
703,0.2040,0.6120,0.2050,1.0210
704,0.2020,0.4590,0.2060,0.8670
705,0.2030,1.5060,0.2080,1.9170
706,0.2020,0.7890,0.2050,1.1960
707,0.2030,1.1240,0.2060,1.5330
708,0.2110,2.1030,0.2050,2.5190
709,0.2020,0.3470,0.2100,0.7590
710,0.2220,0.4590,0.2160,0.8970
711,0.2120,1.9370,0.2050,2.3540
712,0.2030,0.9050,0.2100,1.3180
713,0.2160,1.1530,0.2070,1.5760
714,0.2070,0.4640,0.2060,0.8770
715,0.2050,0.8420,0.2050,1.2520
716,0.2010,1.9070,0.2070,2.3150
717,0.2070,1.7900,0.2080,2.2050
718,0.2030,1.6320,0.2060,2.0410
719,0.2020,0.6070,0.2040,1.0130
720,0.2020,0.7540,0.2050,1.1610
721,0.2010,0.3420,0.2080,0.7510
722,0.2010,0.8720,0.2060,1.2790
723,0.2030,0.7560,0.2060,1.1650
724,0.2140,1.4530,0.2150,1.8820
725,0.2170,0.6130,0.2050,1.0350
726,0.2010,0.4890,0.2040,0.8940
727,0.2020,1.0390,0.2070,1.4480
728,0.2020,0.7260,0.2050,1.1330
729,0.2030,0.7260,0.2050,1.1340
730,0.2040,0.5080,0.2120,0.9240
731,0.2030,0.4590,0.2050,0.8670
732,0.2010,0.3420,0.2050,0.7480
733,0.2000,0.4900,0.2150,0.9050
734,0.2010,1.1720,0.2040,1.5770
735,0.2020,0.3410,0.2050,0.7480
736,0.2020,1.0260,0.2050,1.4330
737,0.2010,0.6090,0.2050,1.0150
738,0.2020,0.3420,0.2050,0.7490
739,0.2010,1.0260,0.2050,1.4320
740,0.2020,0.7590,0.2050,1.1660
741,0.2020,0.4950,0.2070,0.9040
742,0.2030,1.1460,0.2050,1.5540
743,0.2020,1.6820,0.2060,2.0900
744,0.2020,1.6790,0.2050,2.0860
745,0.2020,0.6080,0.2050,1.0150
746,0.2020,1.1730,0.2080,1.5830
747,0.2020,1.3750,0.2040,1.7810
748,0.2030,2.3270,0.2050,2.7350
749,0.2020,0.4600,0.2050,0.8670
750,0.2040,2.7960,0.2050,3.2050
751,0.2020,1.6250,0.2050,2.0320
752,0.2020,0.8760,0.2050,1.2830
753,0.2020,1.1740,0.2050,1.5810
754,0.2020,0.3420,0.2080,0.7520
755,0.2020,0.5740,0.2050,0.9810
756,0.2020,0.4580,0.2050,0.8650
757,0.2020,2.8890,0.2050,3.2960
758,0.2010,0.3420,0.2050,0.7480
759,0.2010,1.7480,0.2120,2.1610
760,0.2030,0.6430,0.2050,1.0510
761,0.2010,0.9900,0.2190,1.4100
762,0.2030,0.8760,0.2060,1.2850
763,0.2020,0.3420,0.2050,0.7490
764,0.2010,0.7210,0.2040,1.1260
765,0.2030,0.6080,0.2050,1.0160
766,0.2010,0.4560,0.2040,0.8610
767,0.2020,1.2510,0.2160,1.6690
768,0.2020,0.4920,0.2050,0.8990
769,0.2010,0.6410,0.2060,1.0480
770,0.2010,1.1750,0.2070,1.5830
771,0.2020,1.5140,0.2050,1.9210
772,0.2000,0.3410,0.2040,0.7450
773,0.2010,0.6100,0.2050,1.0160
774,0.2010,0.9040,0.2050,1.3100
775,0.2010,1.7130,0.2060,2.1200
776,0.2040,0.5760,0.2050,0.9850
777,0.2030,0.7260,0.2060,1.1350
778,0.2030,0.6150,0.2050,1.0230
779,0.2010,0.7550,0.2040,1.1600
780,0.2010,0.8750,0.2100,1.2860
781,0.2040,0.3430,0.2120,0.7590
782,0.2040,0.4940,0.2080,0.9060
783,0.2030,0.4690,0.2070,0.8790
784,0.2050,0.5790,0.2070,0.9910
785,0.2040,0.3510,0.2080,0.7630
786,0.2030,0.3440,0.2070,0.7540
787,0.2040,0.7580,0.2060,1.1680
788,0.2040,1.0240,0.2070,1.4350
789,0.2030,1.0450,0.2070,1.4550
790,0.2030,2.2750,0.2090,2.6870
791,0.2070,0.4940,0.2060,0.9070
792,0.2050,1.7200,0.2060,2.1310
793,0.2030,1.1380,0.2070,1.5480
794,0.2030,0.9060,0.2060,1.3150
795,0.2080,0.3440,0.2060,0.7580
796,0.2030,0.4920,0.2070,0.9020
797,0.2030,0.6090,0.2070,1.0190
798,0.2040,1.2570,0.2070,1.6680
799,0.2040,0.6440,0.2090,1.0570
800,0.2050,0.6080,0.2070,1.0200
801,0.2050,0.3520,0.2100,0.7670
802,0.2030,1.2540,0.2060,1.6630
803,0.2040,1.0870,0.2070,1.4980
804,0.2040,0.3440,0.2070,0.7550
805,0.2030,0.3430,0.2070,0.7530
806,0.2040,1.1700,0.2060,1.5800
807,0.2060,0.4920,0.2070,0.9050
808,0.2040,2.0380,0.2070,2.4490
809,0.2030,0.3530,0.2080,0.7640
810,0.2080,0.3460,0.2070,0.7610
811,0.2040,0.4930,0.2060,0.9030
812,0.2060,0.5780,0.2070,0.9910
813,0.2200,0.9100,0.2060,1.3360
814,0.2040,0.7590,0.2050,1.1680
815,0.2010,0.4900,0.2040,0.8950
816,0.2020,1.5160,0.2040,1.9220
817,0.2020,2.0840,0.2040,2.4900
818,0.2010,0.3430,0.2050,0.7490
819,0.2010,0.4930,0.2050,0.8990
820,0.2010,0.4580,0.2050,0.8640
821,0.2010,0.4900,0.2040,0.8950
822,0.2020,2.4050,0.2060,2.8130
823,0.2010,0.7560,0.2050,1.1620
824,0.2020,0.3420,0.2050,0.7490
825,0.2010,0.4940,0.2060,0.9010
826,0.2000,0.9100,0.2050,1.3150
827,0.2010,0.5730,0.2040,0.9780
828,0.2010,0.6060,0.2040,1.0110
829,0.2010,0.4920,0.2040,0.8970
830,0.2000,1.3660,0.2050,1.7710
831,0.2020,1.7040,0.2060,2.1120
832,0.2010,0.4910,0.2050,0.8970
833,0.2010,0.4580,0.2040,0.8630
834,0.2030,1.1500,0.2060,1.5590
835,0.2010,0.4570,0.2040,0.8620
836,0.2010,1.5500,0.2050,1.9560
837,0.2050,0.4620,0.2080,0.8750
838,0.2010,0.8390,0.2040,1.2440
839,0.2010,0.3410,0.2050,0.7470
840,0.2010,1.5890,0.2050,1.9950
841,0.2010,0.4570,0.2050,0.8630
842,0.2010,0.7550,0.2040,1.1600
843,0.2010,0.3420,0.2040,0.7470
844,0.2030,0.3420,0.2050,0.7500
845,0.2010,2.8030,0.2050,3.2090
846,0.2010,0.5730,0.2050,0.9790
847,0.2020,1.4130,0.2060,1.8210
848,0.2020,0.9020,0.2060,1.3100
849,0.2020,1.0260,0.2050,1.4330
850,0.2050,1.2840,0.2040,1.6930
851,0.2010,0.9020,0.2040,1.3070
852,0.2010,0.3420,0.2080,0.7510
853,0.2020,0.9870,0.2040,1.3930
854,0.2010,1.2870,0.2050,1.6930
855,0.2010,0.9120,0.2050,1.3180
856,0.2000,1.4780,0.2050,1.8830
857,0.2020,0.3470,0.2110,0.7600
858,0.2010,0.5730,0.2050,0.9790
859,0.2010,0.6390,0.2040,1.0440
860,0.2010,1.8180,0.2050,2.2240
861,0.2010,0.3440,0.2050,0.7500
862,0.2020,0.4930,0.2050,0.9000
863,0.2040,1.6900,0.2060,2.1000
864,0.2030,0.7270,0.2050,1.1350
865,0.2020,0.4920,0.2050,0.8990
866,0.2010,1.2520,0.2040,1.6570
867,0.2010,0.6380,0.2050,1.0440
868,0.2000,0.5720,0.2050,0.9770
869,0.2010,0.4580,0.2050,0.8640
870,0.2010,2.1130,0.2040,2.5180
871,0.2040,0.7550,0.2050,1.1640
872,0.2020,0.4590,0.2050,0.8660
873,0.2020,0.6090,0.2050,1.0160
874,0.2020,0.3530,0.2060,0.7610
875,0.2020,0.7560,0.2040,1.1620
876,0.2020,0.9860,0.2050,1.3930
877,0.2010,0.6100,0.2050,1.0160
878,0.2010,0.7210,0.2050,1.1270
879,0.2020,1.4660,0.2070,1.8750
880,0.2010,0.3410,0.2040,0.7460
881,0.2010,0.5730,0.2040,0.9780
882,0.2020,1.1010,0.2040,1.5070
883,0.2000,0.8370,0.2050,1.2420
884,0.2020,0.6400,0.2050,1.0470
885,0.2020,1.5220,0.2050,1.9290
886,0.2020,0.4570,0.2040,0.8630
887,0.2010,0.7220,0.2050,1.1280
888,0.2010,2.0010,0.2050,2.4070
889,0.2020,0.6040,0.2040,1.0100
890,0.2030,0.6420,0.2050,1.0500
891,0.2030,0.3410,0.2040,0.7480
892,0.2010,0.3410,0.2050,0.7470
893,0.2010,1.0540,0.2050,1.4600
894,0.2020,1.4000,0.2050,1.8070
895,0.2010,0.7550,0.2060,1.1620
896,0.2050,1.6450,0.2060,2.0560
897,0.2010,0.7240,0.2050,1.1300
898,0.2010,1.1080,0.2050,1.5140
899,0.2040,0.9570,0.2040,1.3650
900,0.2010,1.4440,0.2050,1.8500
901,0.2010,0.4580,0.2050,0.8640
902,0.2020,0.8740,0.2040,1.2800
903,0.2030,0.8470,0.2050,1.2550
904,0.2020,0.6080,0.2050,1.0150
905,0.2020,0.8750,0.2050,1.2820
906,0.2030,1.2170,0.2060,1.6260
907,0.2030,1.7520,0.2050,2.1600
908,0.2020,0.3490,0.2060,0.7570
909,0.2020,0.4920,0.2050,0.8990
910,0.2010,0.9410,0.2040,1.3460
911,0.2010,1.0270,0.2060,1.4340
912,0.2020,1.1060,0.2040,1.5120
913,0.2020,0.4930,0.2050,0.9000
914,0.2010,0.3430,0.2050,0.7490
915,0.2010,0.8700,0.2050,1.2760
916,0.2020,0.7210,0.2050,1.1280
917,0.2010,1.3770,0.2050,1.7830
918,0.2030,0.4940,0.2050,0.9020
919,0.2010,0.6080,0.2040,1.0130
920,0.2010,0.6150,0.2150,1.0310
921,0.2030,0.3440,0.2050,0.7520
922,0.2030,0.4580,0.2050,0.8660
923,0.2020,0.9490,0.2060,1.3570
924,0.2010,1.4660,0.2050,1.8720
925,0.2010,2.9130,0.2050,3.3190
926,0.2010,0.3410,0.2040,0.7460
927,0.2010,0.6050,0.2080,1.0140
928,0.2020,0.7610,0.2050,1.1680
929,0.2040,0.3450,0.2060,0.7550
930,0.2010,1.1140,0.2060,1.5210
931,0.2010,0.5730,0.2040,0.9780
932,0.2030,0.6820,0.2040,1.0890
933,0.2010,0.3420,0.2050,0.7480
934,0.2070,0.6060,0.2050,1.0180
935,0.2020,2.2600,0.2050,2.6670
936,0.2020,0.9380,0.2040,1.3440
937,0.2020,1.5150,0.2040,1.9210
938,0.2010,0.9570,0.2040,1.3620
939,0.2020,0.8420,0.2050,1.2490
940,0.2010,2.5510,0.2060,2.9580
941,0.2020,0.4910,0.2050,0.8980
942,0.2020,1.7910,0.2050,2.1980
943,0.2010,1.1040,0.2050,1.5100
944,0.2010,1.9020,0.2050,2.3080
945,0.2020,0.4560,0.2040,0.8620
946,0.2020,1.9990,0.2050,2.4060
947,0.2010,0.4890,0.2050,0.8950
948,0.2010,0.3410,0.2050,0.7470
949,0.2010,1.2200,0.2040,1.6250
950,0.2010,0.6070,0.2040,1.0120
951,0.2010,0.7220,0.2050,1.1280
952,0.2050,0.9050,0.2040,1.3140
953,0.2010,0.3410,0.2050,0.7470
954,0.2020,1.8630,0.2050,2.2700
955,0.2040,1.6370,0.2040,2.0450
956,0.2010,0.3410,0.2050,0.7470
957,0.2020,1.1740,0.2050,1.5810
958,0.2020,0.4910,0.2040,0.8970
959,0.2020,1.0600,0.2040,1.4660
960,0.2010,1.2500,0.2040,1.6550
961,0.2020,0.4560,0.2040,0.8620
962,0.2020,0.3440,0.2040,0.7500
963,0.2020,0.3410,0.2050,0.7480
964,0.2010,3.8620,0.2070,4.2700
965,0.2030,0.4920,0.2050,0.9000
966,0.2010,0.7590,0.2050,1.1650
967,0.2030,0.6060,0.2040,1.0130
968,0.2010,0.4570,0.2050,0.8630
969,0.2010,0.6380,0.2040,1.0430
970,0.2060,0.7240,0.2050,1.1350
971,0.2020,1.4650,0.2040,1.8710
972,0.2020,0.3410,0.2070,0.7500
973,0.2010,1.0860,0.2050,1.4920
974,0.2020,1.0510,0.2040,1.4570
975,0.2010,1.0270,0.2060,1.4340
976,0.2020,0.7590,0.2070,1.1680
977,0.2020,0.4910,0.2050,0.8980
978,0.2080,0.5730,0.2040,0.9850
979,0.2020,1.0200,0.2050,1.4270
980,0.2030,0.3440,0.2050,0.7520
981,0.2040,0.4960,0.2060,0.9060
982,0.2030,0.7260,0.2050,1.1340
983,0.2010,1.4840,0.2100,1.8950
984,0.2010,0.4580,0.2040,0.8630
985,0.2010,0.7540,0.2040,1.1590
986,0.2000,1.2230,0.2050,1.6280
987,0.2020,0.6090,0.2050,1.0160
988,0.2020,0.9100,0.2060,1.3180
989,0.2030,0.7390,0.2090,1.1510
990,0.2040,0.8420,0.2050,1.2510
991,0.2020,2.2100,0.2040,2.6160
992,0.2020,1.3200,0.2050,1.7270
993,0.2030,0.3420,0.2050,0.7500
994,0.2010,0.4600,0.2050,0.8660
995,0.2020,1.0190,0.2040,1.4250
996,0.2010,0.4900,0.2050,0.8960
997,0.2010,1.0550,0.2050,1.4610
998,0.2020,0.7250,0.2070,1.1340
999,0.2050,1.1360,0.2090,1.5500
1000,0.2040,0.7300,0.2050,1.1390
