Iteration,Keygen Time (ms),Sign Time (ms),Verify Time (ms),Total Time (ms)
633,0.3200,1.4520,0.3430,2.1150
634,0.3130,2.0780,0.3380,2.7290
635,0.3200,1.4260,0.3420,2.0880
636,0.3170,1.0620,0.3390,1.7180
637,0.3150,0.5110,0.3380,1.1640
638,0.3120,1.4120,0.3370,2.0610
639,0.3180,0.6710,0.3420,1.3310
640,0.3170,0.9030,0.3380,1.5580
641,0.3120,0.8610,0.3380,1.5110
642,0.3160,0.8640,0.3380,1.5180
643,0.3150,1.4490,0.3370,2.1010
644,0.3150,0.5140,0.3370,1.1660
645,0.3160,1.0600,0.3410,1.7170
646,0.3160,1.0210,0.3380,1.6750
647,0.3150,0.8620,0.3370,1.5140
648,0.3170,0.8610,0.3410,1.5190
649,0.3180,0.5140,0.3410,1.1730
650,0.3120,2.9300,0.3370,3.5790
651,0.3130,1.0540,0.3380,1.7050
652,0.3120,1.2500,0.3390,1.9010
653,0.3150,1.9540,0.3380,2.6070
654,0.3170,3.0530,0.3420,3.7120
655,0.3140,0.8620,0.3390,1.5150
656,0.3150,1.0980,0.3380,1.7510
657,0.3140,1.0570,0.3370,1.7080
658,0.3170,1.0630,0.3420,1.7220
659,0.3140,1.0180,0.3380,1.6700
660,0.3160,1.0560,0.3380,1.7100
661,0.3150,2.0730,0.3400,2.7280
662,0.3200,0.5140,0.3420,1.1760
663,0.3150,0.5100,0.3390,1.1640
664,0.3110,1.4140,0.3380,2.0630
665,0.3140,0.5110,0.3380,1.1630
666,0.3200,2.0760,0.3420,2.7380
667,0.3170,1.0580,0.3390,1.7140
668,0.3160,0.9030,0.3380,1.5570
669,0.3130,0.5100,0.3370,1.1600
670,0.3160,1.1770,0.3380,1.8310
671,0.3150,1.0580,0.3420,1.7150
672,0.3140,0.5100,0.3390,1.1630
673,0.3150,0.5100,0.3380,1.1630
674,0.3170,1.6440,0.3380,2.2990
675,0.3140,1.2550,0.3380,1.9070
676,0.3210,2.0010,0.3430,2.6650
677,0.3140,0.5100,0.3420,1.1660
678,0.3150,1.6020,0.3380,2.2550
679,0.3150,1.2540,0.3380,1.9070
680,0.3190,0.5140,0.3420,1.1750
681,0.3140,0.5090,0.3400,1.1630
682,0.3130,2.2640,0.3370,2.9140
683,0.3150,0.9040,0.3370,1.5560
684,0.3190,1.5720,0.3420,2.2330
685,0.3150,1.0580,0.3370,1.7100
686,0.3140,1.1720,0.3380,1.8240
687,0.3190,0.8610,0.3380,1.5180
688,0.3200,1.3350,0.3440,1.9990
689,0.3140,1.3690,0.3380,2.0210
690,0.3160,1.6520,0.3370,2.3050
691,0.3130,2.1170,0.3380,2.7680
692,0.3140,0.7060,0.3380,1.3580
693,0.3180,0.9850,0.3440,1.6470
694,0.3130,0.8600,0.3380,1.5110
695,0.3140,1.0560,0.3370,1.7070
696,0.3160,1.8800,0.3380,2.5340
697,0.3140,0.5120,0.3370,1.1630
698,0.3180,0.6710,0.3410,1.3300
699,0.3170,1.2510,0.3400,1.9080
700,0.3140,0.5100,0.3370,1.1610
701,0.3160,1.2140,0.3420,1.8720
702,0.3170,0.5150,0.3410,1.1730
703,0.3130,0.5110,0.3380,1.1620
704,0.3140,0.7070,0.3380,1.3590
705,0.3140,0.5100,0.3390,1.1630
706,0.3170,0.5140,0.3420,1.1730
707,0.3140,1.2140,0.3370,1.8650
708,0.3140,2.1190,0.3380,2.7710
709,0.3140,0.5100,0.3380,1.1620
710,0.3160,0.6680,0.3390,1.3230
711,0.3180,0.6700,0.3420,1.3300
712,0.3130,0.7070,0.3380,1.3580
713,0.3190,1.1020,0.3420,1.7630
714,0.3160,1.5250,0.3390,2.1800
715,0.3150,1.0210,0.3380,1.6740
716,0.3170,1.2570,0.3410,1.9150
717,0.3150,0.5100,0.3370,1.1620
718,0.3150,0.5100,0.3380,1.1630
719,0.3170,0.5110,0.3380,1.1660
720,0.3190,1.5690,0.3410,2.2290
721,0.3170,0.5100,0.3380,1.1650
722,0.3150,0.5100,0.3390,1.1640
723,0.3130,0.7060,0.3380,1.3570
724,0.3180,0.5100,0.3370,1.1650
725,0.3160,1.0620,0.3430,1.7210
726,0.3130,1.2110,0.3370,1.8610
727,0.3120,0.6660,0.3370,1.3150
728,0.3160,0.5100,0.3380,1.1640
729,0.3150,0.5110,0.3370,1.1630
730,0.3180,1.1070,0.3430,1.7680
731,0.3130,0.9000,0.3380,1.5510
732,0.3150,0.6670,0.3380,1.3200
733,0.3140,0.6650,0.3380,1.3170
734,0.3170,0.9060,0.3440,1.5670
735,0.3130,0.6660,0.3380,1.3170
736,0.3160,1.0620,0.3440,1.7220
737,0.3150,0.5100,0.3380,1.1630
738,0.3140,0.7070,0.3380,1.3590
739,0.3150,0.9070,0.3380,1.5600
740,0.3140,0.8230,0.3370,1.4740
741,0.3170,1.9700,0.3410,2.6280
742,0.3170,0.8630,0.3380,1.5180
743,0.3190,1.0210,0.3410,1.6810
744,0.3150,1.0590,0.3380,1.7120
745,0.3160,0.7050,0.3380,1.3590
746,0.3160,0.6660,0.3380,1.3200
747,0.3160,0.5160,0.3390,1.1710
748,0.3190,0.7140,0.3430,1.3760
749,0.3160,0.5130,0.3390,1.1680
750,0.3200,0.5170,0.3420,1.1790
751,0.3140,0.5120,0.3380,1.1640
752,0.3150,0.5140,0.3380,1.1670
753,0.3200,0.5160,0.3420,1.1780
754,0.3150,0.5120,0.3380,1.1650
755,0.3190,1.0220,0.3380,1.6790
756,0.3140,1.7300,0.3400,2.3840
757,0.3200,0.7140,0.3410,1.3750
758,0.3170,1.2580,0.3400,1.9150
759,0.3250,0.5150,0.3430,1.1830
760,0.3150,0.8240,0.3370,1.4760
761,0.3220,0.6670,0.3380,1.3270
762,0.3150,1.4090,0.3390,2.0630
763,0.3140,0.5110,0.3370,1.1620
764,0.3180,1.0610,0.3420,1.7210
765,0.3150,0.5120,0.3370,1.1640
766,0.3160,0.6650,0.3370,1.3180
767,0.3140,2.0410,0.3390,2.6940
768,0.3180,0.6660,0.3380,1.3220
769,0.3140,0.5140,0.3380,1.1660
770,0.3140,1.0200,0.3390,1.6730
771,0.3200,3.3680,0.3410,4.0290
772,0.3150,0.7070,0.3380,1.3600
773,0.3160,0.5100,0.3380,1.1640
774,0.3160,0.5100,0.3380,1.1640
775,0.3210,0.7100,0.3420,1.3730
776,0.3190,0.6720,0.3420,1.3330
777,0.3140,0.5130,0.3370,1.1640
778,0.3160,1.7190,0.3380,2.3730
779,0.3170,1.0180,0.3390,1.6740
780,0.3180,2.3970,0.3430,3.0580
781,0.3150,0.6670,0.3380,1.3200
782,0.3160,0.6660,0.3420,1.3240
783,0.3150,1.1730,0.3380,1.8260
784,0.3180,0.5140,0.3420,1.1740
785,0.3180,0.7090,0.3420,1.3690
786,0.3180,0.6700,0.3420,1.3300
787,0.3170,2.3440,0.3380,2.9990
788,0.3140,0.5100,0.3400,1.1640
789,0.3190,0.5150,0.3420,1.1760
790,0.3170,0.9800,0.3390,1.6360
791,0.3160,1.5650,0.3380,2.2190
792,0.3110,0.8590,0.3400,1.5100
793,0.3140,0.7060,0.3370,1.3570
794,0.3180,1.6110,0.3420,2.2710
795,0.3160,1.3710,0.3380,2.0250
796,0.3170,0.5220,0.3440,1.1830
797,0.3180,2.3430,0.3410,3.0020
798,0.3190,1.5910,0.3420,2.2520
799,0.3160,0.5180,0.3420,1.1760
800,0.3170,0.6770,0.3420,1.3360
801,0.3150,0.5190,0.3420,1.1760
802,0.3200,0.5250,0.3460,1.1910
803,0.3160,0.8780,0.3420,1.5360
804,0.3190,1.7490,0.3420,2.4100
805,0.3170,0.7130,0.3430,1.3730
806,0.3200,1.3990,0.3460,2.0650
807,0.3140,1.4270,0.3410,2.0820
808,0.3170,0.7140,0.3420,1.3730
809,0.3210,0.5210,0.3450,1.1870
810,0.3160,0.6780,0.3420,1.3360
811,0.3170,0.5180,0.3420,1.1770
812,0.3160,0.8730,0.3440,1.5330
813,0.3200,0.9140,0.3460,1.5800
814,0.3160,0.5170,0.3420,1.1750
815,0.3160,1.1520,0.3420,1.8100
816,0.3170,1.4660,0.3440,2.1270
817,0.3170,1.0290,0.3410,1.6870
818,0.3210,1.9850,0.3450,2.6510
819,0.3150,0.5170,0.3410,1.1730
820,0.3150,0.6770,0.3420,1.3340
821,0.3160,1.4240,0.3420,2.0820
822,0.3200,0.6840,0.3460,1.3500
823,0.3150,0.8720,0.3420,1.5290
824,0.3160,0.8740,0.3410,1.5310
825,0.3170,1.9030,0.3410,2.5610
826,0.3200,0.7230,0.3450,1.3880
827,0.3150,2.2930,0.3420,2.9500
828,0.3170,0.8750,0.3410,1.5330
829,0.3150,1.2330,0.3410,1.8890
830,0.3200,0.6800,0.3460,1.3460
831,0.3170,0.7140,0.3420,1.3730
832,0.3170,0.5180,0.3410,1.1760
833,0.3210,0.5210,0.3450,1.1870
834,0.3160,1.4290,0.3420,2.0870
835,0.3170,1.1880,0.3410,1.8460
836,0.3180,1.4250,0.3420,2.0850
837,0.3180,1.1930,0.3520,1.8630
838,0.3170,0.6690,0.3380,1.3240
839,0.3150,1.0230,0.3380,1.6760
840,0.3150,1.0220,0.3380,1.6750
841,0.3140,1.4160,0.3390,2.0690
842,0.3170,0.9060,0.3380,1.5610
843,0.3180,0.6750,0.3420,1.3350
844,0.3140,0.6680,0.3380,1.3200
845,0.3130,0.5120,0.3370,1.1620
846,0.3140,0.5150,0.3380,1.1670
847,0.3150,0.5130,0.3380,1.1660
848,0.3190,0.5160,0.3420,1.1770
849,0.3140,0.7090,0.3390,1.3620
850,0.3160,0.5120,0.3390,1.1670
851,0.3160,0.6720,0.3380,1.3260
852,0.3140,0.7080,0.3370,1.3590
853,0.3180,0.5160,0.3430,1.1770
854,0.3180,1.6150,0.3420,2.2750
855,0.3150,0.6700,0.3410,1.3260
856,0.3140,0.7080,0.3380,1.3600
857,0.3150,0.5120,0.3390,1.1660
858,0.3200,0.8690,0.3420,1.5310
859,0.3160,0.7090,0.3380,1.3630
860,0.3140,1.9320,0.3390,2.5850
861,0.3150,1.2180,0.3410,1.8740
862,0.3180,0.7120,0.3420,1.3720
863,0.3170,1.2210,0.3400,1.8780
864,0.3160,0.5120,0.3380,1.1660
865,0.3170,0.8270,0.3380,1.4820
866,0.3220,0.6720,0.3420,1.3360
867,0.3160,0.5110,0.3380,1.1650
868,0.3170,0.7080,0.3460,1.3710
869,0.3150,1.4190,0.3390,2.0730
870,0.3150,2.0470,0.3390,2.7010
871,0.3130,0.8640,0.3390,1.5160
872,0.3180,0.5170,0.3380,1.1730
873,0.3190,0.6730,0.3420,1.3340
874,0.3150,0.8660,0.3410,1.5220
875,0.3170,2.2780,0.3390,2.9340
876,0.3200,0.5120,0.3380,1.1700
877,0.3190,2.6840,0.3430,3.3460
878,0.3150,0.9040,0.3390,1.5580
879,0.3170,0.5130,0.3420,1.1720
880,0.3150,0.5120,0.3380,1.1650
881,0.3170,1.0660,0.3420,1.7250
882,0.3180,1.4190,0.3420,2.0790
883,0.3150,0.5130,0.3380,1.1660
884,0.3190,0.8690,0.3430,1.5310
885,0.3150,2.0850,0.3380,2.7380
886,0.3170,0.5110,0.3380,1.1660
887,0.3170,1.1910,0.3430,1.8510
888,0.3160,1.0600,0.3390,1.7150
889,0.3160,0.5120,0.3380,1.1660
890,0.3170,0.6700,0.3390,1.3260
891,0.3140,1.4140,0.3410,2.0690
892,0.3190,1.8140,0.3420,2.4750
893,0.3160,1.9290,0.3390,2.5840
894,0.3150,1.0650,0.3380,1.7180
895,0.3150,1.0230,0.3390,1.6770
896,0.3150,1.1050,0.3410,1.7610
897,0.3180,0.7120,0.3420,1.3720
898,0.3150,0.7090,0.3380,1.3620
899,0.3210,0.5110,0.3370,1.1690
900,0.3200,1.0980,0.3410,1.7590
901,0.3150,0.5120,0.3390,1.1660
902,0.3140,1.7180,0.3410,2.3730
903,0.3180,0.7060,0.3380,1.3620
904,0.3190,0.7080,0.3420,1.3690
905,0.3140,0.7060,0.3400,1.3600
906,0.3140,0.8620,0.3370,1.5130
907,0.3140,0.5100,0.3380,1.1620
908,0.3150,0.8620,0.3370,1.5140
909,0.3190,0.6700,0.3410,1.3300
910,0.3150,1.2150,0.3380,1.8680
911,0.3160,1.0560,0.3380,1.7100
912,0.3150,1.0600,0.3380,1.7130
913,0.3190,0.5140,0.3410,1.1740
914,0.3160,1.6430,0.3370,2.2960
915,0.3150,0.5110,0.3380,1.1640
916,0.3150,0.8640,0.3380,1.5170
917,0.3190,1.2170,0.3420,1.8780
918,0.3150,0.7080,0.3380,1.3610
919,0.3150,0.6680,0.3380,1.3210
920,0.3160,0.6680,0.3410,1.3250
921,0.3180,1.2940,0.3420,1.9540
922,0.3130,1.0580,0.3380,1.7090
923,0.3160,0.6650,0.3380,1.3190
924,0.3150,0.5100,0.3380,1.1630
925,0.3140,0.5100,0.3380,1.1620
926,0.3190,0.5150,0.3420,1.1760
927,0.3150,1.5680,0.3380,2.2210
928,0.3150,1.0570,0.3390,1.7110
929,0.3180,0.5110,0.3380,1.1670
930,0.3170,0.7100,0.3420,1.3690
931,0.3130,0.5100,0.3420,1.1650
932,0.3160,0.7060,0.3380,1.3600
933,0.3130,0.7050,0.3380,1.3560
934,0.3220,0.9840,0.3410,1.6470
935,0.3140,1.0240,0.3380,1.6760
936,0.3240,0.6720,0.3420,1.3380
937,0.3130,1.0950,0.3380,1.7460
938,0.3140,0.8650,0.3380,1.5170
939,0.3160,0.5100,0.3380,1.1640
940,0.3180,1.4550,0.3420,2.1150
941,0.3140,1.0580,0.3380,1.7100
942,0.3140,0.5120,0.3380,1.1640
943,0.3140,1.3710,0.3380,2.0230
944,0.3170,0.5170,0.3420,1.1760
945,0.3160,0.6660,0.3380,1.3200
946,0.3140,0.7100,0.3380,1.3620
947,0.3160,0.5120,0.3390,1.1670
948,0.3150,0.7050,0.3380,1.3580
949,0.3170,0.6730,0.3420,1.3320
950,0.3140,0.5110,0.3380,1.1630
951,0.3140,0.7070,0.3410,1.3620
952,0.3140,0.9780,0.3380,1.6300
953,0.3180,0.5140,0.3410,1.1730
954,0.3190,0.5110,0.3380,1.1680
955,0.3160,1.0200,0.3380,1.6740
956,0.3170,0.6780,0.3390,1.3340
957,0.3180,1.5690,0.3410,2.2280
958,0.3190,1.1400,0.3410,1.8000
959,0.3150,0.7050,0.3380,1.3580
960,0.3140,2.1120,0.3390,2.7650
961,0.3170,0.9040,0.3450,1.5660
962,0.3140,0.8630,0.3380,1.5150
963,0.3160,1.0590,0.3400,1.7150
964,0.3150,0.9790,0.3380,1.6320
965,0.3170,1.6110,0.3420,2.2700
966,0.3160,0.7130,0.3390,1.3680
967,0.3140,1.0240,0.3380,1.6760
968,0.3170,0.5100,0.3380,1.1650
969,0.3190,0.5150,0.3420,1.1760
970,0.3200,0.8630,0.3380,1.5210
971,0.3140,0.8620,0.3380,1.5140
972,0.3140,0.5120,0.3380,1.1640
973,0.3160,0.5150,0.3420,1.1730
974,0.3150,1.3300,0.3430,1.9880
975,0.3130,1.7980,0.3380,2.4490
976,0.3150,0.6690,0.3380,1.3220
977,0.3140,0.5100,0.3380,1.1620
978,0.3180,0.6710,0.3420,1.3310
979,0.3130,0.5100,0.3380,1.1610
980,0.3140,0.8620,0.3370,1.5130
981,0.3170,1.0590,0.3380,1.7140
982,0.3160,3.0140,0.3380,3.6680
983,0.3200,0.7090,0.3420,1.3710
984,0.3150,0.5130,0.3390,1.1670
985,0.3140,0.5100,0.3370,1.1610
986,0.3180,2.8140,0.3380,3.4700
987,0.3200,0.5150,0.3420,1.1770
988,0.3180,0.5110,0.3390,1.1680
989,0.3140,1.5240,0.3380,2.1760
990,0.3160,1.9950,0.3380,2.6490
991,0.3180,0.5140,0.3410,1.1730
992,0.3190,0.5150,0.3420,1.1760
993,0.3130,0.5110,0.3380,1.1620
994,0.3140,0.5110,0.3410,1.1660
995,0.3140,0.6660,0.3380,1.3180
996,0.3140,1.9620,0.3380,2.6140
997,0.3200,1.0220,0.3420,1.6840
998,0.3130,1.9980,0.3380,2.6490
999,0.3140,0.9000,0.3380,1.5520
1000,0.3170,0.7050,0.3380,1.3600
