Iteration,Keygen Time (ms),Sign Time (ms),Verify Time (ms),Total Time (ms)
633,0.2060,0.6650,0.2080,1.0790
634,0.2070,0.6130,0.2100,1.0300
635,0.2050,0.4730,0.2080,0.8860
636,0.2060,0.4440,0.2110,0.8610
637,0.2060,0.3350,0.2080,0.7490
638,0.2080,0.7220,0.2110,1.1410
639,0.2080,1.0210,0.2080,1.4370
640,0.2080,1.2730,0.2100,1.6910
641,0.2050,0.7220,0.2090,1.1360
642,0.2060,0.8030,0.2080,1.2170
643,0.2070,0.6900,0.2080,1.1050
644,0.2090,1.4150,0.2270,1.8510
645,0.2090,0.8310,0.2110,1.2510
646,0.2050,0.3350,0.2080,0.7480
647,0.2060,0.5660,0.2120,0.9840
648,0.2100,0.3370,0.2090,0.7560
649,0.2050,0.5850,0.2080,0.9980
650,0.2060,0.4750,0.2090,0.8900
651,0.2090,0.8330,0.2090,1.2510
652,0.2080,0.6150,0.2100,1.0330
653,0.2050,0.5820,0.2090,0.9960
654,0.2060,1.2490,0.2090,1.6640
655,0.2050,0.4440,0.2080,0.8570
656,0.2060,0.8870,0.2090,1.3020
657,0.2060,0.3400,0.2090,0.7550
658,0.2060,0.5830,0.2080,0.9970
659,0.2060,1.2470,0.2090,1.6620
660,0.2080,0.4790,0.2080,0.8950
661,0.2060,1.9330,0.2080,2.3470
662,0.2070,0.5860,0.2090,1.0020
663,0.2070,1.2660,0.2090,1.6820
664,0.2070,0.5550,0.2100,0.9720
665,0.2070,1.2960,0.2080,1.7110
666,0.2080,0.7210,0.2110,1.1400
667,0.2070,0.3350,0.2090,0.7510
668,0.2060,1.1720,0.2090,1.5870
669,0.2050,1.2740,0.2090,1.6880
670,0.2060,1.4260,0.2110,1.8430
671,0.2060,0.8350,0.2090,1.2500
672,0.2070,0.6660,0.2110,1.0840
673,0.2070,0.6140,0.2090,1.0300
674,0.2090,0.6960,0.2110,1.1160
675,0.2070,1.0070,0.2090,1.4230
676,0.2080,0.3390,0.2110,0.7580
677,0.2060,0.4770,0.2090,0.8920
678,0.2060,0.8650,0.2090,1.2800
679,0.2060,0.3360,0.2100,0.7520
680,0.2060,1.0030,0.2090,1.4180
681,0.2090,0.3390,0.2120,0.7600
682,0.2060,2.0220,0.2090,2.4370
683,0.2060,1.3830,0.2200,1.8090
684,0.2100,0.3400,0.2110,0.7610
685,0.2070,0.4790,0.2110,0.8970
686,0.2080,0.7290,0.2110,1.1480
687,0.2090,0.4510,0.2120,0.8720
688,0.2090,0.3420,0.2140,0.7650
689,0.2070,0.5910,0.2120,1.0100
690,0.2060,1.9820,0.2120,2.4000
691,0.2070,1.3380,0.2110,1.7560
692,0.2070,0.8600,0.2090,1.2760
693,0.2060,0.3350,0.2090,0.7500
694,0.2080,0.4470,0.2110,0.8660
695,0.2060,0.4450,0.2110,0.8620
696,0.2070,0.6910,0.2090,1.1070
697,0.2060,3.0260,0.2110,3.4430
698,0.2060,0.8290,0.2090,1.2440
699,0.2060,0.8310,0.2140,1.2510
700,0.2080,0.3420,0.2090,0.7590
701,0.2060,1.0250,0.2090,1.4400
702,0.2080,2.0560,0.2090,2.4730
703,0.2050,0.3360,0.2090,0.7500
704,0.2070,0.4760,0.2080,0.8910
705,0.2090,0.7590,0.2090,1.1770
706,0.2060,0.4460,0.2080,0.8600
707,0.2090,0.3380,0.2110,0.7580
708,0.2050,2.0520,0.2090,2.4660
709,0.2080,1.7720,0.2100,2.1900
710,0.2060,0.3360,0.2090,0.7510
711,0.2060,0.4760,0.2080,0.8900
712,0.2050,0.4460,0.2090,0.8600
713,0.2070,0.7550,0.2110,1.1730
714,0.2070,0.6960,0.2090,1.1120
715,0.2060,0.3360,0.2090,0.7510
716,0.2070,1.7790,0.2090,2.1950
717,0.2060,0.4460,0.2090,0.8610
718,0.2060,0.4760,0.2090,0.8910
719,0.2090,1.1950,0.2090,1.6130
720,0.2070,0.4460,0.2090,0.8620
721,0.2080,0.9740,0.2110,1.3930
722,0.2080,0.4750,0.2090,0.8920
723,0.2060,0.9920,0.2090,1.4070
724,0.2050,0.4460,0.2090,0.8600
725,0.2080,0.8080,0.2080,1.2240
726,0.2060,1.0030,0.2090,1.4180
727,0.2060,1.3340,0.2090,1.7490
728,0.2080,0.3380,0.2110,0.7570
729,0.2060,0.3360,0.2090,0.7510
730,0.2080,0.5950,0.2090,1.0120
731,0.2130,0.7270,0.2090,1.1490
732,0.2080,0.6670,0.2110,1.0860
733,0.2060,0.3360,0.2090,0.7510
734,0.2070,0.6960,0.2110,1.1140
735,0.2070,0.4750,0.2080,0.8900
736,0.2060,2.0290,0.2090,2.4440
737,0.2070,0.7250,0.2090,1.1410
738,0.2070,0.7030,0.2130,1.1230
739,0.2080,0.5640,0.2110,0.9830
740,0.2060,0.4450,0.2090,0.8600
741,0.2070,0.7230,0.2110,1.1410
742,0.2150,0.3400,0.2100,0.7650
743,0.2180,0.5880,0.2110,1.0170
744,0.2060,1.1110,0.2190,1.5360
745,0.2070,0.4780,0.2160,0.9010
746,0.2190,1.0260,0.2150,1.4600
747,0.2070,0.3430,0.2120,0.7620
748,0.2080,0.8600,0.2190,1.2870
749,0.2120,0.7280,0.2110,1.1510
750,0.2080,0.3430,0.2110,0.7620
751,0.2110,0.5200,0.2280,0.9590
752,0.2430,0.3480,0.2150,0.8060
753,0.2090,0.7270,0.2110,1.1470
754,0.2090,0.4500,0.2110,0.8700
755,0.2330,0.4480,0.2400,0.9210
756,0.2090,0.9160,0.2150,1.3400
757,0.2080,0.3410,0.2140,0.7630
758,0.2100,0.8310,0.2290,1.2700
759,0.2230,0.3480,0.2210,0.7920
760,0.2070,1.0560,0.2100,1.4730
761,0.2120,2.1450,0.2130,2.5700
762,0.2070,0.7270,0.2090,1.1430
763,0.2080,0.4520,0.2110,0.8710
764,0.2070,0.8060,0.2100,1.2230
765,0.2080,1.0810,0.2090,1.4980
766,0.2110,3.0170,0.2150,3.4430
767,0.2090,1.3270,0.2130,1.7490
768,0.2120,1.4670,0.2150,1.8940
769,0.2210,0.8470,0.2120,1.2800
770,0.2090,1.0050,0.2140,1.4280
771,0.2060,0.5850,0.2170,1.0080
772,0.2080,0.3400,0.2240,0.7720
773,0.2070,0.5900,0.2090,1.0060
774,0.2050,0.6110,0.2110,1.0270
775,0.2080,0.6080,0.2140,1.0300
776,0.2070,0.3420,0.2120,0.7610
777,0.2070,0.6260,0.2120,1.0450
778,0.2080,1.3460,0.2100,1.7640
779,0.2080,0.3380,0.2110,0.7570
780,0.2050,0.4440,0.2090,0.8580
781,0.2060,0.9450,0.2110,1.3620
782,0.2080,2.0700,0.2170,2.4950
783,0.2080,1.2800,0.2140,1.7020
784,0.2090,5.0700,0.2110,5.4900
785,0.2070,0.4820,0.2100,0.8990
786,0.2100,0.6960,0.2090,1.1150
787,0.2060,0.7270,0.2120,1.1450
788,0.2060,0.9460,0.2100,1.3620
789,0.2050,0.7260,0.2100,1.1410
790,0.2080,0.8370,0.2090,1.2540
791,0.2070,2.0510,0.2140,2.4720
792,0.2080,0.4880,0.2100,0.9060
793,0.2140,1.7290,0.2110,2.1540
794,0.2050,0.9990,0.2100,1.4140
795,0.2060,0.4990,0.2110,0.9160
796,0.2060,0.6210,0.2120,1.0390
797,0.2070,0.8380,0.2090,1.2540
798,0.2070,0.7300,0.2090,1.1460
799,0.2080,1.6140,0.2130,2.0350
800,0.2100,0.6930,0.2180,1.1210
801,0.2090,2.9610,0.2200,3.3900
802,0.2090,0.5830,0.2090,1.0010
803,0.2060,0.6120,0.2090,1.0270
804,0.2060,0.6650,0.2080,1.0790
805,0.2110,1.7390,0.2100,2.1600
806,0.2060,0.7270,0.2080,1.1410
807,0.2100,0.7800,0.2090,1.1990
808,0.2060,0.8380,0.2090,1.2530
809,0.2060,1.3240,0.2170,1.7470
810,0.2060,0.7080,0.2180,1.1320
811,0.2100,2.0140,0.2130,2.4370
812,0.2090,0.7090,0.2120,1.1300
813,0.2080,0.4520,0.2140,0.8740
814,0.2080,0.3410,0.2120,0.7610
815,0.2160,0.5840,0.2100,1.0100
816,0.2340,0.9490,0.2100,1.3930
817,0.2100,1.7240,0.2090,2.1430
818,0.2110,1.3590,0.2090,1.7790
819,0.2070,1.6440,0.2100,2.0610
820,0.2090,0.6880,0.2100,1.1070
821,0.2090,1.2680,0.2150,1.6920
822,0.2120,0.3410,0.2140,0.7670
823,0.2130,0.3420,0.2110,0.7660
824,0.2080,1.1480,0.2260,1.5820
825,0.2070,0.8040,0.2090,1.2200
826,0.2250,0.9140,0.2080,1.3470
827,0.2110,0.5680,0.2090,0.9880
828,0.2110,0.3360,0.2100,0.7570
829,0.2060,0.5840,0.2090,0.9990
830,0.2090,1.3440,0.2090,1.7620
831,0.2060,0.7270,0.2090,1.1420
832,0.2210,0.3370,0.2090,0.7670
833,0.2100,1.1070,0.2110,1.5280
834,0.2090,1.5030,0.2110,1.9230
835,0.2070,0.3370,0.2190,0.7630
836,0.2070,0.5560,0.2090,0.9720
837,0.2060,0.4780,0.2090,0.8930
838,0.2120,1.2300,0.2130,1.6550
839,0.2050,0.5840,0.2100,0.9990
840,0.2050,1.1920,0.2090,1.6060
841,0.2050,1.1920,0.2110,1.6080
842,0.2060,0.7240,0.2140,1.1440
843,0.2060,0.6870,0.2140,1.1070
844,0.2210,0.8520,0.2110,1.2840
845,0.2060,0.3360,0.2090,0.7510
846,0.2080,0.5870,0.2080,1.0030
847,0.2050,1.9920,0.2100,2.4070
848,0.2090,1.2950,0.2090,1.7130
849,0.2060,0.4800,0.2130,0.8990
850,0.2060,0.3380,0.2090,0.7530
851,0.2070,2.2880,0.2110,2.7060
852,0.2070,2.1070,0.2140,2.5280
853,0.2140,0.6060,0.2170,1.0370
854,0.2080,2.6710,0.2090,3.0880
855,0.2090,0.8040,0.2090,1.2220
856,0.2090,1.7080,0.2140,2.1310
857,0.2070,0.3370,0.2160,0.7600
858,0.2070,0.5840,0.2090,1.0000
859,0.2080,0.3380,0.2110,0.7570
860,0.2080,0.5920,0.2140,1.0140
861,0.2070,2.2170,0.2160,2.6400
862,0.2210,0.5980,0.2110,1.0300
863,0.2100,0.7270,0.2090,1.1460
864,0.2060,3.0690,0.2110,3.4860
865,0.2070,0.8410,0.2110,1.2590
866,0.2070,0.4840,0.2090,0.9000
867,0.2100,0.7730,0.2150,1.1980
868,0.2130,0.6010,0.2140,1.0280
869,0.2230,0.3580,0.2150,0.7960
870,0.2050,0.3350,0.2090,0.7490
871,0.2060,0.7540,0.2090,1.1690
872,0.2060,0.6920,0.2190,1.1170
873,0.2080,0.9890,0.2090,1.4060
874,0.2090,0.3380,0.2090,0.7560
875,0.2080,0.5860,0.2100,1.0040
876,0.2090,1.4460,0.2090,1.8640
877,0.2060,0.3360,0.2090,0.7510
878,0.2100,0.6990,0.2110,1.1200
879,0.2090,1.1900,0.2170,1.6160
880,0.2140,0.5630,0.2140,0.9910
881,0.2200,0.5040,0.2110,0.9350
882,0.2060,1.6120,0.2090,2.0270
883,0.2070,0.7030,0.2090,1.1190
884,0.2080,0.3380,0.2130,0.7590
885,0.2260,0.6650,0.2090,1.1000
886,0.2070,0.3360,0.2090,0.7520
887,0.2090,0.8800,0.2110,1.3000
888,0.2050,0.4460,0.2090,0.8600
889,0.2090,0.3370,0.2110,0.7570
890,0.2090,0.9520,0.2120,1.3730
891,0.2080,0.5610,0.2210,0.9900
892,0.2090,2.0570,0.2130,2.4790
893,0.2070,0.5840,0.2150,1.0060
894,0.2060,0.9700,0.2090,1.3850
895,0.2070,0.3430,0.2110,0.7610
896,0.2060,0.9440,0.2090,1.3590
897,0.2080,0.8090,0.2100,1.2270
898,0.2090,1.2600,0.2100,1.6790
899,0.2130,0.6140,0.2100,1.0370
900,0.2060,0.3340,0.2080,0.7480
901,0.2160,0.5840,0.2100,1.0100
902,0.2060,0.3370,0.2080,0.7510
903,0.2060,0.9190,0.2140,1.3390
904,0.2140,0.4980,0.2160,0.9280
905,0.2090,0.8440,0.2090,1.2620
906,0.2070,1.2280,0.2240,1.6590
907,0.2070,0.3360,0.2130,0.7560
908,0.2070,0.3360,0.2090,0.7520
909,0.2070,1.4560,0.2090,1.8720
910,0.2090,0.5630,0.2120,0.9840
911,0.2070,0.4510,0.2110,0.8690
912,0.2130,0.9230,0.2110,1.3470
913,0.2080,0.6190,0.2110,1.0380
914,0.2100,0.8030,0.2110,1.2240
915,0.2080,0.3490,0.2130,0.7700
916,0.2110,1.2330,0.2120,1.6560
917,0.2070,1.3380,0.2100,1.7550
918,0.2060,0.8140,0.2090,1.2290
919,0.2080,2.5250,0.2140,2.9470
920,0.2100,0.5910,0.2130,1.0140
921,0.2120,0.3370,0.2090,0.7580
922,0.2070,1.4820,0.2100,1.8990
923,0.2060,1.8960,0.2090,2.3110
924,0.2060,0.3370,0.2200,0.7630
925,0.2090,0.5980,0.2180,1.0250
926,0.2100,4.6000,0.2160,5.0260
927,0.2080,0.8410,0.2110,1.2600
928,0.2180,0.5570,0.2090,0.9840
929,0.2090,0.3410,0.2090,0.7590
930,0.2060,0.6130,0.2130,1.0320
931,0.2050,0.5620,0.2090,0.9760
932,0.2090,1.4980,0.2090,1.9160
933,0.2090,0.6140,0.2150,1.0380
934,0.2100,1.0140,0.2110,1.4350
935,0.2090,1.0110,0.2090,1.4290
936,0.2060,1.1760,0.2110,1.5930
937,0.2080,0.5890,0.2100,1.0070
938,0.2070,1.2040,0.2170,1.6280
939,0.2060,0.9910,0.2110,1.4080
940,0.2070,0.4480,0.2110,0.8660
941,0.2070,1.5600,0.2090,1.9760
942,0.2070,0.3370,0.2090,0.7530
943,0.2090,0.3380,0.2110,0.7580
944,0.2070,1.0900,0.2100,1.5070
945,0.2200,0.8460,0.2130,1.2790
946,0.2150,1.5180,0.2100,1.9430
947,0.2060,0.4740,0.2120,0.8920
948,0.2060,0.3350,0.2090,0.7500
949,0.2080,0.3400,0.2090,0.7570
950,0.2140,0.5850,0.2090,1.0080
951,0.2060,0.3510,0.2140,0.7710
952,0.2070,0.6950,0.2120,1.1140
953,0.2060,1.7770,0.2080,2.1910
954,0.2050,1.4670,0.2110,1.8830
955,0.2130,0.3410,0.2120,0.7660
956,0.2080,1.2130,0.2150,1.6360
957,0.2110,2.6500,0.2130,3.0740
958,0.2080,0.4460,0.2110,0.8650
959,0.2060,0.3350,0.2090,0.7500
960,0.2130,0.3400,0.2120,0.7650
961,0.2070,0.8350,0.2200,1.2620
962,0.2060,1.7650,0.2130,2.1840
963,0.2080,0.3400,0.2110,0.7590
964,0.2090,0.3430,0.2110,0.7630
965,0.2060,0.4730,0.2090,0.8880
966,0.2070,0.4440,0.2090,0.8600
967,0.2080,0.3380,0.2110,0.7570
968,0.2080,0.5860,0.2120,1.0060
969,0.2050,0.4770,0.2090,0.8910
970,0.2060,1.1890,0.2100,1.6050
971,0.2090,1.0490,0.2130,1.4710
972,0.2060,1.3070,0.2120,1.7250
973,0.2080,0.7470,0.2120,1.1670
974,0.2110,0.6100,0.2160,1.0370
975,0.2090,0.3460,0.2130,0.7680
976,0.2090,1.0960,0.2090,1.5140
977,0.2070,0.5940,0.2110,1.0120
978,0.2070,1.5630,0.2120,1.9820
979,0.2070,0.8460,0.2200,1.2730
980,0.2080,0.9690,0.2090,1.3860
981,0.2070,0.4730,0.2090,0.8890
982,0.2070,0.3390,0.2120,0.7580
983,0.2060,1.7270,0.2100,2.1430
984,0.2220,1.6510,0.2140,2.0870
985,0.2120,0.3470,0.2140,0.7730
986,0.2090,0.3440,0.2140,0.7670
987,0.2090,0.6290,0.2160,1.0540
988,0.2090,0.5930,0.2100,1.0120
989,0.2080,1.9890,0.2080,2.4050
990,0.2100,2.1340,0.2160,2.5600
991,0.2060,0.4770,0.2080,0.8910
992,0.2110,0.3360,0.2090,0.7560
993,0.2090,0.4530,0.2110,0.8730
994,0.2070,1.8090,0.2240,2.2400
995,0.2090,1.2540,0.2150,1.6780
996,0.2110,1.3920,0.2110,1.8140
997,0.2090,1.7230,0.2100,2.1420
998,0.2060,2.6740,0.2100,3.0900
999,0.2070,1.2950,0.2080,1.7100
1000,0.2100,0.3360,0.2080,0.7540
