Iteración,Dilithium Version,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
480,Dilithium3,0.1882,0.7253,0.1801,1.0936
481,Dilithium3,0.1879,0.7541,0.1794,1.1214
482,Dilithium3,0.2761,0.9425,0.1800,1.3986
483,Dilithium3,0.1877,0.8230,0.1784,1.1891
484,Dilithium3,0.1856,2.0361,0.1828,2.4045
485,Dilithium3,0.1921,0.5404,0.1809,0.9134
486,Dilithium3,0.1901,0.5362,0.1803,0.9066
487,Dilithium3,0.2767,0.7422,0.1801,1.1990
488,Dilithium3,0.1929,0.3901,0.1825,0.7655
489,Dilithium3,0.1924,0.5377,0.1833,0.9134
490,Dilithium3,0.1903,0.6409,0.1825,1.0137
491,Dilithium3,0.1916,0.5380,0.1813,0.9109
492,Dilithium3,0.1895,0.7438,0.1793,1.1126
493,Dilithium3,0.1888,0.3885,0.1806,0.7579
494,Dilithium3,0.1898,0.2834,0.1793,0.6525
495,Dilithium3,0.1955,1.2504,0.1786,1.6245
496,Dilithium3,0.1885,1.1875,0.1896,1.5656
497,Dilithium3,0.1922,0.9869,0.1821,1.3612
498,Dilithium3,0.1890,0.5154,0.1806,0.8850
499,Dilithium3,0.3106,0.9784,0.1813,1.4703
500,Dilithium3,0.1947,0.2875,0.1805,0.6627
501,Dilithium3,0.1884,0.5188,0.1804,0.8876
502,Dilithium3,0.2734,1.4033,0.1836,1.8603
503,Dilithium3,0.1894,0.5078,0.1820,0.8792
504,Dilithium3,0.1871,2.7595,0.1890,3.1356
505,Dilithium3,0.1945,0.2910,0.1794,0.6649
506,Dilithium3,0.2054,0.2827,0.2797,0.7678
507,Dilithium3,0.1898,0.5148,0.1799,0.8845
508,Dilithium3,0.1889,0.5131,0.1791,0.8811
509,Dilithium3,0.1888,0.2821,0.1836,0.6545
510,Dilithium3,0.1872,2.2365,0.1800,2.6037
511,Dilithium3,0.1879,0.6389,0.1788,1.0056
512,Dilithium3,0.1866,0.3827,0.1807,0.7500
513,Dilithium3,0.1886,0.4955,0.1807,0.8648
514,Dilithium3,0.1909,0.4981,0.1803,0.8693
515,Dilithium3,0.1933,5.9233,0.1879,6.3045
516,Dilithium3,0.3142,0.8869,0.1818,1.3829
517,Dilithium3,0.1956,0.8761,0.1805,1.2522
518,Dilithium3,0.1956,0.7426,0.2655,1.2037
519,Dilithium3,0.1902,0.3909,0.1797,0.7608
520,Dilithium3,0.1917,0.2822,0.1810,0.6549
521,Dilithium3,0.1920,1.1540,0.2701,1.6161
522,Dilithium3,0.1916,0.4124,0.1803,0.7843
523,Dilithium3,0.1917,0.2839,0.1803,0.6559
524,Dilithium3,0.1922,0.2862,0.1804,0.6588
525,Dilithium3,0.1875,0.7552,0.1798,1.1225
526,Dilithium3,0.1884,0.8446,0.1788,1.2118
527,Dilithium3,0.1914,0.5063,0.1790,0.8767
528,Dilithium3,0.1877,0.2848,0.2610,0.7335
529,Dilithium3,0.1896,0.3931,0.1795,0.7622
530,Dilithium3,0.1917,0.4038,0.1832,0.7787
531,Dilithium3,0.1880,1.2324,0.2594,1.6798
532,Dilithium3,0.1895,0.3917,0.1788,0.7600
533,Dilithium3,0.1871,0.3967,0.1793,0.7631
534,Dilithium3,0.2047,0.4057,0.1824,0.7928
535,Dilithium3,0.1879,0.4764,0.1806,0.8449
536,Dilithium3,0.1933,0.3852,0.1795,0.7580
537,Dilithium3,0.1870,1.2312,0.1787,1.5969
538,Dilithium3,0.1879,0.2834,0.2599,0.7312
539,Dilithium3,0.1929,0.2820,0.1787,0.6536
540,Dilithium3,0.1879,0.2859,0.1788,0.6526
541,Dilithium3,0.1918,2.9331,0.1804,3.3053
542,Dilithium3,0.1888,0.6527,0.1782,1.0197
543,Dilithium3,0.1867,1.0504,0.1854,1.4225
544,Dilithium3,0.1883,0.2827,0.1807,0.6517
545,Dilithium3,0.1875,0.9990,0.1816,1.3681
546,Dilithium3,0.1868,1.3045,0.1814,1.6727
547,Dilithium3,0.1885,1.3326,0.1822,1.7033
548,Dilithium3,0.1884,0.7083,0.1801,1.0768
549,Dilithium3,0.1880,0.5146,0.1831,0.8857
550,Dilithium3,0.1885,0.3886,0.1802,0.7573
551,Dilithium3,0.1881,0.6342,0.2573,1.0796
552,Dilithium3,0.1936,1.2984,0.1794,1.6714
553,Dilithium3,0.1911,1.2097,0.1786,1.5794
554,Dilithium3,0.2723,0.7202,0.1788,1.1713
555,Dilithium3,0.1877,1.0857,0.1823,1.4557
556,Dilithium3,0.1871,1.9578,0.1805,2.3254
557,Dilithium3,0.1880,0.2829,0.1830,0.6539
558,Dilithium3,0.1874,0.4036,0.1783,0.7693
559,Dilithium3,0.1915,1.5270,0.1809,1.8994
560,Dilithium3,0.1876,0.4999,0.1788,0.8663
561,Dilithium3,0.2028,0.2850,0.1795,0.6673
562,Dilithium3,0.2749,0.4097,0.1790,0.8636
563,Dilithium3,0.1876,0.9803,0.1829,1.3508
564,Dilithium3,0.1869,2.1849,0.1931,2.5649
565,Dilithium3,0.1889,0.5096,0.1835,0.8820
566,Dilithium3,0.1878,2.5279,0.1804,2.8961
567,Dilithium3,0.1916,0.8584,0.1826,1.2326
568,Dilithium3,0.1900,0.9528,0.1793,1.3221
569,Dilithium3,0.1884,0.3894,0.1788,0.7566
570,Dilithium3,0.1882,0.9432,0.1795,1.3109
571,Dilithium3,0.1858,0.3748,0.1793,0.7399
572,Dilithium3,0.1882,0.8601,0.1797,1.2280
573,Dilithium3,0.1885,0.6739,0.1790,1.0414
574,Dilithium3,0.1875,0.2860,0.2571,0.7306
575,Dilithium3,0.1897,1.8138,0.1830,2.1865
576,Dilithium3,0.1877,0.6142,0.2785,1.0804
577,Dilithium3,0.1907,1.2210,0.1846,1.5963
578,Dilithium3,0.1945,0.2847,0.1830,0.6622
579,Dilithium3,0.1927,0.4073,0.1845,0.7845
580,Dilithium3,0.3102,0.2897,0.1825,0.7824
581,Dilithium3,0.1934,0.9697,0.1800,1.3431
582,Dilithium3,0.1889,0.8915,0.2683,1.3487
583,Dilithium3,0.1901,0.9652,0.1804,1.3357
584,Dilithium3,0.1877,0.4919,0.1796,0.8592
585,Dilithium3,0.1872,1.8608,0.1844,2.2324
586,Dilithium3,0.1887,1.0777,0.1783,1.4447
587,Dilithium3,0.2055,0.6082,0.1800,0.9937
588,Dilithium3,0.1939,0.5087,0.1801,0.8827
589,Dilithium3,0.1914,0.4049,0.1831,0.7794
590,Dilithium3,0.1864,0.2843,0.1789,0.6496
591,Dilithium3,0.1872,0.8130,0.1790,1.1792
592,Dilithium3,0.1928,0.5194,0.1803,0.8925
593,Dilithium3,0.1872,0.3849,0.1830,0.7551
594,Dilithium3,0.1888,0.7187,0.1805,1.0880
595,Dilithium3,0.1885,0.2823,0.1793,0.6501
596,Dilithium3,0.1915,0.5933,0.1797,0.9645
597,Dilithium3,0.1880,1.5374,0.1818,1.9072
598,Dilithium3,0.1902,0.4112,0.1802,0.7816
599,Dilithium3,0.1898,0.2826,0.1828,0.6552
600,Dilithium3,0.1865,0.9573,0.1805,1.3243
601,Dilithium3,0.1916,1.6828,0.1825,2.0569
602,Dilithium3,0.1874,0.3875,0.1870,0.7619
603,Dilithium3,0.2871,0.2990,0.1840,0.7701
604,Dilithium3,0.1874,0.6356,0.1864,1.0094
605,Dilithium3,0.1889,0.4951,0.1811,0.8651
606,Dilithium3,0.1962,0.2823,0.2675,0.7460
607,Dilithium3,0.1898,0.6614,0.1829,1.0341
608,Dilithium3,0.1906,0.3883,0.1798,0.7587
609,Dilithium3,0.1926,0.3881,0.1793,0.7600
610,Dilithium3,0.1872,1.7261,0.1790,2.0923
611,Dilithium3,0.1912,0.2823,0.2035,0.6770
612,Dilithium3,0.1871,2.6416,0.1839,3.0126
613,Dilithium3,0.1899,1.6298,0.1844,2.0041
614,Dilithium3,0.1886,0.2823,0.1794,0.6503
615,Dilithium3,0.1885,1.6687,0.1793,2.0365
616,Dilithium3,0.2887,1.4313,0.1812,1.9012
617,Dilithium3,0.1886,0.7562,0.1788,1.1236
618,Dilithium3,0.1895,0.2854,0.2678,0.7427
619,Dilithium3,0.1889,0.3899,0.1789,0.7577
620,Dilithium3,0.1881,1.6561,0.1798,2.0240
621,Dilithium3,0.1866,1.5152,0.1862,1.8880
622,Dilithium3,0.1896,1.6880,0.2584,2.1360
623,Dilithium3,0.1887,0.5175,0.1790,0.8852
624,Dilithium3,0.1883,0.2816,0.1791,0.6490
625,Dilithium3,0.1916,0.6333,0.1786,1.0035
626,Dilithium3,0.1918,0.5819,0.1797,0.9534
627,Dilithium3,0.1923,0.9821,0.1825,1.3569
628,Dilithium3,0.1882,0.2817,0.1780,0.6479
629,Dilithium3,0.1905,0.8164,0.1840,1.1909
630,Dilithium3,0.2025,0.2828,0.1844,0.6697
631,Dilithium3,0.1872,0.2894,0.1795,0.6561
632,Dilithium3,0.1878,0.6387,0.1789,1.0054
633,Dilithium3,0.2788,1.4617,0.1792,1.9197
634,Dilithium3,0.1885,0.5291,0.1817,0.8993
635,Dilithium3,0.1876,0.8148,0.1805,1.1829
636,Dilithium3,0.1869,1.1556,0.1785,1.5210
637,Dilithium3,0.1911,0.6331,0.1786,1.0028
638,Dilithium3,0.2771,0.6545,0.1793,1.1109
639,Dilithium3,0.1917,1.5599,0.1787,1.9303
640,Dilithium3,0.1915,0.7268,0.1838,1.1021
641,Dilithium3,0.1877,0.3847,0.1793,0.7517
642,Dilithium3,0.1881,0.2857,0.1798,0.6536
643,Dilithium3,0.1866,1.4716,0.1799,1.8381
644,Dilithium3,0.1948,0.8560,0.1792,1.2300
645,Dilithium3,0.1881,0.8806,0.1787,1.2474
646,Dilithium3,0.2877,0.6365,0.1795,1.1037
647,Dilithium3,0.1911,0.7530,0.1791,1.1232
648,Dilithium3,0.2001,0.2813,0.1798,0.6612
649,Dilithium3,0.2288,0.5230,0.1809,0.9327
650,Dilithium3,0.1895,0.9651,0.1814,1.3360
651,Dilithium3,0.1911,0.5090,0.1798,0.8799
652,Dilithium3,0.1875,0.4282,0.1802,0.7959
653,Dilithium3,0.1932,0.5130,0.1803,0.8865
654,Dilithium3,0.1889,0.5132,0.1796,0.8817
655,Dilithium3,0.1879,1.4761,0.1824,1.8464
656,Dilithium3,0.1896,0.4916,0.1860,0.8672
657,Dilithium3,0.1901,0.6358,0.1827,1.0086
658,Dilithium3,0.1905,0.8262,0.1812,1.1979
659,Dilithium3,0.1879,0.4049,0.1918,0.7846
660,Dilithium3,0.1886,0.7133,0.1820,1.0839
661,Dilithium3,0.1874,0.5081,0.2683,0.9638
662,Dilithium3,0.1885,0.8451,0.1793,1.2129
663,Dilithium3,0.1885,0.2864,0.1823,0.6572
664,Dilithium3,0.1880,2.6584,0.1887,3.0351
665,Dilithium3,0.1925,0.6333,0.1888,1.0146
666,Dilithium3,0.1896,0.2848,0.3235,0.7979
667,Dilithium3,0.2333,0.2861,0.1817,0.7011
668,Dilithium3,0.1910,1.5772,0.1811,1.9493
669,Dilithium3,0.1933,0.8533,0.1797,1.2263
670,Dilithium3,0.1889,0.5128,0.1799,0.8816
671,Dilithium3,0.1928,0.3893,0.1791,0.7612
672,Dilithium3,0.1881,0.8319,0.1804,1.2004
673,Dilithium3,0.1882,0.2877,0.1802,0.6561
674,Dilithium3,0.1885,0.2911,0.1793,0.6589
675,Dilithium3,0.2070,0.8414,0.1829,1.2313
676,Dilithium3,0.2836,1.6686,0.1803,2.1325
677,Dilithium3,0.1876,0.2822,0.1784,0.6482
678,Dilithium3,0.2009,0.7197,0.1862,1.1068
679,Dilithium3,0.1890,0.4926,0.1794,0.8610
680,Dilithium3,0.1922,0.9864,0.1793,1.3579
681,Dilithium3,0.1867,0.8625,0.1800,1.2292
682,Dilithium3,0.1885,0.2871,0.1836,0.6592
683,Dilithium3,0.1898,0.4084,0.1815,0.7797
684,Dilithium3,0.1935,0.2842,0.1797,0.6574
685,Dilithium3,0.2870,2.3433,0.1802,2.8105
686,Dilithium3,0.1874,0.3867,0.1871,0.7612
687,Dilithium3,0.2839,0.4068,0.1845,0.8752
688,Dilithium3,0.1886,0.4913,0.1807,0.8606
689,Dilithium3,0.1924,0.8844,0.1826,1.2594
690,Dilithium3,0.1873,1.4954,0.1846,1.8673
691,Dilithium3,0.1886,0.6359,0.1829,1.0074
692,Dilithium3,0.1877,1.3067,0.1808,1.6752
693,Dilithium3,0.1920,0.2869,0.1802,0.6591
694,Dilithium3,0.1882,0.2867,0.1839,0.6588
695,Dilithium3,0.1872,0.8270,0.2710,1.2852
696,Dilithium3,0.1884,0.4077,0.1833,0.7794
697,Dilithium3,0.1897,0.4891,0.1803,0.8591
698,Dilithium3,0.1915,0.6135,0.1798,0.9848
699,Dilithium3,0.2811,0.2833,0.1789,0.7433
700,Dilithium3,0.1915,0.2855,0.1803,0.6573
701,Dilithium3,0.1867,0.2861,0.1827,0.6555
702,Dilithium3,0.1873,0.8630,0.2699,1.3202
703,Dilithium3,0.1887,0.2821,0.1792,0.6500
704,Dilithium3,0.1925,0.5095,0.1789,0.8809
705,Dilithium3,0.1918,0.6324,0.1805,1.0047
706,Dilithium3,0.1980,0.3934,0.1816,0.7730
707,Dilithium3,0.1888,0.2864,0.1800,0.6552
708,Dilithium3,0.1899,1.8566,0.2648,2.3113
709,Dilithium3,0.1888,0.9551,0.1824,1.3263
710,Dilithium3,0.1916,0.4919,0.1790,0.8625
711,Dilithium3,0.1880,1.7767,0.1802,2.1449
712,Dilithium3,0.1933,0.9452,0.1799,1.3184
713,Dilithium3,0.1861,1.2780,0.1849,1.6490
714,Dilithium3,0.1933,1.2624,0.1792,1.6349
715,Dilithium3,0.1890,0.4105,0.1789,0.7784
716,Dilithium3,0.1891,0.6128,0.1791,0.9810
717,Dilithium3,0.1886,0.2833,0.1799,0.6518
718,Dilithium3,0.1918,0.2826,0.1793,0.6537
719,Dilithium3,0.1881,0.2846,0.1787,0.6514
720,Dilithium3,0.1879,1.5455,0.1805,1.9139
721,Dilithium3,0.1881,0.8444,0.1782,1.2107
722,Dilithium3,0.1878,1.4427,0.1831,1.8136
723,Dilithium3,0.1914,0.5380,0.1873,0.9167
724,Dilithium3,0.1910,0.4075,0.1811,0.7796
725,Dilithium3,0.1954,0.3866,0.2977,0.8797
726,Dilithium3,0.1974,0.8614,0.1843,1.2431
727,Dilithium3,0.1905,0.2841,0.1808,0.6554
728,Dilithium3,0.1907,0.3945,0.1796,0.7648
729,Dilithium3,0.1882,0.7152,0.1802,1.0836
730,Dilithium3,0.1885,0.2862,0.1805,0.6552
731,Dilithium3,0.1879,0.9467,0.1799,1.3145
732,Dilithium3,0.1871,1.1908,0.1834,1.5613
733,Dilithium3,0.1877,0.3846,0.1831,0.7554
734,Dilithium3,0.1917,0.8425,0.1822,1.2164
735,Dilithium3,0.2756,0.9788,0.1803,1.4347
736,Dilithium3,0.1874,0.3894,0.1794,0.7562
737,Dilithium3,0.1870,0.4883,0.1832,0.8585
738,Dilithium3,0.2767,0.8510,0.1793,1.3070
739,Dilithium3,0.1885,1.7914,0.1799,2.1598
740,Dilithium3,0.2850,0.4099,0.1797,0.8746
741,Dilithium3,0.1875,0.8422,0.1796,1.2093
742,Dilithium3,0.1885,0.5301,0.1792,0.8978
743,Dilithium3,0.1880,0.4708,0.1794,0.8382
744,Dilithium3,0.1881,0.2813,0.1861,0.6555
745,Dilithium3,0.1883,0.8255,0.1784,1.1922
746,Dilithium3,0.1875,0.6899,0.1798,1.0572
747,Dilithium3,0.1880,0.4054,0.1832,0.7766
748,Dilithium3,0.1886,0.5258,0.1817,0.8961
749,Dilithium3,0.1867,0.4030,0.1782,0.7679
750,Dilithium3,0.2717,0.3854,0.1800,0.8371
751,Dilithium3,0.1876,0.8825,0.1825,1.2526
752,Dilithium3,0.1916,0.4032,0.1807,0.7755
753,Dilithium3,0.1884,0.9544,0.1794,1.3222
754,Dilithium3,0.1913,0.3877,0.1798,0.7588
755,Dilithium3,0.1881,1.0877,0.1782,1.4540
756,Dilithium3,0.2945,1.7304,0.1821,2.2070
757,Dilithium3,0.1898,0.2829,0.1844,0.6571
758,Dilithium3,0.1903,0.6304,0.1905,1.0112
759,Dilithium3,0.1910,1.0541,0.1823,1.4274
760,Dilithium3,0.1885,3.8744,0.1810,4.2439
761,Dilithium3,0.1891,1.5913,0.1872,1.9676
762,Dilithium3,0.1913,1.5185,0.1789,1.8887
763,Dilithium3,0.1869,1.1467,0.1926,1.5262
764,Dilithium3,0.1891,0.8875,0.1800,1.2566
765,Dilithium3,0.1881,0.8396,0.1796,1.2073
766,Dilithium3,0.2753,0.6377,0.1795,1.0925
767,Dilithium3,0.1868,0.4078,0.1791,0.7737
768,Dilithium3,0.1893,0.8429,0.1794,1.2116
769,Dilithium3,0.1886,0.3749,0.1805,0.7440
770,Dilithium3,0.1896,0.8685,0.1808,1.2389
771,Dilithium3,0.1900,0.2916,0.1811,0.6627
772,Dilithium3,0.1899,1.1575,0.1807,1.5281
773,Dilithium3,0.1934,0.3867,0.1799,0.7600
774,Dilithium3,0.1887,0.2896,0.1806,0.6589
775,Dilithium3,0.1872,0.2823,0.1801,0.6496
776,Dilithium3,0.2838,1.8186,0.1836,2.2860
777,Dilithium3,0.1915,1.6425,0.1800,2.0140
778,Dilithium3,0.1889,0.5292,0.1834,0.9015
779,Dilithium3,0.1883,1.9290,0.2587,2.3760
780,Dilithium3,0.1893,0.2859,0.1840,0.6592
781,Dilithium3,0.1879,1.1889,0.1792,1.5560
782,Dilithium3,0.1871,1.7505,0.1800,2.1176
783,Dilithium3,0.1917,1.0698,0.1788,1.4403
784,Dilithium3,0.1866,0.4041,0.2695,0.8602
785,Dilithium3,0.1896,1.7848,0.1851,2.1595
786,Dilithium3,0.1923,0.3903,0.1878,0.7704
787,Dilithium3,0.3295,2.1647,0.1826,2.6768
788,Dilithium3,0.1924,0.4010,0.1815,0.7749
789,Dilithium3,0.1898,0.7332,0.1818,1.1048
790,Dilithium3,0.1906,0.5162,0.1813,0.8881
791,Dilithium3,0.1888,0.7449,0.1808,1.1145
792,Dilithium3,0.1880,0.6336,0.1802,1.0018
793,Dilithium3,0.1883,0.7640,0.1805,1.1328
794,Dilithium3,0.1882,0.2919,0.1792,0.6593
795,Dilithium3,0.1893,0.2833,0.2701,0.7427
796,Dilithium3,0.1908,0.8606,0.1798,1.2312
797,Dilithium3,0.1885,0.2838,0.1834,0.6557
798,Dilithium3,0.1879,0.4061,0.1794,0.7734
799,Dilithium3,0.1916,0.4692,0.1789,0.8397
800,Dilithium3,0.1877,2.6783,0.2555,3.1215
801,Dilithium3,0.1998,0.8633,0.2010,1.2641
802,Dilithium3,0.1884,0.2847,0.1819,0.6550
803,Dilithium3,0.1907,0.4110,0.1812,0.7829
804,Dilithium3,0.1882,0.5968,0.1822,0.9672
805,Dilithium3,0.1900,0.9656,0.1808,1.3364
806,Dilithium3,0.1939,1.5289,0.1819,1.9047
807,Dilithium3,0.1896,0.8635,0.1801,1.2332
808,Dilithium3,0.1960,1.0491,0.1791,1.4242
809,Dilithium3,0.2816,0.8624,0.1789,1.3229
810,Dilithium3,0.1889,0.2936,0.1804,0.6629
811,Dilithium3,0.1873,0.4055,0.1839,0.7767
812,Dilithium3,0.1869,1.3846,0.1805,1.7520
813,Dilithium3,0.1949,0.4064,0.1792,0.7805
814,Dilithium3,0.1875,0.2850,0.1794,0.6519
815,Dilithium3,0.1862,0.5051,0.1802,0.8715
816,Dilithium3,0.1881,2.3249,0.1798,2.6928
817,Dilithium3,0.1910,0.3752,0.1801,0.7463
818,Dilithium3,0.1886,0.5430,0.1803,0.9119
819,Dilithium3,0.1879,0.6207,0.1826,0.9912
820,Dilithium3,0.1904,0.2891,0.1796,0.6591
821,Dilithium3,0.2814,0.2829,0.1801,0.7444
822,Dilithium3,0.1909,0.3857,0.1790,0.7556
823,Dilithium3,0.1883,1.4778,0.2578,1.9239
824,Dilithium3,0.1900,0.2871,0.1788,0.6559
825,Dilithium3,0.1865,0.2823,0.1787,0.6475
826,Dilithium3,0.1925,0.9456,0.1787,1.3168
827,Dilithium3,0.1873,0.4679,0.1834,0.8386
828,Dilithium3,0.1881,1.7878,0.1788,2.1547
829,Dilithium3,0.1869,0.8611,0.1819,1.2299
830,Dilithium3,0.1905,0.2825,0.1904,0.6634
831,Dilithium3,0.1884,0.5103,0.1914,0.8901
832,Dilithium3,0.1895,1.5529,0.1844,1.9268
833,Dilithium3,0.1923,0.2837,0.1808,0.6568
834,Dilithium3,0.1891,0.3894,0.1799,0.7584
835,Dilithium3,0.1867,1.3273,0.1879,1.7019
836,Dilithium3,0.1883,0.8853,0.1797,1.2533
837,Dilithium3,0.1885,0.6204,0.1798,0.9887
838,Dilithium3,0.1888,0.7429,0.1816,1.1133
839,Dilithium3,0.1907,0.6266,0.1814,0.9987
840,Dilithium3,0.1885,0.9075,0.1801,1.2761
841,Dilithium3,0.1888,0.3898,0.1805,0.7591
842,Dilithium3,0.1888,1.6604,0.1794,2.0286
843,Dilithium3,0.1883,2.4909,0.1806,2.8598
844,Dilithium3,0.1906,0.7577,0.1788,1.1271
845,Dilithium3,0.1881,0.8611,0.1796,1.2288
846,Dilithium3,0.1886,0.5235,0.1803,0.8924
847,Dilithium3,0.1898,0.2953,0.1800,0.6651
848,Dilithium3,0.1890,0.4949,0.2813,0.9652
849,Dilithium3,0.1894,0.7832,0.1799,1.1525
850,Dilithium3,0.1877,0.3917,0.1806,0.7600
851,Dilithium3,0.1881,0.4041,0.1795,0.7717
852,Dilithium3,0.2804,0.6336,0.1836,1.0976
853,Dilithium3,0.1881,0.2836,0.1790,0.6507
854,Dilithium3,0.1888,0.4079,0.1794,0.7761
855,Dilithium3,0.1864,0.5150,0.2747,0.9761
856,Dilithium3,0.1904,0.4161,0.1805,0.7870
857,Dilithium3,0.1893,0.4066,0.1838,0.7797
858,Dilithium3,0.1897,0.8200,0.1793,1.1890
859,Dilithium3,0.2838,0.3860,0.1848,0.8546
860,Dilithium3,0.1915,1.4382,0.1794,1.8091
861,Dilithium3,0.1912,0.4958,0.2802,0.9672
862,Dilithium3,0.1935,0.5985,0.1797,0.9717
863,Dilithium3,0.1945,1.9795,0.2667,2.4407
864,Dilithium3,0.1890,0.6160,0.1795,0.9845
865,Dilithium3,0.1879,0.5096,0.1836,0.8811
866,Dilithium3,0.1869,1.6166,0.1844,1.9879
867,Dilithium3,0.1882,1.0910,0.1794,1.4586
868,Dilithium3,0.1884,0.6191,0.2596,1.0671
869,Dilithium3,0.1885,0.9810,0.1842,1.3537
870,Dilithium3,0.1884,0.9599,0.1781,1.3264
871,Dilithium3,0.1873,1.1125,0.1793,1.4791
872,Dilithium3,0.1910,0.7534,0.1794,1.1238
873,Dilithium3,0.1910,0.6309,0.1791,1.0010
874,Dilithium3,0.1986,0.7188,0.1846,1.1020
875,Dilithium3,0.1936,0.2842,0.1810,0.6588
876,Dilithium3,0.1894,1.6613,0.2708,2.1215
877,Dilithium3,0.1945,0.2867,0.1789,0.6601
878,Dilithium3,0.1890,0.2870,0.1832,0.6592
879,Dilithium3,0.1874,0.4039,0.1793,0.7706
880,Dilithium3,0.1911,0.5024,0.1790,0.8725
881,Dilithium3,0.1931,0.2821,0.1784,0.6536
882,Dilithium3,0.1878,0.3879,0.1823,0.7580
883,Dilithium3,0.1873,0.2816,0.1787,0.6476
884,Dilithium3,0.1891,0.2859,0.2655,0.7405
885,Dilithium3,0.1875,0.2879,0.1835,0.6589
886,Dilithium3,0.1874,0.6152,0.1833,0.9859
887,Dilithium3,0.1871,0.2816,0.1793,0.6480
888,Dilithium3,0.1902,0.3814,0.1795,0.7511
889,Dilithium3,0.1876,0.4084,0.1793,0.7753
890,Dilithium3,0.1874,0.2822,0.1826,0.6522
891,Dilithium3,0.1913,0.9625,0.2630,1.4168
892,Dilithium3,0.1899,0.2872,0.1793,0.6564
893,Dilithium3,0.1859,0.6219,0.1971,1.0049
894,Dilithium3,0.1876,1.0848,0.2647,1.5371
895,Dilithium3,0.1894,0.5173,0.1794,0.8861
896,Dilithium3,0.1882,0.5526,0.1795,0.9203
897,Dilithium3,0.1888,0.5997,0.1802,0.9687
898,Dilithium3,0.2812,0.3940,0.1824,0.8576
899,Dilithium3,0.1884,0.7601,0.1800,1.1285
900,Dilithium3,0.1883,0.5110,0.1785,0.8778
901,Dilithium3,0.1879,0.9620,0.1795,1.3294
902,Dilithium3,0.1877,0.9241,0.1826,1.2944
903,Dilithium3,0.1907,0.6334,0.1819,1.0060
904,Dilithium3,0.1924,1.1682,0.1796,1.5402
905,Dilithium3,0.1900,0.7636,0.1797,1.1333
906,Dilithium3,0.1878,0.5251,0.1801,0.8930
907,Dilithium3,0.2862,0.5348,0.1807,1.0017
908,Dilithium3,0.1893,0.2901,0.1816,0.6610
909,Dilithium3,0.1970,0.4026,0.1831,0.7827
910,Dilithium3,0.1877,0.6300,0.1910,1.0087
911,Dilithium3,0.1900,0.4908,0.1801,0.8609
912,Dilithium3,0.1920,0.6335,0.1800,1.0055
913,Dilithium3,0.1916,0.4052,0.1807,0.7775
914,Dilithium3,0.2791,0.5003,0.1797,0.9591
915,Dilithium3,0.1877,0.2862,0.1845,0.6584
916,Dilithium3,0.1877,0.5334,0.1789,0.9000
917,Dilithium3,0.1882,1.1877,0.1800,1.5559
918,Dilithium3,0.1887,0.4122,0.1800,0.7809
919,Dilithium3,0.1883,0.5114,0.1795,0.8792
920,Dilithium3,0.1864,0.8634,0.2677,1.3175
921,Dilithium3,0.1886,0.4102,0.1794,0.7782
922,Dilithium3,0.1889,0.2856,0.2209,0.6954
923,Dilithium3,0.1931,0.6389,0.1822,1.0142
924,Dilithium3,0.1933,0.5238,0.1858,0.9029
925,Dilithium3,0.1929,1.2479,0.1802,1.6210
926,Dilithium3,0.1890,0.4159,0.1961,0.8010
927,Dilithium3,0.1880,1.4224,0.1811,1.7915
928,Dilithium3,0.1898,0.4963,0.1817,0.8678
929,Dilithium3,0.1891,0.4921,0.1837,0.8649
930,Dilithium3,0.3083,0.5115,0.1850,1.0048
931,Dilithium3,0.1929,0.8811,0.1795,1.2535
932,Dilithium3,0.1878,0.8795,0.2998,1.3671
933,Dilithium3,0.1915,0.2976,0.1862,0.6753
934,Dilithium3,0.1893,0.7833,0.1812,1.1538
935,Dilithium3,0.1900,0.5332,0.1799,0.9031
936,Dilithium3,0.1886,0.6314,0.1807,1.0007
937,Dilithium3,0.1888,0.8866,0.2065,1.2819
938,Dilithium3,0.1915,0.9296,0.1905,1.3116
939,Dilithium3,0.3296,0.6264,0.1829,1.1389
940,Dilithium3,0.1951,0.4118,0.1842,0.7911
941,Dilithium3,0.1904,0.6221,0.2163,1.0288
942,Dilithium3,0.2074,0.4060,0.1826,0.7960
943,Dilithium3,0.1996,1.3488,0.1813,1.7297
944,Dilithium3,0.1884,1.7343,0.1825,2.1052
945,Dilithium3,0.1902,0.2915,0.1818,0.6635
946,Dilithium3,0.1894,0.8562,0.1811,1.2267
947,Dilithium3,0.1907,0.7887,0.3136,1.2930
948,Dilithium3,0.1990,0.4088,0.1826,0.7904
949,Dilithium3,0.1896,0.8873,0.1817,1.2586
950,Dilithium3,0.1984,0.6357,0.2818,1.1159
951,Dilithium3,0.1911,0.8634,0.1805,1.2350
952,Dilithium3,0.1923,1.5585,0.1816,1.9324
953,Dilithium3,0.2965,0.4098,0.1880,0.8943
954,Dilithium3,0.1888,0.5116,0.1792,0.8796
955,Dilithium3,0.1980,0.6592,0.1847,1.0419
956,Dilithium3,0.1897,0.2833,0.2786,0.7516
957,Dilithium3,0.1898,1.3759,0.1817,1.7474
958,Dilithium3,0.1898,0.8267,0.1793,1.1958
959,Dilithium3,0.2809,0.3892,0.1790,0.8491
