Iteración,Dilithium Version,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
960,Dilithium5,0.2829,0.7487,0.3769,1.4085
961,Dilithium5,0.2839,2.2702,0.2948,2.8489
962,Dilithium5,0.2787,0.8931,0.3064,1.4782
963,Dilithium5,0.2806,0.4386,0.2967,1.0159
964,Dilithium5,0.2820,0.4341,0.3704,1.0865
965,Dilithium5,0.2841,1.2627,0.2968,1.8436
966,Dilithium5,0.2808,0.7741,0.2952,1.3501
967,Dilithium5,0.3510,2.5070,0.2942,3.1522
968,Dilithium5,0.2803,0.5253,0.2969,1.1025
969,Dilithium5,0.2784,0.9546,0.2955,1.5285
970,Dilithium5,0.2836,0.5908,0.2934,1.1678
971,Dilithium5,0.2924,0.4417,0.4218,1.1559
972,Dilithium5,0.2838,1.3046,0.3058,1.8942
973,Dilithium5,0.2857,0.6311,0.3003,1.2171
974,Dilithium5,0.3928,1.1165,0.2992,1.8085
975,Dilithium5,0.2830,1.1105,0.3811,1.7746
976,Dilithium5,0.2861,0.4346,0.2919,1.0126
977,Dilithium5,0.2863,1.2352,0.2923,1.8138
978,Dilithium5,0.3770,0.7702,0.2955,1.4427
979,Dilithium5,0.2813,0.9590,0.2926,1.5329
980,Dilithium5,0.2824,0.5221,0.2935,1.0980
981,Dilithium5,0.2834,0.4364,0.2978,1.0176
982,Dilithium5,0.2833,2.1856,0.2936,2.7625
983,Dilithium5,0.2857,0.4479,0.2967,1.0303
984,Dilithium5,0.2815,1.3323,0.2993,1.9131
985,Dilithium5,0.2915,0.6898,0.3053,1.2866
986,Dilithium5,0.3006,0.6059,0.3040,1.2105
987,Dilithium5,0.2992,0.4430,0.3032,1.0454
988,Dilithium5,0.2875,0.4454,0.4293,1.1622
989,Dilithium5,0.2836,0.6006,0.2959,1.1801
990,Dilithium5,0.3645,1.1271,0.3955,1.8871
991,Dilithium5,0.2841,2.5228,0.2926,3.0995
992,Dilithium5,0.2808,0.5281,0.2914,1.1003
993,Dilithium5,0.2790,1.2585,0.2956,1.8331
994,Dilithium5,0.2797,1.5803,0.3064,2.1664
995,Dilithium5,0.3245,0.4507,0.3009,1.0761
996,Dilithium5,0.2844,0.6300,0.3049,1.2193
997,Dilithium5,0.2923,0.7870,0.4807,1.5600
998,Dilithium5,0.2887,0.4857,0.2993,1.0737
999,Dilithium5,0.2868,1.6577,0.4158,2.3603
1000,Dilithium5,0.2925,0.9062,0.2989,1.4976
