Iteración,Dilithium Version,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
480,Dilithium3,0.1936,0.9620,0.1920,1.3476
481,Dilithium3,0.1882,1.0349,0.1851,1.4082
482,Dilithium3,0.3335,0.2810,0.1881,0.8026
483,Dilithium3,0.1886,0.3942,0.1923,0.7751
484,Dilithium3,0.2110,0.6353,0.1873,1.0336
485,Dilithium3,0.1998,0.4162,0.3675,0.9835
486,Dilithium3,0.2429,0.2935,0.1933,0.7297
487,Dilithium3,0.1912,0.3114,0.1940,0.6966
488,Dilithium3,0.2102,1.7852,0.1973,2.1927
489,Dilithium3,0.1936,0.7625,0.1917,1.1478
490,Dilithium3,0.1903,1.1400,0.1821,1.5124
491,Dilithium3,0.3165,0.3758,0.1868,0.8791
492,Dilithium3,0.1914,0.7564,0.2058,1.1536
493,Dilithium3,0.2074,0.2878,0.1852,0.6804
494,Dilithium3,0.1920,0.8169,0.1872,1.1961
495,Dilithium3,0.1941,0.3047,0.1848,0.6836
496,Dilithium3,0.1908,1.4070,0.1946,1.7924
497,Dilithium3,0.3627,1.9779,0.1846,2.5252
498,Dilithium3,0.1965,0.2928,0.1833,0.6726
499,Dilithium3,0.1944,0.8094,0.1854,1.1892
500,Dilithium3,0.2021,0.2984,0.1965,0.6970
501,Dilithium3,0.2057,0.5048,0.1877,0.8982
502,Dilithium3,0.1905,1.8480,0.1846,2.2231
503,Dilithium3,0.1913,0.2798,0.1898,0.6609
504,Dilithium3,0.1950,1.3370,0.3786,1.9106
505,Dilithium3,0.2030,0.9263,0.1889,1.3182
506,Dilithium3,0.1930,0.6082,0.1863,0.9875
507,Dilithium3,0.1919,0.9629,0.1869,1.3417
508,Dilithium3,0.1888,0.4859,0.1806,0.8553
509,Dilithium3,0.1875,0.8227,0.1793,1.1895
510,Dilithium3,0.1869,0.3933,0.1841,0.7643
511,Dilithium3,0.1889,0.6320,0.1968,1.0177
512,Dilithium3,0.1927,0.2928,0.1837,0.6692
513,Dilithium3,0.1911,1.7733,0.1888,2.1532
514,Dilithium3,0.1935,0.8910,0.1887,1.2732
515,Dilithium3,0.1928,0.6091,0.1886,0.9905
516,Dilithium3,0.1974,0.7084,0.1929,1.0987
517,Dilithium3,0.2112,0.2948,0.2175,0.7235
518,Dilithium3,0.2135,0.5323,0.1856,0.9314
519,Dilithium3,0.2012,0.2830,0.1974,0.6816
520,Dilithium3,0.1977,0.5840,0.1954,0.9771
521,Dilithium3,0.2002,0.5239,0.1981,0.9222
522,Dilithium3,0.1904,0.4748,0.1833,0.8485
523,Dilithium3,0.2010,1.2726,0.1833,1.6569
524,Dilithium3,0.1880,0.4787,0.1808,0.8475
525,Dilithium3,0.1873,0.5248,0.1852,0.8973
526,Dilithium3,0.1913,0.2781,0.2899,0.7593
527,Dilithium3,0.1891,1.3741,0.1950,1.7582
528,Dilithium3,0.2123,0.7619,0.1952,1.1694
529,Dilithium3,0.1946,0.4659,0.1854,0.8459
530,Dilithium3,0.2060,2.4343,0.1852,2.8255
531,Dilithium3,0.3523,0.2927,0.2184,0.8634
532,Dilithium3,0.2129,1.7401,0.1857,2.1387
533,Dilithium3,0.1922,0.9557,0.1998,1.3477
534,Dilithium3,0.1917,1.0763,0.1866,1.4546
535,Dilithium3,0.1903,1.5885,0.1875,1.9663
536,Dilithium3,0.1944,0.2867,0.1863,0.6674
537,Dilithium3,0.1884,1.3163,0.1814,1.6861
538,Dilithium3,0.2973,1.1861,0.1840,1.6674
539,Dilithium3,0.1961,1.2715,0.1907,1.6583
540,Dilithium3,0.1905,1.4246,0.1956,1.8107
541,Dilithium3,0.1970,0.4973,0.1839,0.8782
542,Dilithium3,0.2028,0.5959,0.1820,0.9807
543,Dilithium3,0.3400,0.6180,0.1926,1.1506
544,Dilithium3,0.1926,1.1402,0.1801,1.5129
545,Dilithium3,0.1887,0.3964,0.3225,0.9076
546,Dilithium3,0.2249,0.3042,0.1889,0.7180
547,Dilithium3,0.1922,2.7251,0.1917,3.1090
548,Dilithium3,0.2279,0.6457,0.1840,1.0576
549,Dilithium3,0.1933,0.4873,0.1874,0.8680
550,Dilithium3,0.1915,0.7728,0.3825,1.3468
551,Dilithium3,0.1988,0.5320,0.1988,0.9296
552,Dilithium3,0.2023,2.6468,0.1880,3.0371
553,Dilithium3,0.1974,2.5154,0.1915,2.9043
554,Dilithium3,0.1969,1.0335,0.1825,1.4129
555,Dilithium3,0.2155,0.6296,0.1934,1.0385
556,Dilithium3,0.1994,0.7315,0.1927,1.1236
557,Dilithium3,0.3181,1.1977,0.1896,1.7054
558,Dilithium3,0.2074,0.3797,0.1817,0.7688
559,Dilithium3,0.1878,0.4870,0.1803,0.8551
560,Dilithium3,0.2956,0.7411,0.1865,1.2232
561,Dilithium3,0.1915,0.8125,0.1845,1.1885
562,Dilithium3,0.1986,0.3739,0.2832,0.8557
563,Dilithium3,0.1893,1.1645,0.1848,1.5386
564,Dilithium3,0.1891,0.8133,0.1866,1.1890
565,Dilithium3,0.1942,1.2773,0.1988,1.6703
566,Dilithium3,0.1934,1.6941,0.1863,2.0738
567,Dilithium3,0.1896,2.0483,0.1891,2.4270
568,Dilithium3,0.1939,1.5862,0.1830,1.9631
569,Dilithium3,0.3223,0.2938,0.1855,0.8016
570,Dilithium3,0.1896,1.5950,0.1801,1.9647
571,Dilithium3,0.1892,0.9333,0.1826,1.3051
572,Dilithium3,0.1900,1.0930,0.1847,1.4677
573,Dilithium3,0.1904,0.3725,0.1804,0.7433
574,Dilithium3,0.2038,0.3919,0.1824,0.7781
575,Dilithium3,0.1891,3.4396,0.1836,3.8123
576,Dilithium3,0.1875,0.8490,0.1806,1.2171
577,Dilithium3,0.1875,1.6454,0.1840,2.0169
578,Dilithium3,0.2035,0.2849,0.1826,0.6710
579,Dilithium3,0.1945,0.3858,0.1813,0.7616
580,Dilithium3,0.1929,0.4712,0.1907,0.8548
581,Dilithium3,0.2966,0.2838,0.1863,0.7667
582,Dilithium3,0.1984,0.5957,0.1859,0.9800
583,Dilithium3,0.2150,1.4161,0.2815,1.9126
584,Dilithium3,0.1869,1.4247,0.1809,1.7925
585,Dilithium3,0.1861,0.7904,0.1803,1.1568
586,Dilithium3,0.2904,0.5915,0.1819,1.0638
587,Dilithium3,0.1961,0.5892,0.1892,0.9745
588,Dilithium3,0.1935,0.8004,0.1801,1.1740
589,Dilithium3,0.3158,0.7945,0.1811,1.2914
590,Dilithium3,0.1898,0.8477,0.1877,1.2252
591,Dilithium3,0.1959,1.6802,0.1854,2.0615
592,Dilithium3,0.1927,0.3930,0.1877,0.7734
593,Dilithium3,0.1922,0.5185,0.1794,0.8901
594,Dilithium3,0.1887,0.4273,0.2270,0.8430
595,Dilithium3,0.1917,0.4014,0.1852,0.7783
596,Dilithium3,0.1972,0.2853,0.1859,0.6684
597,Dilithium3,0.1866,2.1237,0.2061,2.5164
598,Dilithium3,0.1877,1.7756,0.1800,2.1433
599,Dilithium3,0.2829,0.7142,0.1812,1.1783
600,Dilithium3,0.1870,0.4032,0.1845,0.7747
601,Dilithium3,0.1875,0.4110,0.1822,0.7807
602,Dilithium3,0.2007,0.5010,0.1824,0.8841
603,Dilithium3,0.2011,1.4662,0.1803,1.8476
604,Dilithium3,0.1889,0.7528,0.2815,1.2232
605,Dilithium3,0.1987,0.7094,0.1982,1.1063
606,Dilithium3,0.1889,0.2818,0.1840,0.6547
607,Dilithium3,0.1866,1.1117,0.2950,1.5933
608,Dilithium3,0.1927,0.2843,0.1828,0.6598
609,Dilithium3,0.1917,0.4782,0.1859,0.8558
610,Dilithium3,0.1970,0.2830,0.1848,0.6648
611,Dilithium3,0.1886,0.8254,0.1829,1.1969
612,Dilithium3,0.1889,1.6714,0.1808,2.0411
613,Dilithium3,0.1882,1.8855,0.1893,2.2630
614,Dilithium3,0.1894,0.3013,0.1877,0.6784
615,Dilithium3,0.1903,1.1662,0.1845,1.5410
616,Dilithium3,0.1922,0.7237,0.1861,1.1020
617,Dilithium3,0.1907,0.5031,0.1836,0.8774
618,Dilithium3,0.1927,0.6158,0.2963,1.1048
619,Dilithium3,0.1907,0.7344,0.1893,1.1144
620,Dilithium3,0.1932,0.5969,0.1856,0.9757
621,Dilithium3,0.1906,0.8420,0.1847,1.2173
622,Dilithium3,0.1903,0.9365,0.1896,1.3164
623,Dilithium3,0.1924,0.9048,0.1807,1.2779
624,Dilithium3,0.1955,1.6917,0.1814,2.0686
625,Dilithium3,0.1883,0.3922,0.1917,0.7722
626,Dilithium3,0.1848,0.2809,0.1810,0.6467
627,Dilithium3,0.2913,0.5161,0.1802,0.9876
628,Dilithium3,0.1956,0.4921,0.1856,0.8733
629,Dilithium3,0.1922,0.2970,0.1819,0.6711
630,Dilithium3,0.1911,1.4032,0.1950,1.7893
631,Dilithium3,0.1891,3.2048,0.1850,3.5789
632,Dilithium3,0.1896,1.3787,0.1884,1.7567
633,Dilithium3,0.1913,0.2788,0.2890,0.7591
634,Dilithium3,0.1914,0.6045,0.1808,0.9767
635,Dilithium3,0.1907,0.5099,0.1939,0.8945
636,Dilithium3,0.1927,0.7496,0.2843,1.2266
637,Dilithium3,0.1896,0.7541,0.1842,1.1279
638,Dilithium3,0.2017,1.0319,0.1793,1.4129
639,Dilithium3,0.1956,0.4873,0.1808,0.8637
640,Dilithium3,0.2148,0.3978,0.2004,0.8130
641,Dilithium3,0.1919,0.4171,0.1826,0.7916
642,Dilithium3,0.1924,0.8214,0.3086,1.3224
643,Dilithium3,0.1903,0.4841,0.1824,0.8568
644,Dilithium3,0.1903,0.8461,0.1845,1.2209
645,Dilithium3,0.2053,0.6068,0.2809,1.0930
646,Dilithium3,0.1974,0.5107,0.1850,0.8931
647,Dilithium3,0.2031,0.3951,0.1801,0.7783
648,Dilithium3,0.1853,0.7195,0.1845,1.0893
649,Dilithium3,0.2904,0.3917,0.1856,0.8677
650,Dilithium3,0.1873,0.4129,0.1836,0.7838
651,Dilithium3,0.1915,1.3502,0.1926,1.7343
652,Dilithium3,0.2783,0.7185,0.1799,1.1767
653,Dilithium3,0.1867,0.7187,0.1799,1.0853
654,Dilithium3,0.1866,0.6928,0.2774,1.1568
655,Dilithium3,0.1880,0.6060,0.1836,0.9776
656,Dilithium3,0.1861,0.7117,0.1819,1.0797
657,Dilithium3,0.1852,0.2914,0.1796,0.6562
658,Dilithium3,0.2871,0.3980,0.1975,0.8826
659,Dilithium3,0.1924,0.6024,0.1942,0.9890
660,Dilithium3,0.1914,0.3977,0.1794,0.7685
661,Dilithium3,0.1981,0.8133,0.1956,1.2070
662,Dilithium3,0.1927,0.2768,0.1808,0.6503
663,Dilithium3,0.2016,0.7205,0.1799,1.1020
664,Dilithium3,0.1956,0.3919,0.2836,0.8711
665,Dilithium3,0.1890,0.7521,0.1836,1.1247
666,Dilithium3,0.2018,0.4964,0.1829,0.8811
667,Dilithium3,0.2056,0.9338,0.1917,1.3311
668,Dilithium3,0.1941,0.5926,0.1903,0.9770
669,Dilithium3,0.1886,0.2836,0.1802,0.6524
670,Dilithium3,0.1891,0.4975,0.1878,0.8744
671,Dilithium3,0.2888,0.4796,0.1808,0.9492
672,Dilithium3,0.1875,0.6191,0.1836,0.9902
673,Dilithium3,0.1869,0.5274,0.1831,0.8974
674,Dilithium3,0.1907,0.7199,0.1856,1.0962
675,Dilithium3,0.1882,0.8364,0.1867,1.2113
676,Dilithium3,0.2013,0.2768,0.1843,0.6624
677,Dilithium3,0.1910,0.9014,0.1815,1.2739
678,Dilithium3,0.1882,0.7129,0.1851,1.0862
679,Dilithium3,0.2102,3.3053,0.1887,3.7042
680,Dilithium3,0.1911,0.6131,0.1844,0.9886
681,Dilithium3,0.1877,0.8478,0.1809,1.2164
682,Dilithium3,0.2032,0.7048,0.1808,1.0888
683,Dilithium3,0.1965,0.4912,0.1806,0.8683
684,Dilithium3,0.1864,0.7483,0.1819,1.1166
685,Dilithium3,0.1974,1.3350,0.1812,1.7136
686,Dilithium3,0.1860,0.9571,0.1820,1.3251
687,Dilithium3,0.1973,0.2780,0.1837,0.6590
688,Dilithium3,0.1866,0.2958,0.1803,0.6627
689,Dilithium3,0.1937,0.2806,0.1794,0.6537
690,Dilithium3,0.1963,1.1382,0.1809,1.5154
691,Dilithium3,0.1863,0.2776,0.1891,0.6530
692,Dilithium3,0.1857,0.2808,0.1795,0.6460
693,Dilithium3,0.1869,1.6000,0.1809,1.9678
694,Dilithium3,0.1864,0.2900,0.1809,0.6573
695,Dilithium3,0.1898,0.5205,0.1792,0.8895
696,Dilithium3,0.1858,0.7207,0.1819,1.0884
697,Dilithium3,0.1876,0.4989,0.1801,0.8666
698,Dilithium3,0.1868,0.3984,0.1934,0.7786
699,Dilithium3,0.1862,2.1880,0.1847,2.5589
700,Dilithium3,0.1886,1.3484,0.1849,1.7219
701,Dilithium3,0.3081,0.2774,0.1937,0.7792
702,Dilithium3,0.1887,0.2808,0.1799,0.6494
703,Dilithium3,0.1882,0.2905,0.1817,0.6604
704,Dilithium3,0.1887,0.5003,0.1817,0.8707
705,Dilithium3,0.3181,0.4576,0.1828,0.9585
706,Dilithium3,0.1903,0.9465,0.1813,1.3181
707,Dilithium3,0.1882,2.0047,0.2031,2.3960
708,Dilithium3,0.1934,0.3783,0.1813,0.7530
709,Dilithium3,0.1888,0.4981,0.1845,0.8714
710,Dilithium3,0.1922,0.8284,0.1856,1.2062
711,Dilithium3,0.2007,1.0278,0.1796,1.4081
712,Dilithium3,0.1873,0.8148,0.2816,1.2837
713,Dilithium3,0.1895,0.2883,0.1806,0.6584
714,Dilithium3,0.1860,0.9333,0.1855,1.3048
715,Dilithium3,0.1868,0.3871,0.1799,0.7538
716,Dilithium3,0.2871,0.5060,0.1803,0.9734
717,Dilithium3,0.1873,0.4695,0.1893,0.8461
718,Dilithium3,0.1856,1.2388,0.2891,1.7135
719,Dilithium3,0.2035,0.3749,0.1847,0.7631
720,Dilithium3,0.1883,0.2920,0.1805,0.6608
721,Dilithium3,0.1865,0.8450,0.1799,1.2114
722,Dilithium3,0.2895,0.8006,0.1805,1.2706
723,Dilithium3,0.1871,0.3972,0.1859,0.7702
724,Dilithium3,0.1903,0.9500,0.2823,1.4226
725,Dilithium3,0.2025,0.6886,0.1937,1.0848
726,Dilithium3,0.1866,3.3595,0.1816,3.7277
727,Dilithium3,0.1875,0.9703,0.1885,1.3463
728,Dilithium3,0.1912,0.2815,0.1805,0.6532
729,Dilithium3,0.3091,0.6878,0.1967,1.1936
730,Dilithium3,0.1922,0.3748,0.1849,0.7519
731,Dilithium3,0.1880,0.2867,0.1813,0.6560
732,Dilithium3,0.1888,0.9184,0.1857,1.2929
733,Dilithium3,0.1879,0.7109,0.1808,1.0796
734,Dilithium3,0.2009,0.2769,0.1799,0.6577
735,Dilithium3,0.1909,0.6707,0.1918,1.0534
736,Dilithium3,0.1950,0.2931,0.1841,0.6722
737,Dilithium3,0.1882,1.2641,0.1855,1.6378
738,Dilithium3,0.2001,0.3876,0.1842,0.7719
739,Dilithium3,0.1908,0.8842,0.1797,1.2547
740,Dilithium3,0.1956,0.9615,0.1804,1.3375
741,Dilithium3,0.1845,0.9353,0.1841,1.3039
742,Dilithium3,0.1911,0.6387,0.1801,1.0099
743,Dilithium3,0.1897,0.7119,0.1829,1.0845
744,Dilithium3,0.2909,0.2871,0.1816,0.7596
745,Dilithium3,0.1874,0.4079,0.1849,0.7802
746,Dilithium3,0.1884,0.3748,0.1799,0.7431
747,Dilithium3,0.1936,0.6024,0.2845,1.0805
748,Dilithium3,0.2352,0.5842,0.1927,1.0121
749,Dilithium3,0.1942,0.8153,0.1813,1.1908
750,Dilithium3,0.1866,0.5949,0.2752,1.0567
751,Dilithium3,0.1931,0.8174,0.1843,1.1948
752,Dilithium3,0.1929,0.6072,0.1853,0.9854
753,Dilithium3,0.1941,0.7320,0.1814,1.1075
754,Dilithium3,0.1949,0.3962,0.1808,0.7719
755,Dilithium3,0.1945,0.2839,0.1952,0.6736
756,Dilithium3,0.1899,0.4767,0.1824,0.8490
757,Dilithium3,0.1972,0.7546,0.1981,1.1499
758,Dilithium3,0.1889,0.5961,0.1931,0.9781
759,Dilithium3,0.1905,0.3804,0.1939,0.7648
760,Dilithium3,0.2021,0.4906,0.2992,0.9919
761,Dilithium3,0.2027,0.3880,0.1813,0.7720
762,Dilithium3,0.1922,1.3088,0.1803,1.6813
763,Dilithium3,0.1882,0.8319,0.1828,1.2029
764,Dilithium3,0.2389,0.4068,0.1860,0.8317
765,Dilithium3,0.1957,0.9329,0.1797,1.3083
766,Dilithium3,0.1865,0.2980,0.2975,0.7820
767,Dilithium3,0.1910,0.4106,0.1813,0.7829
768,Dilithium3,0.1866,0.9684,0.1842,1.3392
769,Dilithium3,0.1902,0.6071,0.3233,1.1206
770,Dilithium3,0.1920,0.5995,0.1866,0.9781
771,Dilithium3,0.1935,0.7174,0.1869,1.0978
772,Dilithium3,0.1862,0.6339,0.3276,1.1477
773,Dilithium3,0.1975,0.7069,0.1930,1.0974
774,Dilithium3,0.1868,0.2807,0.1879,0.6554
775,Dilithium3,0.1873,0.4005,0.1808,0.7686
776,Dilithium3,0.1912,0.3961,0.1812,0.7685
777,Dilithium3,0.1894,0.2777,0.1802,0.6473
778,Dilithium3,0.1956,1.5675,0.1931,1.9562
779,Dilithium3,0.3190,0.2801,0.1817,0.7808
780,Dilithium3,0.1927,0.6989,0.1852,1.0768
781,Dilithium3,0.1870,1.6930,0.1808,2.0608
782,Dilithium3,0.2051,0.2776,0.1804,0.6631
783,Dilithium3,0.1917,0.5113,0.1840,0.8870
784,Dilithium3,0.1886,0.2806,0.1934,0.6626
785,Dilithium3,0.1876,0.6747,0.2148,1.0771
786,Dilithium3,0.1878,0.5139,0.1910,0.8927
787,Dilithium3,0.1946,0.2782,0.1854,0.6582
788,Dilithium3,0.1905,0.5067,0.1802,0.8774
789,Dilithium3,0.2970,0.9110,0.1800,1.3880
790,Dilithium3,0.1975,1.5912,0.1801,1.9688
791,Dilithium3,0.3085,0.8278,0.1828,1.3191
792,Dilithium3,0.1882,0.8345,0.1829,1.2056
793,Dilithium3,0.1875,0.3929,0.1806,0.7610
794,Dilithium3,0.3102,0.5846,0.1817,1.0765
795,Dilithium3,0.1931,0.2820,0.1811,0.6562
796,Dilithium3,0.2013,0.6304,0.2132,1.0449
797,Dilithium3,0.1980,0.4275,0.1895,0.8150
798,Dilithium3,0.2094,0.5175,0.1843,0.9112
799,Dilithium3,0.1955,0.5258,0.1884,0.9097
800,Dilithium3,0.1934,0.9659,0.1971,1.3564
801,Dilithium3,0.1903,0.8200,0.1816,1.1919
802,Dilithium3,0.1909,1.5046,0.3215,2.0170
803,Dilithium3,0.1946,1.4707,0.2050,1.8703
804,Dilithium3,0.2048,0.2847,0.1963,0.6858
805,Dilithium3,0.2079,1.0789,0.1836,1.4704
806,Dilithium3,0.1984,0.7453,0.1845,1.1282
807,Dilithium3,0.1925,0.2866,0.1946,0.6737
808,Dilithium3,0.1907,0.3813,0.3496,0.9216
809,Dilithium3,0.1944,0.6165,0.1958,1.0067
810,Dilithium3,0.1911,1.3440,0.1856,1.7207
811,Dilithium3,0.2008,0.4569,0.1854,0.8431
812,Dilithium3,0.2025,0.6572,0.1898,1.0495
813,Dilithium3,0.1965,0.4109,0.1849,0.7923
814,Dilithium3,0.1931,0.7367,0.2947,1.2245
815,Dilithium3,0.1942,0.6746,0.1813,1.0501
816,Dilithium3,0.1885,1.0568,0.1844,1.4297
817,Dilithium3,0.1891,0.3900,0.1849,0.7640
818,Dilithium3,0.2041,0.3719,0.1803,0.7563
819,Dilithium3,0.1922,0.8082,0.1828,1.1832
820,Dilithium3,0.2126,1.4632,0.1820,1.8578
821,Dilithium3,0.1880,0.8583,0.1937,1.2400
822,Dilithium3,0.1878,0.7180,0.2829,1.1887
823,Dilithium3,0.1875,0.4750,0.1983,0.8608
824,Dilithium3,0.1870,0.8132,0.1879,1.1881
825,Dilithium3,0.2120,0.3167,0.2050,0.7337
826,Dilithium3,0.3685,1.1743,0.1859,1.7287
827,Dilithium3,0.1985,0.2931,0.1859,0.6775
828,Dilithium3,0.1908,0.2801,0.1921,0.6630
829,Dilithium3,0.1896,0.8430,0.1862,1.2188
830,Dilithium3,0.1937,1.6549,0.1900,2.0386
831,Dilithium3,0.1991,1.1720,0.1951,1.5662
832,Dilithium3,0.2065,0.8659,0.1852,1.2576
833,Dilithium3,0.1911,0.2830,0.1861,0.6602
834,Dilithium3,0.2042,0.6341,0.1837,1.0220
835,Dilithium3,0.1984,0.2786,0.1808,0.6578
836,Dilithium3,0.1896,1.3971,0.1843,1.7710
837,Dilithium3,0.3785,1.8392,0.1893,2.4070
838,Dilithium3,0.2010,0.3926,0.1854,0.7790
839,Dilithium3,0.1981,0.2954,0.4117,0.9052
840,Dilithium3,0.1998,0.4367,0.1852,0.8217
841,Dilithium3,0.1984,0.4005,0.1954,0.7943
842,Dilithium3,0.1912,0.4753,0.1870,0.8535
843,Dilithium3,0.2082,0.4941,0.2371,0.9394
844,Dilithium3,0.2239,0.3806,0.1871,0.7916
845,Dilithium3,0.1886,2.1855,0.2183,2.5924
846,Dilithium3,0.1999,1.0477,0.1822,1.4298
847,Dilithium3,0.1927,0.8703,0.1927,1.2557
848,Dilithium3,0.2037,0.9394,0.1866,1.3297
849,Dilithium3,0.1958,1.4477,0.1931,1.8366
850,Dilithium3,0.1884,0.6150,0.1965,0.9999
851,Dilithium3,0.1954,1.1974,0.1858,1.5786
852,Dilithium3,0.1964,0.5308,0.1890,0.9162
853,Dilithium3,0.2000,2.0946,0.1976,2.4922
854,Dilithium3,0.1951,0.8569,0.1898,1.2418
855,Dilithium3,0.3452,0.5006,0.1836,1.0294
856,Dilithium3,0.1956,1.1659,0.1986,1.5601
857,Dilithium3,0.1886,0.7409,0.2916,1.2211
858,Dilithium3,0.1893,0.5114,0.1955,0.8962
859,Dilithium3,0.1924,0.3929,0.1843,0.7696
860,Dilithium3,0.1956,0.9658,0.2826,1.4440
861,Dilithium3,0.1879,0.7846,0.1848,1.1573
862,Dilithium3,0.1870,1.3541,0.1859,1.7270
863,Dilithium3,0.3417,0.2881,0.1989,0.8287
864,Dilithium3,0.1942,0.9256,0.1811,1.3009
865,Dilithium3,0.1920,0.2843,0.1970,0.6733
866,Dilithium3,0.1897,0.2852,0.3336,0.8085
867,Dilithium3,0.2062,0.2832,0.1836,0.6730
868,Dilithium3,0.1901,1.3851,0.1868,1.7620
869,Dilithium3,0.1900,1.0252,0.1826,1.3978
870,Dilithium3,0.1896,0.5554,0.2218,0.9668
871,Dilithium3,0.2002,0.2952,0.1845,0.6799
872,Dilithium3,0.1924,2.8077,0.1831,3.1832
873,Dilithium3,0.1903,0.6211,0.1805,0.9919
874,Dilithium3,0.2991,0.3901,0.1900,0.8792
875,Dilithium3,0.1915,0.7377,0.1802,1.1094
876,Dilithium3,0.1867,0.3899,0.1843,0.7609
877,Dilithium3,0.2225,0.2932,0.3587,0.8744
878,Dilithium3,0.1940,1.3797,0.1984,1.7721
879,Dilithium3,0.1914,1.0497,0.3882,1.6293
880,Dilithium3,0.2441,0.4101,0.1884,0.8426
881,Dilithium3,0.1958,0.6105,0.1879,0.9942
882,Dilithium3,0.1939,0.3978,0.1828,0.7745
883,Dilithium3,0.1942,0.4998,0.1972,0.8912
884,Dilithium3,0.1917,0.2829,0.1856,0.6602
885,Dilithium3,0.2057,0.4769,0.1809,0.8635
886,Dilithium3,0.1876,2.5662,0.1853,2.9391
887,Dilithium3,0.1931,0.2949,0.1852,0.6732
888,Dilithium3,0.1896,0.3738,0.2893,0.8527
889,Dilithium3,0.1889,0.3757,0.1850,0.7496
890,Dilithium3,0.1977,0.2766,0.1803,0.6546
891,Dilithium3,0.1875,3.7352,0.1801,4.1028
892,Dilithium3,0.1917,0.8556,0.3248,1.3721
893,Dilithium3,0.1947,0.2810,0.1846,0.6603
894,Dilithium3,0.1911,0.2903,0.1840,0.6654
895,Dilithium3,0.1902,1.0107,0.1867,1.3876
896,Dilithium3,0.3102,1.0441,0.1850,1.5393
897,Dilithium3,0.1885,0.7186,0.1823,1.0894
898,Dilithium3,0.1911,0.5987,0.2838,1.0736
899,Dilithium3,0.1898,1.1406,0.1922,1.5226
900,Dilithium3,0.1888,2.4376,0.1797,2.8061
901,Dilithium3,0.2058,0.4898,0.1798,0.8754
902,Dilithium3,0.1861,0.4038,0.1805,0.7704
903,Dilithium3,0.1880,0.9262,0.1849,1.2991
904,Dilithium3,0.2008,0.3741,0.1810,0.7559
905,Dilithium3,0.1875,0.8111,0.1804,1.1790
906,Dilithium3,0.1865,0.8048,0.1926,1.1839
907,Dilithium3,0.2022,1.2337,0.1807,1.6166
908,Dilithium3,0.1870,0.7101,0.1850,1.0821
909,Dilithium3,0.1898,0.5070,0.1790,0.8758
910,Dilithium3,0.1878,0.2958,0.1792,0.6628
911,Dilithium3,0.1889,0.8689,0.1856,1.2434
912,Dilithium3,0.2883,0.8148,0.1799,1.2830
913,Dilithium3,0.1985,0.5017,0.1849,0.8851
914,Dilithium3,0.1939,0.6755,0.2811,1.1505
915,Dilithium3,0.2084,0.8585,0.1921,1.2590
916,Dilithium3,0.1866,0.7058,0.1924,1.0848
917,Dilithium3,0.1883,0.9452,0.1865,1.3200
918,Dilithium3,0.1932,0.2818,0.1896,0.6646
919,Dilithium3,0.1880,0.8365,0.1803,1.2048
920,Dilithium3,0.1877,0.3723,0.2979,0.8579
921,Dilithium3,0.1884,0.2815,0.1810,0.6509
922,Dilithium3,0.2037,1.6211,0.1802,2.0050
923,Dilithium3,0.1995,0.5887,0.1814,0.9696
924,Dilithium3,0.1984,0.2779,0.1798,0.6561
925,Dilithium3,0.1869,1.3873,0.1799,1.7541
926,Dilithium3,0.3073,1.1426,0.1801,1.6300
927,Dilithium3,0.2037,0.2762,0.1839,0.6638
928,Dilithium3,0.1935,0.9248,0.3172,1.4355
929,Dilithium3,0.1912,0.7305,0.1965,1.1182
930,Dilithium3,0.1880,0.7964,0.1845,1.1689
931,Dilithium3,0.1888,0.8283,0.1825,1.1996
932,Dilithium3,0.1885,1.4979,0.1805,1.8669
933,Dilithium3,0.1857,1.7369,0.1810,2.1036
934,Dilithium3,0.2375,0.2961,0.1821,0.7157
935,Dilithium3,0.1875,0.3786,0.1937,0.7598
936,Dilithium3,0.1906,0.6157,0.1961,1.0024
937,Dilithium3,0.1895,0.2828,0.1848,0.6571
938,Dilithium3,0.1876,2.0736,0.3162,2.5774
939,Dilithium3,0.1977,0.9239,0.2371,1.3587
940,Dilithium3,0.2345,0.9254,0.2394,1.3993
941,Dilithium3,0.2366,0.4677,0.3014,1.0057
942,Dilithium3,0.1897,0.6348,0.2395,1.0640
943,Dilithium3,0.2347,0.4696,0.2350,0.9393
944,Dilithium3,0.1875,0.2766,0.1804,0.6445
945,Dilithium3,0.1849,0.4136,0.1852,0.7837
946,Dilithium3,0.1902,0.3881,0.1800,0.7583
947,Dilithium3,0.1929,0.3919,0.1963,0.7811
948,Dilithium3,0.1881,1.2481,0.1854,1.6216
949,Dilithium3,0.1903,0.3019,0.1807,0.6729
950,Dilithium3,0.1941,0.7415,0.1853,1.1209
951,Dilithium3,0.1896,1.1576,0.1949,1.5421
952,Dilithium3,0.1935,1.7739,0.1794,2.1468
953,Dilithium3,0.1864,2.0256,0.1807,2.3927
954,Dilithium3,0.1883,1.2620,0.1827,1.6330
955,Dilithium3,0.2954,0.7404,0.1808,1.2166
956,Dilithium3,0.1914,0.2772,0.1893,0.6579
957,Dilithium3,0.1902,0.2783,0.1789,0.6474
958,Dilithium3,0.1876,1.7555,0.1805,2.1236
959,Dilithium3,0.1977,1.1613,0.1798,1.5388
