Iteración,Dilithium Version,Tiempo Generación Claves,Tiempo Firma,Tiempo Verificación,Tiempo Total
480,Dilithium2,0.1088,0.7895,0.1109,1.0092
481,Dilithium2,0.1087,0.5670,0.1262,0.8019
482,Dilithium2,0.1222,0.5726,0.1148,0.8096
483,Dilithium2,0.1138,0.4916,0.1230,0.7284
484,Dilithium2,0.1111,0.5296,0.1139,0.7546
485,Dilithium2,0.1099,0.7732,0.1126,0.9957
486,Dilithium2,0.1105,1.3743,0.1178,1.6026
487,Dilithium2,0.1057,0.4172,0.1208,0.6437
488,Dilithium2,0.1036,0.1797,0.1112,0.3945
489,Dilithium2,0.1090,0.3456,0.1197,0.5743
490,Dilithium2,0.1071,0.7217,0.1222,0.9510
491,Dilithium2,0.1043,1.1164,0.1111,1.3318
492,Dilithium2,0.1090,0.2491,0.1115,0.4696
493,Dilithium2,0.1083,0.4869,0.1106,0.7058
494,Dilithium2,0.2159,0.3544,0.1125,0.6828
495,Dilithium2,0.1044,0.5462,0.1108,0.7614
496,Dilithium2,0.1121,0.4848,0.1097,0.7066
497,Dilithium2,0.1083,0.2680,0.1139,0.4902
498,Dilithium2,0.1023,0.3350,0.2289,0.6662
499,Dilithium2,0.1094,0.4267,0.1127,0.6488
500,Dilithium2,0.1097,0.4832,0.1158,0.7087
501,Dilithium2,0.1026,0.2482,0.1116,0.4624
502,Dilithium2,0.1045,0.1807,0.1255,0.4107
503,Dilithium2,0.1039,0.8012,0.1161,1.0212
504,Dilithium2,0.1051,0.9088,0.1146,1.1285
505,Dilithium2,0.1033,0.3286,0.1100,0.5419
506,Dilithium2,0.1081,0.3417,0.1099,0.5597
507,Dilithium2,0.1036,0.2641,0.1105,0.4782
508,Dilithium2,0.2141,0.2509,0.1169,0.5819
509,Dilithium2,0.1038,0.4750,0.1108,0.6896
510,Dilithium2,0.1034,1.0081,0.1143,1.2258
511,Dilithium2,0.1089,1.0510,0.1139,1.2738
512,Dilithium2,0.1118,0.1883,0.1237,0.4238
513,Dilithium2,0.1090,0.3481,0.1134,0.5705
514,Dilithium2,0.1052,0.3467,0.1149,0.5668
515,Dilithium2,0.1069,0.1840,0.1136,0.4045
516,Dilithium2,0.1115,1.5114,0.1138,1.7367
517,Dilithium2,0.1084,0.4602,0.1229,0.6915
518,Dilithium2,0.1083,0.7072,0.1230,0.9385
519,Dilithium2,0.1058,0.6753,0.2748,1.0559
520,Dilithium2,0.1081,0.1868,0.1131,0.4080
521,Dilithium2,0.1086,0.1812,0.1159,0.4057
522,Dilithium2,0.1134,0.3218,0.1115,0.5467
523,Dilithium2,0.1095,0.3199,0.1209,0.5503
524,Dilithium2,0.1068,0.1793,0.1155,0.4016
525,Dilithium2,0.1032,0.4666,0.1114,0.6812
526,Dilithium2,0.1090,0.2502,0.1151,0.4743
527,Dilithium2,0.1040,0.2484,0.1197,0.4721
528,Dilithium2,0.1062,0.6671,0.1111,0.8844
529,Dilithium2,0.1128,0.1828,0.1103,0.4059
530,Dilithium2,0.1019,0.3146,0.2332,0.6497
531,Dilithium2,0.1081,0.4729,0.1151,0.6961
532,Dilithium2,0.1034,0.5018,0.1105,0.7157
533,Dilithium2,0.1084,0.5440,0.1164,0.7688
534,Dilithium2,0.1025,0.1796,0.1136,0.3957
535,Dilithium2,0.1092,0.1835,0.2389,0.5316
536,Dilithium2,0.1088,0.4897,0.1105,0.7090
537,Dilithium2,0.1134,0.3330,0.1163,0.5627
538,Dilithium2,0.1112,0.2485,0.1161,0.4758
539,Dilithium2,0.1136,0.5396,0.1111,0.7643
540,Dilithium2,0.1040,0.5225,0.1164,0.7429
541,Dilithium2,0.1115,0.5975,0.1139,0.8229
542,Dilithium2,0.1160,0.2528,0.1178,0.4866
543,Dilithium2,0.1054,0.4142,0.1178,0.6374
544,Dilithium2,0.1043,0.2561,0.1178,0.4782
545,Dilithium2,0.1145,0.4352,0.1186,0.6683
546,Dilithium2,0.1060,0.4789,0.1165,0.7014
547,Dilithium2,0.1025,0.4130,0.1157,0.6312
548,Dilithium2,0.1132,0.5253,0.1111,0.7496
549,Dilithium2,0.1087,0.1793,0.1197,0.4077
550,Dilithium2,0.1052,0.2940,0.1150,0.5142
551,Dilithium2,0.1039,0.4885,0.1110,0.7034
552,Dilithium2,0.1086,0.1834,0.1113,0.4033
553,Dilithium2,0.1029,0.2561,0.1137,0.4727
554,Dilithium2,0.1029,0.7158,0.1102,0.9289
555,Dilithium2,0.1120,0.1820,0.2084,0.5024
556,Dilithium2,0.1092,0.2575,0.1112,0.4779
557,Dilithium2,0.1061,0.4121,0.1164,0.6346
558,Dilithium2,0.1044,0.3428,0.1111,0.5583
559,Dilithium2,0.1082,0.2488,0.1105,0.4675
560,Dilithium2,0.1083,0.1933,0.1113,0.4129
561,Dilithium2,0.1026,0.3002,0.1159,0.5187
562,Dilithium2,0.1052,0.4137,0.1107,0.6296
563,Dilithium2,0.1021,0.1783,0.1156,0.3960
564,Dilithium2,0.1025,0.7748,0.1109,0.9882
565,Dilithium2,0.1039,0.2567,0.1156,0.4762
566,Dilithium2,0.1046,1.0430,0.1112,1.2588
567,Dilithium2,0.1039,0.5860,0.1102,0.8001
568,Dilithium2,0.1092,0.1835,0.1146,0.4073
569,Dilithium2,0.1024,0.1863,0.1102,0.3989
570,Dilithium2,0.1088,0.8149,0.1139,1.0376
571,Dilithium2,0.1088,0.1787,0.1152,0.4027
572,Dilithium2,0.1020,0.1785,0.1186,0.3991
573,Dilithium2,0.1085,0.1838,0.1150,0.4073
574,Dilithium2,0.1017,0.5579,0.1106,0.7702
575,Dilithium2,0.1025,0.1783,0.1153,0.3961
576,Dilithium2,0.2295,0.2605,0.1241,0.6141
577,Dilithium2,0.1283,0.2656,0.1145,0.5084
578,Dilithium2,0.1053,0.5830,0.1132,0.8015
579,Dilithium2,0.1066,1.2444,0.1211,1.4721
580,Dilithium2,0.2743,0.1833,0.1184,0.5760
581,Dilithium2,0.1034,0.1805,0.1215,0.4054
582,Dilithium2,0.1088,0.6895,0.1175,0.9158
583,Dilithium2,0.1143,0.1851,0.1126,0.4120
584,Dilithium2,0.1084,1.0736,0.1125,1.2945
585,Dilithium2,0.1098,0.2589,0.1145,0.4832
586,Dilithium2,0.1090,0.4660,0.1106,0.6856
587,Dilithium2,0.1088,0.1922,0.1183,0.4193
588,Dilithium2,0.1030,0.1792,0.1095,0.3917
589,Dilithium2,0.1086,0.2566,0.1145,0.4797
590,Dilithium2,0.1063,0.3644,0.1118,0.5825
591,Dilithium2,0.1049,0.1889,0.1148,0.4086
592,Dilithium2,0.1083,0.6036,0.1150,0.8269
593,Dilithium2,0.1122,0.3363,0.1120,0.5605
594,Dilithium2,0.1034,0.1782,0.1145,0.3961
595,Dilithium2,0.1111,0.4453,0.1146,0.6710
596,Dilithium2,0.1043,0.9239,0.1154,1.1436
597,Dilithium2,0.1047,0.5681,0.1110,0.7838
598,Dilithium2,0.1043,0.2467,0.1213,0.4723
599,Dilithium2,0.1060,0.1792,0.1107,0.3959
600,Dilithium2,0.1059,0.3839,0.1234,0.6132
601,Dilithium2,0.1053,0.1836,0.1150,0.4039
602,Dilithium2,0.1035,0.5398,0.1102,0.7535
603,Dilithium2,0.1078,0.4915,0.1157,0.7150
604,Dilithium2,0.1117,0.2625,0.1150,0.4892
605,Dilithium2,0.1039,0.2941,0.1151,0.5131
606,Dilithium2,0.1139,0.4029,0.1150,0.6318
607,Dilithium2,0.1040,0.2520,0.1191,0.4751
608,Dilithium2,0.1028,1.7087,0.1129,1.9244
609,Dilithium2,0.1122,0.3664,0.1202,0.5988
610,Dilithium2,0.1083,0.2532,0.1233,0.4848
611,Dilithium2,0.1070,0.5002,0.1143,0.7215
612,Dilithium2,0.1089,0.4972,0.1145,0.7206
613,Dilithium2,0.1072,0.1817,0.1143,0.4032
614,Dilithium2,0.1170,0.3390,0.2864,0.7424
615,Dilithium2,0.1084,0.1944,0.1189,0.4217
616,Dilithium2,0.1110,0.6248,0.1143,0.8501
617,Dilithium2,0.1155,0.4063,0.1174,0.6392
618,Dilithium2,0.1097,0.4212,0.1163,0.6472
619,Dilithium2,0.1041,0.7142,0.1127,0.9310
620,Dilithium2,0.1109,0.2557,0.1109,0.4775
621,Dilithium2,0.1043,0.1804,0.1159,0.4006
622,Dilithium2,0.1043,0.1866,0.1122,0.4031
623,Dilithium2,0.1216,0.6613,0.1173,0.9002
624,Dilithium2,0.1057,0.3424,0.1224,0.5705
625,Dilithium2,0.2648,0.2513,0.1132,0.6293
626,Dilithium2,0.1111,0.3967,0.1197,0.6275
627,Dilithium2,0.1042,0.2505,0.1165,0.4712
628,Dilithium2,0.1048,0.1949,0.1107,0.4104
629,Dilithium2,0.1116,0.3984,0.1153,0.6253
630,Dilithium2,0.1084,0.6785,0.1111,0.8980
631,Dilithium2,0.1044,0.3521,0.1193,0.5758
632,Dilithium2,0.1025,0.4026,0.1153,0.6204
633,Dilithium2,0.1108,0.3415,0.1113,0.5636
634,Dilithium2,0.1087,0.1826,0.1105,0.4018
635,Dilithium2,0.1032,0.1877,0.2282,0.5191
636,Dilithium2,0.1051,0.4928,0.1124,0.7103
637,Dilithium2,0.1118,0.1845,0.1111,0.4074
638,Dilithium2,0.1045,0.2660,0.1212,0.4917
639,Dilithium2,0.1033,0.3361,0.1158,0.5552
640,Dilithium2,0.1036,0.4732,0.1147,0.6915
641,Dilithium2,0.1958,0.2648,0.1125,0.5731
642,Dilithium2,0.1041,0.1878,0.1153,0.4072
643,Dilithium2,0.1023,0.2474,0.1104,0.4601
644,Dilithium2,0.1153,0.5985,0.1187,0.8325
645,Dilithium2,0.1081,0.4820,0.1168,0.7069
646,Dilithium2,0.2727,0.1847,0.1155,0.5729
647,Dilithium2,0.1084,0.5693,0.1139,0.7916
648,Dilithium2,0.1117,0.4243,0.1143,0.6503
649,Dilithium2,0.1113,0.1854,0.1187,0.4154
650,Dilithium2,0.1051,0.1912,0.1118,0.4081
651,Dilithium2,0.1095,0.1856,0.2287,0.5238
652,Dilithium2,0.1088,0.1821,0.1249,0.4158
653,Dilithium2,0.1046,0.3361,0.1117,0.5524
654,Dilithium2,0.1089,0.2566,0.1107,0.4762
655,Dilithium2,0.1083,0.1798,0.1131,0.4012
656,Dilithium2,0.1058,0.3394,0.1178,0.5630
657,Dilithium2,0.1122,0.6075,0.1157,0.8354
658,Dilithium2,0.1147,0.6915,0.1113,0.9175
659,Dilithium2,0.1126,0.1803,0.1125,0.4054
660,Dilithium2,0.1081,0.3327,0.1106,0.5514
661,Dilithium2,0.1090,0.6133,0.2090,0.9313
662,Dilithium2,0.1024,0.2588,0.1157,0.4769
663,Dilithium2,0.1028,0.4776,0.1097,0.6901
664,Dilithium2,0.1122,0.4637,0.1101,0.6860
665,Dilithium2,0.1078,0.3398,0.1097,0.5573
666,Dilithium2,0.1033,0.1781,0.1146,0.3960
667,Dilithium2,0.1924,0.2561,0.1119,0.5604
668,Dilithium2,0.1087,0.3181,0.1144,0.5412
669,Dilithium2,0.1048,0.7487,0.1106,0.9641
670,Dilithium2,0.1030,0.1800,0.1146,0.3976
671,Dilithium2,0.1026,0.1876,0.1097,0.3999
672,Dilithium2,0.2022,0.5042,0.1124,0.8188
673,Dilithium2,0.1096,0.8415,0.1147,1.0658
674,Dilithium2,0.1039,0.6295,0.1147,0.8481
675,Dilithium2,0.1028,0.4927,0.2193,0.8148
676,Dilithium2,0.1054,0.4066,0.1123,0.6243
677,Dilithium2,0.1036,0.1939,0.1217,0.4192
678,Dilithium2,0.1290,0.3239,0.1143,0.5672
679,Dilithium2,0.1067,0.4838,0.1213,0.7118
680,Dilithium2,0.1062,0.1826,0.1130,0.4018
681,Dilithium2,0.2764,0.7001,0.1181,1.0946
682,Dilithium2,0.1152,0.3338,0.1122,0.5612
683,Dilithium2,0.1101,0.9014,0.1111,1.1226
684,Dilithium2,0.1085,0.3929,0.1099,0.6113
685,Dilithium2,0.2062,0.2470,0.1121,0.5653
686,Dilithium2,0.1046,0.3641,0.1186,0.5873
687,Dilithium2,0.1026,0.1796,0.1103,0.3925
688,Dilithium2,0.1090,0.3283,0.1127,0.5500
689,Dilithium2,0.1079,0.2647,0.1110,0.4836
690,Dilithium2,0.1038,0.4470,0.1106,0.6614
691,Dilithium2,0.1045,0.3308,0.1210,0.5563
692,Dilithium2,0.1043,0.3999,0.1110,0.6152
693,Dilithium2,0.1040,0.4787,0.1115,0.6942
694,Dilithium2,0.1052,0.3171,0.1176,0.5399
695,Dilithium2,0.1173,0.1843,0.2389,0.5405
696,Dilithium2,0.1097,0.3263,0.1221,0.5581
697,Dilithium2,0.1056,0.4975,0.1177,0.7208
698,Dilithium2,0.1054,0.3470,0.1106,0.5630
699,Dilithium2,0.1045,0.2493,0.1113,0.4651
700,Dilithium2,0.1062,0.4091,0.2428,0.7581
701,Dilithium2,0.1052,0.4313,0.1172,0.6537
702,Dilithium2,0.1048,0.8974,0.1119,1.1141
703,Dilithium2,0.1048,0.1805,0.1161,0.4014
704,Dilithium2,0.1029,1.0287,0.1197,1.2513
705,Dilithium2,0.1040,0.4733,0.1106,0.6879
706,Dilithium2,0.1026,0.4227,0.1140,0.6393
707,Dilithium2,0.1034,0.2454,0.1099,0.4587
708,Dilithium2,0.1085,0.1870,0.1139,0.4094
709,Dilithium2,0.1041,0.6001,0.1206,0.8248
710,Dilithium2,0.1054,0.4311,0.1185,0.6550
711,Dilithium2,0.1055,0.2675,0.1199,0.4929
712,Dilithium2,0.1058,0.1856,0.1125,0.4039
713,Dilithium2,0.1103,0.7914,0.1129,1.0146
714,Dilithium2,0.1096,0.4543,0.1160,0.6799
715,Dilithium2,0.1105,0.9562,0.1126,1.1793
716,Dilithium2,0.1050,0.4238,0.1117,0.6405
717,Dilithium2,0.1092,0.5413,0.1171,0.7676
718,Dilithium2,0.1126,0.4408,0.1158,0.6692
719,Dilithium2,0.1100,0.6539,0.1113,0.8752
720,Dilithium2,0.1087,0.3331,0.1188,0.5606
721,Dilithium2,0.1045,0.4047,0.1113,0.6205
722,Dilithium2,0.1039,0.2696,0.1103,0.4838
723,Dilithium2,0.1083,0.5008,0.1159,0.7250
724,Dilithium2,0.1135,0.1799,0.1112,0.4046
725,Dilithium2,0.1109,0.1828,0.1146,0.4083
726,Dilithium2,0.1034,0.4439,0.1145,0.6618
727,Dilithium2,0.1026,0.4005,0.1192,0.6223
728,Dilithium2,0.1030,0.2678,0.2104,0.5812
729,Dilithium2,0.1118,0.1838,0.1202,0.4158
730,Dilithium2,0.1030,0.1789,0.1184,0.4003
731,Dilithium2,0.1040,0.1840,0.1109,0.3989
732,Dilithium2,0.1088,0.6394,0.1116,0.8598
733,Dilithium2,0.1034,0.1874,0.1155,0.4063
734,Dilithium2,0.1088,0.4457,0.1117,0.6662
735,Dilithium2,0.1096,0.1985,0.1118,0.4199
736,Dilithium2,0.1023,0.6612,0.1236,0.8871
737,Dilithium2,0.1053,0.2600,0.1146,0.4799
738,Dilithium2,0.1040,0.1783,0.1192,0.4015
739,Dilithium2,0.1092,0.6501,0.1113,0.8706
740,Dilithium2,0.1062,0.2732,0.1150,0.4944
741,Dilithium2,0.1083,0.1868,0.1144,0.4095
742,Dilithium2,0.1106,0.3482,0.1130,0.5718
743,Dilithium2,0.1054,0.1812,0.1182,0.4048
744,Dilithium2,0.1143,0.3363,0.1125,0.5631
745,Dilithium2,0.1083,0.3370,0.1393,0.5846
746,Dilithium2,0.1379,0.5601,0.1197,0.8177
747,Dilithium2,0.1080,0.9516,0.1177,1.1773
748,Dilithium2,0.1166,0.6431,0.1139,0.8736
749,Dilithium2,0.2860,0.2557,0.1138,0.6555
750,Dilithium2,0.1103,0.5913,0.1130,0.8146
751,Dilithium2,0.1120,0.4151,0.1173,0.6444
752,Dilithium2,0.1146,0.8082,0.1210,1.0438
753,Dilithium2,0.1048,0.3279,0.1183,0.5510
754,Dilithium2,0.1040,0.3306,0.1128,0.5474
755,Dilithium2,0.1115,0.2652,0.1160,0.4927
756,Dilithium2,0.1035,0.3391,0.1109,0.5535
757,Dilithium2,0.1087,0.5598,0.1122,0.7807
758,Dilithium2,0.1125,0.2598,0.2182,0.5905
759,Dilithium2,0.1048,0.4621,0.1150,0.6819
760,Dilithium2,0.1043,0.2535,0.1109,0.4687
761,Dilithium2,0.1015,0.1866,0.1146,0.4027
762,Dilithium2,0.1085,0.2473,0.1153,0.4711
763,Dilithium2,0.1007,0.3362,0.1097,0.5466
764,Dilithium2,0.2031,0.3996,0.1110,0.7137
765,Dilithium2,0.1047,1.1377,0.1101,1.3525
766,Dilithium2,0.1021,0.4170,0.1101,0.6292
767,Dilithium2,0.1026,1.0535,0.1118,1.2679
768,Dilithium2,0.1099,0.3500,0.1103,0.5702
769,Dilithium2,0.1039,0.4842,0.1104,0.6985
770,Dilithium2,0.1040,0.2660,0.1167,0.4867
771,Dilithium2,0.1187,0.2514,0.1164,0.4865
772,Dilithium2,0.1042,0.5116,0.1122,0.7280
773,Dilithium2,0.1100,0.3989,0.1162,0.6251
774,Dilithium2,0.1043,1.0641,0.1248,1.2932
775,Dilithium2,0.1224,0.1958,0.1132,0.4314
776,Dilithium2,0.1057,0.2638,0.2947,0.6642
777,Dilithium2,0.1125,0.7189,0.1199,0.9513
778,Dilithium2,0.1101,0.4061,0.1176,0.6338
779,Dilithium2,0.1064,1.2641,0.1159,1.4864
780,Dilithium2,0.1019,0.8195,0.1133,1.0347
781,Dilithium2,0.1090,0.1875,0.1113,0.4078
782,Dilithium2,0.1042,0.3400,0.1162,0.5604
783,Dilithium2,0.1020,0.5633,0.1194,0.7847
784,Dilithium2,0.1024,0.4045,0.2272,0.7341
785,Dilithium2,0.1088,0.4358,0.1149,0.6595
786,Dilithium2,0.1081,0.4987,0.1110,0.7178
787,Dilithium2,0.1036,0.6695,0.1215,0.8946
788,Dilithium2,0.1085,1.2888,0.1134,1.5107
789,Dilithium2,0.1067,0.6202,0.1177,0.8446
790,Dilithium2,0.1106,0.8103,0.1126,1.0335
791,Dilithium2,0.1082,0.1824,0.1167,0.4073
792,Dilithium2,0.1132,0.4637,0.1178,0.6947
793,Dilithium2,0.1057,0.6287,0.1113,0.8457
794,Dilithium2,0.1032,0.4639,0.1106,0.6777
795,Dilithium2,0.1085,0.1838,0.1149,0.4072
796,Dilithium2,0.1021,0.5005,0.1182,0.7208
797,Dilithium2,0.2219,0.6863,0.1123,1.0205
798,Dilithium2,0.1088,0.5014,0.1197,0.7299
799,Dilithium2,0.1031,0.3457,0.1149,0.5637
800,Dilithium2,0.1045,1.5423,0.1116,1.7584
801,Dilithium2,0.1088,0.7795,0.1141,1.0024
802,Dilithium2,0.1076,0.3262,0.1184,0.5522
803,Dilithium2,0.1169,0.3212,0.1149,0.5530
804,Dilithium2,0.1115,1.3468,0.1213,1.5796
805,Dilithium2,0.1072,0.6341,0.1121,0.8534
806,Dilithium2,0.1145,0.2640,0.1163,0.4948
807,Dilithium2,0.1044,0.3153,0.1128,0.5325
808,Dilithium2,0.1346,0.2625,0.2358,0.6329
809,Dilithium2,0.1104,0.5042,0.1114,0.7260
810,Dilithium2,0.1043,0.5447,0.1154,0.7644
811,Dilithium2,0.1093,0.6160,0.1106,0.8359
812,Dilithium2,0.1144,0.2613,0.1131,0.4888
813,Dilithium2,0.2197,0.4770,0.1168,0.8135
814,Dilithium2,0.1044,0.1797,0.1113,0.3954
815,Dilithium2,0.1039,0.1808,0.1211,0.4058
816,Dilithium2,0.1034,0.8856,0.1111,1.1001
817,Dilithium2,0.1031,0.4123,0.2164,0.7318
818,Dilithium2,0.1135,0.1856,0.1123,0.4114
819,Dilithium2,0.1086,0.3308,0.1149,0.5543
820,Dilithium2,0.1109,0.8290,0.1125,1.0524
821,Dilithium2,0.1139,0.3474,0.1153,0.5766
822,Dilithium2,0.1060,0.4123,0.1136,0.6319
823,Dilithium2,0.1087,0.6442,0.1206,0.8735
824,Dilithium2,0.1030,0.5388,0.1108,0.7526
825,Dilithium2,0.1083,0.2568,0.1115,0.4766
826,Dilithium2,0.1088,0.1846,0.1113,0.4047
827,Dilithium2,0.1030,0.3122,0.1169,0.5321
828,Dilithium2,0.1045,0.2653,0.1157,0.4855
829,Dilithium2,0.1040,0.2616,0.1172,0.4828
830,Dilithium2,0.1030,0.1797,0.1118,0.3945
831,Dilithium2,0.1090,0.2470,0.1220,0.4780
832,Dilithium2,0.1028,1.3769,0.1166,1.5963
833,Dilithium2,0.1095,0.3462,0.1142,0.5699
834,Dilithium2,0.1106,0.1922,0.1134,0.4162
835,Dilithium2,0.1051,0.1921,0.1139,0.4111
836,Dilithium2,0.1121,0.4053,0.1167,0.6341
837,Dilithium2,0.1060,0.1912,0.1120,0.4092
838,Dilithium2,0.2336,0.4909,0.1238,0.8483
839,Dilithium2,0.1062,0.4016,0.1120,0.6198
840,Dilithium2,0.1101,0.4827,0.1116,0.7044
841,Dilithium2,0.1038,0.6443,0.1164,0.8645
842,Dilithium2,0.1044,0.4656,0.1132,0.6832
843,Dilithium2,0.1162,0.4061,0.1159,0.6382
844,Dilithium2,0.1041,0.7079,0.1111,0.9231
845,Dilithium2,0.1081,0.3434,0.1215,0.5730
846,Dilithium2,0.1031,0.2528,0.1113,0.4672
847,Dilithium2,0.2173,0.3544,0.1123,0.6840
848,Dilithium2,0.1042,0.4839,0.1154,0.7035
849,Dilithium2,0.1137,0.6457,0.1109,0.8703
850,Dilithium2,0.1082,0.9596,0.2183,1.2861
851,Dilithium2,0.1096,0.2629,0.1162,0.4887
852,Dilithium2,0.1036,0.4205,0.1111,0.6352
853,Dilithium2,0.1035,0.4106,0.1111,0.6252
854,Dilithium2,0.1005,0.3382,0.1148,0.5535
855,Dilithium2,0.1036,0.2618,0.1149,0.4803
856,Dilithium2,0.2152,0.1800,0.1149,0.5101
857,Dilithium2,0.1174,0.5515,0.1139,0.7828
858,Dilithium2,0.1041,0.4081,0.1125,0.6247
859,Dilithium2,0.1054,0.1920,0.1169,0.4143
860,Dilithium2,0.1034,0.5546,0.1209,0.7789
861,Dilithium2,0.2277,0.5832,0.1129,0.9238
862,Dilithium2,0.1038,0.9849,0.1378,1.2265
863,Dilithium2,0.1157,0.4220,0.1178,0.6555
864,Dilithium2,0.1192,0.2534,0.1137,0.4863
865,Dilithium2,0.2752,0.3591,0.1153,0.7496
866,Dilithium2,0.1109,0.2554,0.1139,0.4802
867,Dilithium2,0.1055,0.5524,0.1183,0.7762
868,Dilithium2,0.1028,0.3366,0.1114,0.5508
869,Dilithium2,0.1137,0.3352,0.1122,0.5611
870,Dilithium2,0.2164,0.3274,0.1127,0.6565
871,Dilithium2,0.1044,0.4820,0.1115,0.6979
872,Dilithium2,0.1139,2.0376,0.2356,2.3871
873,Dilithium2,0.1103,0.4290,0.1173,0.6566
874,Dilithium2,0.1135,0.2499,0.1159,0.4793
875,Dilithium2,0.1042,0.2655,0.1170,0.4867
876,Dilithium2,0.1120,0.1890,0.1118,0.4128
877,Dilithium2,0.1080,0.1793,0.1158,0.4031
878,Dilithium2,0.1025,0.1876,0.2237,0.5138
879,Dilithium2,0.1054,0.7105,0.1110,0.9269
880,Dilithium2,0.1042,0.1793,0.1191,0.4026
881,Dilithium2,0.1034,0.1847,0.1195,0.4076
882,Dilithium2,0.1030,0.6211,0.1111,0.8352
883,Dilithium2,0.1031,0.1877,0.2122,0.5030
884,Dilithium2,0.1046,0.1840,0.1153,0.4039
885,Dilithium2,0.1118,0.4056,0.1156,0.6330
886,Dilithium2,0.1038,1.8858,0.2113,2.2009
887,Dilithium2,0.1057,0.3270,0.1115,0.5442
888,Dilithium2,0.1085,0.3220,0.1171,0.5476
889,Dilithium2,0.1041,0.6221,0.1146,0.8408
890,Dilithium2,0.1021,0.6786,0.1105,0.8912
891,Dilithium2,0.1086,0.2828,0.1109,0.5023
892,Dilithium2,0.1148,0.1823,0.1125,0.4096
893,Dilithium2,0.1098,0.8710,0.1143,1.0951
894,Dilithium2,0.1120,0.2566,0.1153,0.4839
895,Dilithium2,0.1159,0.6117,0.2904,1.0180
896,Dilithium2,0.1127,0.2528,0.1139,0.4794
897,Dilithium2,0.1101,0.1849,0.1153,0.4103
898,Dilithium2,0.1134,0.2552,0.1166,0.4852
899,Dilithium2,0.1066,0.2569,0.1121,0.4756
900,Dilithium2,0.1054,0.2647,0.1115,0.4816
901,Dilithium2,0.1036,0.3333,0.2271,0.6640
902,Dilithium2,0.1038,0.4808,0.1117,0.6963
903,Dilithium2,0.1042,0.2580,0.1112,0.4734
904,Dilithium2,0.1030,0.2656,0.1139,0.4825
905,Dilithium2,0.1034,0.7765,0.1111,0.9910
906,Dilithium2,0.1015,0.2993,0.1115,0.5123
907,Dilithium2,0.1046,0.4593,0.1155,0.6794
908,Dilithium2,0.1112,0.6468,0.1092,0.8672
909,Dilithium2,0.1033,0.6374,0.1119,0.8526
910,Dilithium2,0.1120,0.2479,0.2370,0.5969
911,Dilithium2,0.1050,0.3491,0.1120,0.5661
912,Dilithium2,0.1088,0.3311,0.1117,0.5516
913,Dilithium2,0.1040,0.6482,0.1157,0.8679
914,Dilithium2,0.1029,0.2528,0.1137,0.4694
915,Dilithium2,0.1047,0.6688,0.1156,0.8891
916,Dilithium2,0.1096,0.1808,0.1237,0.4141
917,Dilithium2,0.1038,0.2484,0.1107,0.4629
918,Dilithium2,0.1083,0.7654,0.1115,0.9852
919,Dilithium2,0.1090,0.3831,0.1192,0.6113
920,Dilithium2,0.1035,0.2887,0.1150,0.5072
921,Dilithium2,0.1092,0.2500,0.1206,0.4798
922,Dilithium2,0.1046,0.4005,0.1113,0.6164
923,Dilithium2,0.1014,0.7061,0.1111,0.9186
924,Dilithium2,0.1021,0.1802,0.1213,0.4036
925,Dilithium2,0.1029,0.3950,0.1112,0.6091
926,Dilithium2,0.1065,0.4550,0.1138,0.6753
927,Dilithium2,0.1122,0.5206,0.1230,0.7558
928,Dilithium2,0.1069,0.2647,0.1197,0.4913
929,Dilithium2,0.1104,0.2523,0.1240,0.4867
930,Dilithium2,0.1062,1.3072,0.1142,1.5276
931,Dilithium2,0.1117,0.5204,0.1136,0.7457
932,Dilithium2,0.1043,0.2542,0.1134,0.4719
933,Dilithium2,0.1058,1.6861,0.1172,1.9091
934,Dilithium2,0.1074,0.4114,0.1153,0.6341
935,Dilithium2,0.1036,0.6288,0.1149,0.8473
936,Dilithium2,0.1036,1.5593,0.1220,1.7849
937,Dilithium2,0.1062,0.5620,0.1111,0.7793
938,Dilithium2,0.1092,0.1898,0.1157,0.4147
939,Dilithium2,0.1058,0.2529,0.1159,0.4746
940,Dilithium2,0.1021,0.2752,0.1171,0.4944
941,Dilithium2,0.1048,0.2527,0.2419,0.5994
942,Dilithium2,0.1121,0.2604,0.1122,0.4847
943,Dilithium2,0.1083,0.2646,0.1104,0.4833
944,Dilithium2,0.1084,0.4867,0.1116,0.7067
945,Dilithium2,0.1068,0.4815,0.1157,0.7040
946,Dilithium2,0.1029,0.1805,0.1126,0.3960
947,Dilithium2,0.2412,0.1961,0.1129,0.5502
948,Dilithium2,0.1051,0.4146,0.1123,0.6320
949,Dilithium2,0.1091,0.1898,0.1157,0.4146
950,Dilithium2,0.1038,0.3323,0.1115,0.5476
951,Dilithium2,0.1088,0.3414,0.1117,0.5619
952,Dilithium2,0.1028,0.9143,0.1115,1.1286
953,Dilithium2,0.1088,0.8389,0.1164,1.0641
954,Dilithium2,0.1061,0.1803,0.1115,0.3979
955,Dilithium2,0.1168,0.1984,0.1264,0.4416
956,Dilithium2,0.1097,0.8096,0.1145,1.0338
957,Dilithium2,0.1126,1.0626,0.1215,1.2967
958,Dilithium2,0.1061,0.1911,0.1117,0.4089
959,Dilithium2,0.1085,0.8097,0.1122,1.0304
